season,game_type,team,week,gsis_id,position,full_name,first_name,last_name,report_primary_injury,report_secondary_injury,report_status,practice_primary_injury,practice_secondary_injury,practice_status,date_modified,source_file,injury_score,original_position,original_team,player,team_name,snap_counts_defense,player_game_count
2023,REG,DAL,18,00-0033877,S,Malik Hooker,Malik,Hooker,Ankle,Illness,Questionable,Ankle,Illness,Limited Participation in Practice,2024-01-05 19:31:00,injury_reports_2023.csv,0.0,S,DAL,Malik Hooker,DAL,862,17
2023,WC,DAL,19,00-0033877,S,Malik Hooker,Malik,Hooker,,,,Ankle,,Full Participation in Practice,2024-01-12 19:28:34,injury_reports_2023.csv,0.0,S,DAL,Malik Hooker,DAL,862,17
2023,REG,DAL,1,00-0037665,ED,Sam Williams,Sam,Williams,Foot,,Questionable,Foot,,Full Participation in Practice,2023-09-08 19:35:58,injury_reports_2023.csv,0.0,DE,DAL,Sam Williams,DAL,314,18
2023,REG,DAL,2,00-0037665,ED,Sam Williams,Sam,Williams,,,,Not injury related - personal matter,,Did Not Participate In Practice,2023-09-15 19:08:38,injury_reports_2023.csv,0.0,DE,DAL,Sam Williams,DAL,314,18
2023,REG,DEN,1,00-0038552,CB,Riley Moss,Riley,Moss,Abdomen,,Questionable,Abdomen,,Limited Participation in Practice,2023-09-08 20:14:00,injury_reports_2023.csv,0.0,CB,DEN,Riley Moss,DEN,25,8
2023,REG,DEN,2,00-0038552,CB,Riley Moss,Riley,Moss,,,,Abdomen,,Full Participation in Practice,2023-09-15 20:17:12,injury_reports_2023.csv,0.0,CB,DEN,Riley Moss,DEN,25,8
2023,REG,DET,1,00-0035219,DI,Isaiah Buggs,Isaiah,Buggs,,,,Illness,,Full Participation in Practice,2023-09-06 20:47:39,injury_reports_2023.csv,0.0,DT,DET,Isaiah Buggs,DET,255,10
2023,REG,DET,11,00-0035219,DI,Isaiah Buggs,Isaiah,Buggs,Illness,,Out,Illness,,Did Not Participate In Practice,2023-11-17 20:56:22,injury_reports_2023.csv,3.0,DT,DET,Isaiah Buggs,DET,255,10
2023,REG,DET,12,00-0035219,DI,Isaiah Buggs,Isaiah,Buggs,,,,Illness,,Full Participation in Practice,2023-11-22 20:44:13,injury_reports_2023.csv,0.0,DT,DET,Isaiah Buggs,DET,255,10
2023,REG,DET,1,00-0036993,S,Ifeatu Melifonwu,Ifeatu,Melifonwu,,,,Hamstring,,Full Participation in Practice,2023-09-06 20:47:39,injury_reports_2023.csv,0.0,S,DET,Ifeatu Melifonwu,DET,535,14
2023,REG,DET,11,00-0036993,S,Ifeatu Melifonwu,Ifeatu,Melifonwu,Hand,,Questionable,Hand,,Full Participation in Practice,2023-11-17 20:56:17,injury_reports_2023.csv,0.0,S,DET,Ifeatu Melifonwu,DET,535,14
2023,REG,DET,12,00-0036993,S,Ifeatu Melifonwu,Ifeatu,Melifonwu,,,,Hand,,Full Participation in Practice,2023-11-22 20:44:13,injury_reports_2023.csv,0.0,S,DET,Ifeatu Melifonwu,DET,535,14
2023,REG,DET,13,00-0036993,S,Ifeatu Melifonwu,Ifeatu,Melifonwu,,,,Hand,,Full Participation in Practice,2023-12-01 20:33:34,injury_reports_2023.csv,0.0,S,DET,Ifeatu Melifonwu,DET,535,14
2023,REG,DET,1,00-0034096,CB,Emmanuel Moseley,Emmanuel,Moseley,Knee,,Out,Knee,,Limited Participation in Practice,2023-09-06 20:49:21,injury_reports_2023.csv,3.0,CB,DET,Emmanuel Moseley,DET,2,1
2023,REG,DET,2,00-0034096,CB,Emmanuel Moseley,Emmanuel,Moseley,Knee,Hamstring,Out,Knee,Hamstring,Did Not Participate In Practice,2023-09-15 19:56:47,injury_reports_2023.csv,3.0,CB,DET,Emmanuel Moseley,DET,2,1
2023,REG,DET,3,00-0034096,CB,Emmanuel Moseley,Emmanuel,Moseley,Knee,Hamstring,Out,Knee,Hamstring,Did Not Participate In Practice,2023-09-22 19:54:43,injury_reports_2023.csv,3.0,CB,DET,Emmanuel Moseley,DET,2,1
2023,REG,DET,4,00-0034096,CB,Emmanuel Moseley,Emmanuel,Moseley,Knee,Hamstring,Questionable,Knee,Hamstring,Limited Participation in Practice,2023-09-27 19:52:13,injury_reports_2023.csv,0.0,CB,DET,Emmanuel Moseley,DET,2,1
2023,REG,DET,5,00-0034096,CB,Emmanuel Moseley,Emmanuel,Moseley,Knee,Hamstring,Questionable,Knee,Hamstring,Full Participation in Practice,2023-10-06 19:35:22,injury_reports_2023.csv,0.0,CB,DET,Emmanuel Moseley,DET,2,1
2023,REG,DET,6,00-0034096,CB,Emmanuel Moseley,Emmanuel,Moseley,Knee,,Out,Knee,,Did Not Participate In Practice,2023-10-13 19:53:36,injury_reports_2023.csv,3.0,CB,DET,Emmanuel Moseley,DET,2,1
2023,REG,GB,1,00-0034967,LB,Rashan Gary,Rashan,Gary,,,,Knee,,Limited Participation in Practice,2023-09-08 18:51:02,injury_reports_2023.csv,0.0,LB,GB,Rashan Gary,GB,667,19
2023,REG,GB,2,00-0034967,LB,Rashan Gary,Rashan,Gary,,,,Knee,,Limited Participation in Practice,2023-09-15 19:06:04,injury_reports_2023.csv,0.0,LB,GB,Rashan Gary,GB,667,19
2023,REG,GB,3,00-0034967,LB,Rashan Gary,Rashan,Gary,,,,Knee,,Limited Participation in Practice,2023-09-22 19:37:35,injury_reports_2023.csv,0.0,LB,GB,Rashan Gary,GB,667,19
2023,REG,GB,4,00-0034967,LB,Rashan Gary,Rashan,Gary,,,,Knee,,Limited Participation in Practice,2023-09-27 19:51:18,injury_reports_2023.csv,0.0,LB,GB,Rashan Gary,GB,667,19
2023,REG,GB,11,00-0034967,LB,Rashan Gary,Rashan,Gary,Shoulder,,Questionable,Shoulder,,Limited Participation in Practice,2023-11-17 20:50:50,injury_reports_2023.csv,0.0,LB,GB,Rashan Gary,GB,667,19
2023,REG,GB,12,00-0034967,LB,Rashan Gary,Rashan,Gary,,,,Shoulder,,Full Participation in Practice,2023-11-22 21:20:42,injury_reports_2023.csv,0.0,LB,GB,Rashan Gary,GB,667,19
2023,REG,GB,13,00-0034967,LB,Rashan Gary,Rashan,Gary,,,,Shoulder,,Limited Participation in Practice,2023-12-01 20:20:15,injury_reports_2023.csv,0.0,LB,GB,Rashan Gary,GB,667,19
2023,REG,GB,14,00-0034967,LB,Rashan Gary,Rashan,Gary,,,,Shoulder,,Full Participation in Practice,2023-12-09 19:52:49,injury_reports_2023.csv,0.0,LB,GB,Rashan Gary,GB,667,19
2023,REG,HST,1,00-0037823,LB,Christian Harris,Christian,Harris,,,,Shoulder,,Full Participation in Practice,2023-09-08 20:10:16,injury_reports_2023.csv,0.0,LB,HOU,Christian Harris,HST,869,18
2023,REG,HST,5,00-0037823,LB,Christian Harris,Christian,Harris,Concussion,,Out,Concussion,,Did Not Participate In Practice,2023-10-06 19:41:25,injury_reports_2023.csv,3.0,LB,HOU,Christian Harris,HST,869,18
2023,REG,HST,6,00-0037823,LB,Christian Harris,Christian,Harris,Concussion,,Questionable,Concussion,,Full Participation in Practice,2023-10-13 20:03:36,injury_reports_2023.csv,0.0,LB,HOU,Christian Harris,HST,869,18
2023,REG,HST,10,00-0037823,LB,Christian Harris,Christian,Harris,,,,Hand,,Full Participation in Practice,2023-11-10 20:54:16,injury_reports_2023.csv,0.0,LB,HOU,Christian Harris,HST,869,18
2023,REG,HST,1,00-0035276,LB,Blake Cashman,Blake,Cashman,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2023-09-08 20:10:25,injury_reports_2023.csv,3.0,LB,HOU,Blake Cashman,HST,746,15
2023,REG,HST,2,00-0035276,LB,Blake Cashman,Blake,Cashman,,,,Hamstring,,Full Participation in Practice,2023-09-15 20:09:22,injury_reports_2023.csv,0.0,LB,HOU,Blake Cashman,HST,746,15
2023,REG,HST,6,00-0035276,LB,Blake Cashman,Blake,Cashman,,,,Wrist,,Full Participation in Practice,2023-10-13 20:00:48,injury_reports_2023.csv,0.0,LB,HOU,Blake Cashman,HST,746,15
2023,REG,HST,8,00-0035276,LB,Blake Cashman,Blake,Cashman,,,,Wrist,,Full Participation in Practice,2023-10-27 19:43:04,injury_reports_2023.csv,0.0,LB,HOU,Blake Cashman,HST,746,15
2023,REG,HST,9,00-0035276,LB,Blake Cashman,Blake,Cashman,,,,Wrist,,Full Participation in Practice,2023-11-03 19:50:30,injury_reports_2023.csv,0.0,LB,HOU,Blake Cashman,HST,746,15
2023,REG,HST,10,00-0035276,LB,Blake Cashman,Blake,Cashman,,,,Knee,,Full Participation in Practice,2023-11-10 20:54:35,injury_reports_2023.csv,0.0,LB,HOU,Blake Cashman,HST,746,15
2023,REG,HST,15,00-0035276,LB,Blake Cashman,Blake,Cashman,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2023-12-15 20:18:21,injury_reports_2023.csv,3.0,LB,HOU,Blake Cashman,HST,746,15
2023,REG,HST,16,00-0035276,LB,Blake Cashman,Blake,Cashman,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2023-12-22 21:21:58,injury_reports_2023.csv,3.0,LB,HOU,Blake Cashman,HST,746,15
2023,REG,HST,17,00-0035276,LB,Blake Cashman,Blake,Cashman,,,,Hamstring,,Full Participation in Practice,2023-12-29 20:56:48,injury_reports_2023.csv,0.0,LB,HOU,Blake Cashman,HST,746,15
2023,REG,HST,1,00-0031298,S,Jimmie Ward,Jimmie,Ward,Hip,,Out,Hip,,Did Not Participate In Practice,2023-09-08 20:10:38,injury_reports_2023.csv,3.0,S,HOU,Jimmie Ward,HST,506,10
2023,REG,HST,2,00-0031298,S,Jimmie Ward,Jimmie,Ward,Hip,,Out,Hip,,Did Not Participate In Practice,2023-09-15 20:10:51,injury_reports_2023.csv,3.0,S,HOU,Jimmie Ward,HST,506,10
2023,REG,HST,3,00-0031298,S,Jimmie Ward,Jimmie,Ward,,,,Hip,,Full Participation in Practice,2023-09-22 19:59:25,injury_reports_2023.csv,0.0,S,HOU,Jimmie Ward,HST,506,10
2023,REG,HST,4,00-0031298,S,Jimmie Ward,Jimmie,Ward,,,,Not injury related - resting player,,Limited Participation in Practice,2023-09-27 21:46:43,injury_reports_2023.csv,0.0,S,HOU,Jimmie Ward,HST,506,10
2023,REG,HST,5,00-0031298,S,Jimmie Ward,Jimmie,Ward,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-10-04 21:20:11,injury_reports_2023.csv,0.0,S,HOU,Jimmie Ward,HST,506,10
2023,REG,HST,8,00-0031298,S,Jimmie Ward,Jimmie,Ward,,,,Not injury related - resting player,,Limited Participation in Practice,2023-10-25 20:30:43,injury_reports_2023.csv,0.0,S,HOU,Jimmie Ward,HST,506,10
2023,REG,HST,9,00-0031298,S,Jimmie Ward,Jimmie,Ward,,,,Not injury related - resting player,,Limited Participation in Practice,2023-11-01 21:24:23,injury_reports_2023.csv,0.0,S,HOU,Jimmie Ward,HST,506,10
2023,REG,HST,10,00-0031298,S,Jimmie Ward,Jimmie,Ward,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2023-11-10 20:59:50,injury_reports_2023.csv,3.0,S,HOU,Jimmie Ward,HST,506,10
2023,REG,HST,11,00-0031298,S,Jimmie Ward,Jimmie,Ward,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2023-11-17 21:09:59,injury_reports_2023.csv,3.0,S,HOU,Jimmie Ward,HST,506,10
2023,REG,HST,12,00-0031298,S,Jimmie Ward,Jimmie,Ward,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2023-11-24 20:22:40,injury_reports_2023.csv,3.0,S,HOU,Jimmie Ward,HST,506,10
2023,REG,HST,13,00-0031298,S,Jimmie Ward,Jimmie,Ward,,,,Hamstring,,Full Participation in Practice,2023-12-01 21:36:41,injury_reports_2023.csv,0.0,S,HOU,Jimmie Ward,HST,506,10
2023,REG,HST,14,00-0031298,S,Jimmie Ward,Jimmie,Ward,,,,Shoulder,,Full Participation in Practice,2023-12-08 20:48:23,injury_reports_2023.csv,0.0,S,HOU,Jimmie Ward,HST,506,10
2023,REG,HST,16,00-0031298,S,Jimmie Ward,Jimmie,Ward,,,,Concussion,,Full Participation in Practice,2023-12-22 21:23:22,injury_reports_2023.csv,0.0,S,HOU,Jimmie Ward,HST,506,10
2023,REG,IND,1,00-0032378,DI,DeForest Buckner,DeForest,Buckner,,,,Forearm,,Limited Participation in Practice,2023-09-08 19:05:12,injury_reports_2023.csv,0.0,DT,IND,DeForest Buckner,IND,841,17
2023,REG,IND,4,00-0032378,DI,DeForest Buckner,DeForest,Buckner,Groin,Back,Questionable,Groin,Back,Did Not Participate In Practice,2023-09-29 19:29:44,injury_reports_2023.csv,0.0,DT,IND,DeForest Buckner,IND,841,17
2023,REG,IND,5,00-0032378,DI,DeForest Buckner,DeForest,Buckner,,,,Back,,Full Participation in Practice,2023-10-06 19:51:00,injury_reports_2023.csv,0.0,DT,IND,DeForest Buckner,IND,841,17
2023,REG,IND,6,00-0032378,DI,DeForest Buckner,DeForest,Buckner,,,,Back,,Did Not Participate In Practice,2023-10-13 19:28:45,injury_reports_2023.csv,0.0,DT,IND,DeForest Buckner,IND,841,17
2023,REG,IND,7,00-0032378,DI,DeForest Buckner,DeForest,Buckner,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-10-20 18:12:10,injury_reports_2023.csv,0.0,DT,IND,DeForest Buckner,IND,841,17
2023,REG,IND,8,00-0032378,DI,DeForest Buckner,DeForest,Buckner,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-10-27 19:33:10,injury_reports_2023.csv,0.0,DT,IND,DeForest Buckner,IND,841,17
2023,REG,IND,13,00-0032378,DI,DeForest Buckner,DeForest,Buckner,,,,Shoulder,Not injury related - resting p,Did Not Participate In Practice,2023-12-01 20:24:42,injury_reports_2023.csv,0.0,DT,IND,DeForest Buckner,IND,841,17
2023,REG,IND,14,00-0032378,DI,DeForest Buckner,DeForest,Buckner,,,,Shoulder,Not injury related - resting p,Did Not Participate In Practice,2023-12-08 19:27:26,injury_reports_2023.csv,0.0,DT,IND,DeForest Buckner,IND,841,17
2023,REG,IND,15,00-0032378,DI,DeForest Buckner,DeForest,Buckner,,,,Back,Not injury related - resting p,Did Not Participate In Practice,2023-12-14 20:11:27,injury_reports_2023.csv,0.0,DT,IND,DeForest Buckner,IND,841,17
2023,REG,IND,16,00-0032378,DI,DeForest Buckner,DeForest,Buckner,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-12-22 20:28:57,injury_reports_2023.csv,0.0,DT,IND,DeForest Buckner,IND,841,17
2023,REG,IND,17,00-0032378,DI,DeForest Buckner,DeForest,Buckner,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-12-29 20:29:13,injury_reports_2023.csv,0.0,DT,IND,DeForest Buckner,IND,841,17
2023,REG,IND,18,00-0032378,DI,DeForest Buckner,DeForest,Buckner,,,,Not injury related - resting player,,Did Not Participate In Practice,2024-01-04 20:32:24,injury_reports_2023.csv,0.0,DT,IND,DeForest Buckner,IND,841,17
2023,REG,JAX,1,00-0038596,S,Antonio Johnson,Antonio,Johnson,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2023-09-08 18:14:40,injury_reports_2023.csv,3.0,S,JAX,Antonio Johnson,JAX,172,10
2023,REG,JAX,2,00-0038596,S,Antonio Johnson,Antonio,Johnson,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2023-09-15 19:14:49,injury_reports_2023.csv,3.0,S,JAX,Antonio Johnson,JAX,172,10
2023,REG,JAX,3,00-0038596,S,Antonio Johnson,Antonio,Johnson,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2023-09-22 18:03:28,injury_reports_2023.csv,3.0,S,JAX,Antonio Johnson,JAX,172,10
2023,REG,JAX,4,00-0038596,S,Antonio Johnson,Antonio,Johnson,Hamstring,,Out,Hamstring,,Limited Participation in Practice,2023-09-29 20:31:28,injury_reports_2023.csv,3.0,S,JAX,Antonio Johnson,JAX,172,10
2023,REG,JAX,5,00-0038596,S,Antonio Johnson,Antonio,Johnson,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2023-10-06 21:38:21,injury_reports_2023.csv,0.0,S,JAX,Antonio Johnson,JAX,172,10
2023,REG,JAX,1,00-0038940,ED,Tyler Lacy,Tyler,Lacy,Hip,,Out,Hip,,Limited Participation in Practice,2023-09-08 18:14:48,injury_reports_2023.csv,3.0,DE,JAX,Tyler Lacy,JAX,145,15
2023,REG,JAX,2,00-0038940,ED,Tyler Lacy,Tyler,Lacy,Hip,,Questionable,Hip,,Limited Participation in Practice,2023-09-15 19:14:28,injury_reports_2023.csv,0.0,DE,JAX,Tyler Lacy,JAX,145,15
2023,REG,KC,1,00-0038986,CB,Nic Jones,Nic,Jones,,,,Hand,,Full Participation in Practice,2023-09-06 19:49:55,injury_reports_2023.csv,0.0,CB,KC,Nic Jones,KC,68,2
2023,REG,KC,2,00-0038986,CB,Nic Jones,Nic,Jones,,,,Hand,,Full Participation in Practice,2023-09-15 19:06:40,injury_reports_2023.csv,0.0,CB,KC,Nic Jones,KC,68,2
2023,REG,KC,3,00-0038986,CB,Nic Jones,Nic,Jones,,,,Hand,,Full Participation in Practice,2023-09-22 19:28:21,injury_reports_2023.csv,0.0,CB,KC,Nic Jones,KC,68,2
2023,REG,KC,4,00-0038986,CB,Nic Jones,Nic,Jones,,,,Hand,,Full Participation in Practice,2023-09-29 18:50:13,injury_reports_2023.csv,0.0,CB,KC,Nic Jones,KC,68,2
2023,REG,KC,1,00-0036374,CB,L'Jarius Sneed,L'Jarius,Sneed,,,,Knee,,Full Participation in Practice,2023-09-06 19:50:11,injury_reports_2023.csv,0.0,CB,KC,L'Jarius Sneed,KC,1260,20
2023,REG,KC,2,00-0036374,CB,L'Jarius Sneed,L'Jarius,Sneed,,,,Knee,,Limited Participation in Practice,2023-09-15 19:06:40,injury_reports_2023.csv,0.0,CB,KC,L'Jarius Sneed,KC,1260,20
2023,REG,KC,3,00-0036374,CB,L'Jarius Sneed,L'Jarius,Sneed,,,,Knee,,Full Participation in Practice,2023-09-22 19:28:21,injury_reports_2023.csv,0.0,CB,KC,L'Jarius Sneed,KC,1260,20
2023,REG,KC,4,00-0036374,CB,L'Jarius Sneed,L'Jarius,Sneed,,,,Knee,,Full Participation in Practice,2023-09-29 18:50:13,injury_reports_2023.csv,0.0,CB,KC,L'Jarius Sneed,KC,1260,20
2023,REG,KC,5,00-0036374,CB,L'Jarius Sneed,L'Jarius,Sneed,,,,Knee,,Full Participation in Practice,2023-10-06 19:08:56,injury_reports_2023.csv,0.0,CB,KC,L'Jarius Sneed,KC,1260,20
2023,REG,KC,6,00-0036374,CB,L'Jarius Sneed,L'Jarius,Sneed,,,,Knee,,Full Participation in Practice,2023-10-11 19:07:47,injury_reports_2023.csv,0.0,CB,KC,L'Jarius Sneed,KC,1260,20
2023,REG,KC,7,00-0036374,CB,L'Jarius Sneed,L'Jarius,Sneed,,,,Knee,,Full Participation in Practice,2023-10-20 20:10:29,injury_reports_2023.csv,0.0,CB,KC,L'Jarius Sneed,KC,1260,20
2023,REG,KC,9,00-0036374,CB,L'Jarius Sneed,L'Jarius,Sneed,,,,Knee,,Full Participation in Practice,2023-11-03 21:29:44,injury_reports_2023.csv,0.0,CB,KC,L'Jarius Sneed,KC,1260,20
2023,REG,KC,11,00-0036374,CB,L'Jarius Sneed,L'Jarius,Sneed,,,,Knee,,Full Participation in Practice,2023-11-18 19:23:44,injury_reports_2023.csv,0.0,CB,KC,L'Jarius Sneed,KC,1260,20
2023,REG,KC,12,00-0036374,CB,L'Jarius Sneed,L'Jarius,Sneed,,,,Knee,,Full Participation in Practice,2023-11-24 19:41:41,injury_reports_2023.csv,0.0,CB,KC,L'Jarius Sneed,KC,1260,20
2023,REG,KC,13,00-0036374,CB,L'Jarius Sneed,L'Jarius,Sneed,,,,Knee,,Full Participation in Practice,2023-12-01 19:40:03,injury_reports_2023.csv,0.0,CB,KC,L'Jarius Sneed,KC,1260,20
2023,REG,KC,14,00-0036374,CB,L'Jarius Sneed,L'Jarius,Sneed,,,,Knee,,Limited Participation in Practice,2023-12-08 20:01:00,injury_reports_2023.csv,0.0,CB,KC,L'Jarius Sneed,KC,1260,20
2023,REG,KC,15,00-0036374,CB,L'Jarius Sneed,L'Jarius,Sneed,,,,Knee,,Full Participation in Practice,2023-12-15 19:48:03,injury_reports_2023.csv,0.0,CB,KC,L'Jarius Sneed,KC,1260,20
2023,REG,KC,16,00-0036374,CB,L'Jarius Sneed,L'Jarius,Sneed,,,,Knee,,Full Participation in Practice,2023-12-23 19:57:57,injury_reports_2023.csv,0.0,CB,KC,L'Jarius Sneed,KC,1260,20
2023,REG,KC,17,00-0036374,CB,L'Jarius Sneed,L'Jarius,Sneed,Calf,,Questionable,Calf,,Did Not Participate In Practice,2023-12-29 20:47:01,injury_reports_2023.csv,0.0,CB,KC,L'Jarius Sneed,KC,1260,20
2023,REG,KC,18,00-0036374,CB,L'Jarius Sneed,L'Jarius,Sneed,Calf,,Out,Calf,,Did Not Participate In Practice,2024-01-05 21:06:49,injury_reports_2023.csv,3.0,CB,KC,L'Jarius Sneed,KC,1260,20
2023,WC,KC,19,00-0036374,CB,L'Jarius Sneed,L'Jarius,Sneed,,,,Calf,,Full Participation in Practice,2024-01-11 20:19:40,injury_reports_2023.csv,0.0,CB,KC,L'Jarius Sneed,KC,1260,20
2023,REG,KC,1,00-0035890,DI,Tershawn Wharton,Tershawn,Wharton,,,,Knee,,Full Participation in Practice,2023-09-06 19:49:55,injury_reports_2023.csv,0.0,DT,KC,Tershawn Wharton,KC,525,21
2023,REG,KC,2,00-0035890,DI,Tershawn Wharton,Tershawn,Wharton,,,,Knee,,Full Participation in Practice,2023-09-15 19:06:40,injury_reports_2023.csv,0.0,DT,KC,Tershawn Wharton,KC,525,21
2023,REG,LAC,1,00-0038553,LB,Daiyan Henley,Daiyan,Henley,Hamstring,,Doubtful,Hamstring,,Did Not Participate In Practice,2023-09-08 20:17:56,injury_reports_2023.csv,0.0,LB,LAC,Daiyan Henley,LAC,54,6
2023,REG,LAC,2,00-0038553,LB,Daiyan Henley,Daiyan,Henley,Hamstring,,Doubtful,Hamstring,,Limited Participation in Practice,2023-09-15 20:03:53,injury_reports_2023.csv,0.0,LB,LAC,Daiyan Henley,LAC,54,6
2023,REG,LAC,3,00-0038553,LB,Daiyan Henley,Daiyan,Henley,Hamstring,,Questionable,Hamstring,,Full Participation in Practice,2023-09-22 20:07:33,injury_reports_2023.csv,0.0,LB,LAC,Daiyan Henley,LAC,54,6
2023,REG,LAC,18,00-0038553,LB,Daiyan Henley,Daiyan,Henley,,,,Groin,,Full Participation in Practice,2024-01-05 20:04:18,injury_reports_2023.csv,0.0,LB,LAC,Daiyan Henley,LAC,54,6
2023,REG,LV,1,00-0034545,CB,Brandon Facyson,Brandon,Facyson,Shin,,Out,Shin,,Did Not Participate In Practice,2023-09-08 20:24:12,injury_reports_2023.csv,3.0,CB,LV,Brandon Facyson,LV,44,3
2023,REG,LV,14,00-0034545,CB,Brandon Facyson,Brandon,Facyson,Shin,,Questionable,Shin,,Full Participation in Practice,2023-12-08 22:11:44,injury_reports_2023.csv,0.0,CB,LV,Brandon Facyson,LV,44,3
2023,REG,LV,15,00-0034545,CB,Brandon Facyson,Brandon,Facyson,Shin,,Questionable,Shin,,Full Participation in Practice,2023-12-13 21:30:30,injury_reports_2023.csv,0.0,CB,LV,Brandon Facyson,LV,44,3
2023,REG,LV,16,00-0034545,CB,Brandon Facyson,Brandon,Facyson,Shin,,Questionable,Shin,,Full Participation in Practice,2023-12-23 20:07:57,injury_reports_2023.csv,0.0,CB,LV,Brandon Facyson,LV,44,3
2023,REG,LV,18,00-0034545,CB,Brandon Facyson,Brandon,Facyson,Illness,,Questionable,Illness,,Did Not Participate In Practice,2024-01-05 21:46:41,injury_reports_2023.csv,0.0,CB,LV,Brandon Facyson,LV,44,3
2023,REG,MIA,1,00-0036213,DI,Raekwon Davis,Raekwon,Davis,,,,Elbow,,Full Participation in Practice,2023-09-08 19:44:37,injury_reports_2023.csv,0.0,DT,MIA,Raekwon Davis,MIA,531,18
2023,REG,MIA,3,00-0036213,DI,Raekwon Davis,Raekwon,Davis,Wrist,,Questionable,Wrist,,Full Participation in Practice,2023-09-22 19:54:42,injury_reports_2023.csv,0.0,DT,MIA,Raekwon Davis,MIA,531,18
2023,REG,MIA,1,00-0036221,S,Brandon Jones,Brandon,Jones,,,,Knee,,Full Participation in Practice,2023-09-08 19:44:37,injury_reports_2023.csv,0.0,S,MIA,Brandon Jones,MIA,542,14
2023,REG,MIA,2,00-0036221,S,Brandon Jones,Brandon,Jones,,,,Knee,,Full Participation in Practice,2023-09-15 19:57:20,injury_reports_2023.csv,0.0,S,MIA,Brandon Jones,MIA,542,14
2023,REG,MIA,9,00-0036221,S,Brandon Jones,Brandon,Jones,Concussion,,Out,Concussion,,Did Not Participate In Practice,2023-11-03 15:51:12,injury_reports_2023.csv,3.0,S,MIA,Brandon Jones,MIA,542,14
2023,REG,MIA,1,00-0034248,S,Elijah Campbell,Elijah,Campbell,Knee,,Out,Knee,,Did Not Participate In Practice,2023-09-08 19:46:05,injury_reports_2023.csv,3.0,S,MIA,Elijah Campbell,MIA,141,11
2023,REG,MIA,2,00-0034248,S,Elijah Campbell,Elijah,Campbell,Knee,,Questionable,Knee,,Limited Participation in Practice,2023-09-15 19:58:27,injury_reports_2023.csv,0.0,S,MIA,Elijah Campbell,MIA,141,11
2023,REG,MIA,3,00-0034248,S,Elijah Campbell,Elijah,Campbell,Knee,,Questionable,Knee,,Full Participation in Practice,2023-09-22 19:54:25,injury_reports_2023.csv,0.0,S,MIA,Elijah Campbell,MIA,141,11
2023,REG,MIA,13,00-0034248,S,Elijah Campbell,Elijah,Campbell,,,,Shoulder,,Full Participation in Practice,2023-12-01 20:25:18,injury_reports_2023.csv,0.0,S,MIA,Elijah Campbell,MIA,141,11
2023,REG,MIA,16,00-0034248,S,Elijah Campbell,Elijah,Campbell,Knee,,Questionable,Knee,,Limited Participation in Practice,2023-12-22 20:57:44,injury_reports_2023.csv,0.0,S,MIA,Elijah Campbell,MIA,141,11
2023,REG,MIA,1,00-0029530,CB,Justin Bethel,Justin,Bethel,Knee,,Questionable,Knee,,Limited Participation in Practice,2023-09-08 19:46:23,injury_reports_2023.csv,0.0,CB,MIA,Justin Bethel,MIA,126,10
2023,REG,MIA,5,00-0029530,CB,Justin Bethel,Justin,Bethel,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-10-04 20:10:17,injury_reports_2023.csv,0.0,CB,MIA,Justin Bethel,MIA,126,10
2023,REG,MIA,9,00-0029530,CB,Justin Bethel,Justin,Bethel,Foot,,Questionable,Foot,,Limited Participation in Practice,2023-11-03 15:50:51,injury_reports_2023.csv,0.0,CB,MIA,Justin Bethel,MIA,126,10
2023,REG,MIN,1,00-0036338,LB,Troy Dye,Troy,Dye,,,,Elbow,,Full Participation in Practice,2023-09-08 18:34:38,injury_reports_2023.csv,0.0,LB,MIN,Troy Dye,MIN,112,8
2023,REG,MIN,17,00-0036338,LB,Troy Dye,Troy,Dye,Wrist,,Questionable,Wrist,,Limited Participation in Practice,2023-12-29 19:32:02,injury_reports_2023.csv,0.0,LB,MIN,Troy Dye,MIN,112,8
2023,REG,MIN,1,00-0034344,ED,Marcus Davenport,Marcus,Davenport,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2023-09-08 18:37:31,injury_reports_2023.csv,0.0,DE,MIN,Marcus Davenport,MIN,118,4
2023,REG,MIN,2,00-0034344,ED,Marcus Davenport,Marcus,Davenport,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2023-09-13 17:29:39,injury_reports_2023.csv,0.0,DE,MIN,Marcus Davenport,MIN,118,4
