season,game_type,team,week,gsis_id,position,full_name,first_name,last_name,report_primary_injury,report_secondary_injury,report_status,practice_primary_injury,practice_secondary_injury,practice_status,date_modified,source_file,injury_score,original_position,original_team,player,team_name,snap_counts_defense,player_game_count,total_position_snaps,snap_share,player_weighted_score
2023,REG,LAC,15,00-0035591,LB,Justin Hollins,Justin,Hollins,,,,Knee,,Full Participation in Practice,2023-12-13 22:28:28,injury_reports_2023.csv,0.0,LB,LAC,Justin Hollins,LAC,197,11,5073,0.03883303765030554,0.0
2023,REG,LAC,18,00-0035591,LB,Justin Hollins,Justin,Hollins,Shoulder,,Out,Shoulder,,Did Not Participate In Practice,2024-01-05 20:05:18,injury_reports_2023.csv,3.0,LB,LAC,Justin Hollins,LAC,197,11,5073,0.03883303765030554,0.11649911295091661
2023,REG,LAC,14,00-0035984,LB,Blake Lynch,Blake,Lynch,,,,Ankle,,Limited Participation in Practice,2023-12-08 21:13:06,injury_reports_2023.csv,0.0,LB,LAC,Blake Lynch,LAC,1,1,5073,0.00019712201852946975,0.0
2023,REG,LV,1,00-0034545,CB,Brandon Facyson,Brandon,Facyson,Shin,,Out,Shin,,Did Not Participate In Practice,2023-09-08 20:24:12,injury_reports_2023.csv,3.0,CB,LV,Brandon Facyson,LV,44,3,14068,0.0031276656241114587,0.009382996872334376
2023,REG,LV,14,00-0034545,CB,Brandon Facyson,Brandon,Facyson,Shin,,Questionable,Shin,,Full Participation in Practice,2023-12-08 22:11:44,injury_reports_2023.csv,0.0,CB,LV,Brandon Facyson,LV,44,3,14068,0.0031276656241114587,0.0
2023,REG,LV,15,00-0034545,CB,Brandon Facyson,Brandon,Facyson,Shin,,Questionable,Shin,,Full Participation in Practice,2023-12-13 21:30:30,injury_reports_2023.csv,0.0,CB,LV,Brandon Facyson,LV,44,3,14068,0.0031276656241114587,0.0
2023,REG,LV,16,00-0034545,CB,Brandon Facyson,Brandon,Facyson,Shin,,Questionable,Shin,,Full Participation in Practice,2023-12-23 20:07:57,injury_reports_2023.csv,0.0,CB,LV,Brandon Facyson,LV,44,3,14068,0.0031276656241114587,0.0
2023,REG,LV,18,00-0034545,CB,Brandon Facyson,Brandon,Facyson,Illness,,Questionable,Illness,,Did Not Participate In Practice,2024-01-05 21:46:41,injury_reports_2023.csv,0.0,CB,LV,Brandon Facyson,LV,44,3,14068,0.0031276656241114587,0.0
2023,REG,LV,3,00-0039072,CB,Jakorian Bennett,Jakorian,Bennett,,,,Hamstring,,Full Participation in Practice,2023-09-22 20:42:17,injury_reports_2023.csv,0.0,CB,LV,Jakorian Bennett,LV,361,12,14068,0.02566107477964174,0.0
2023,REG,LV,4,00-0039072,CB,Jakorian Bennett,Jakorian,Bennett,,,,Hamstring,,Limited Participation in Practice,2023-09-29 20:32:49,injury_reports_2023.csv,0.0,CB,LV,Jakorian Bennett,LV,361,12,14068,0.02566107477964174,0.0
2023,REG,LV,5,00-0039072,CB,Jakorian Bennett,Jakorian,Bennett,Hamstring,Shoulder,Questionable,Hamstring,Shoulder,Limited Participation in Practice,2023-10-07 20:35:44,injury_reports_2023.csv,0.0,CB,LV,Jakorian Bennett,LV,361,12,14068,0.02566107477964174,0.0
2023,REG,LV,6,00-0039072,CB,Jakorian Bennett,Jakorian,Bennett,Shoulder,,Questionable,Shoulder,,Limited Participation in Practice,2023-10-13 20:52:10,injury_reports_2023.csv,0.0,CB,LV,Jakorian Bennett,LV,361,12,14068,0.02566107477964174,0.0
2023,REG,LV,7,00-0039072,CB,Jakorian Bennett,Jakorian,Bennett,Shoulder,Knee,Out,Shoulder,Knee,Did Not Participate In Practice,2023-10-20 20:25:09,injury_reports_2023.csv,3.0,CB,LV,Jakorian Bennett,LV,361,12,14068,0.02566107477964174,0.07698322433892521
2023,REG,LV,8,00-0039072,CB,Jakorian Bennett,Jakorian,Bennett,,,,Shoulder,Knee,Full Participation in Practice,2023-10-28 20:24:28,injury_reports_2023.csv,0.0,CB,LV,Jakorian Bennett,LV,361,12,14068,0.02566107477964174,0.0
2023,REG,LV,4,00-0036871,CB,Nate Hobbs,Nate,Hobbs,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2023-09-29 20:34:01,injury_reports_2023.csv,0.0,CB,LV,Nate Hobbs,LV,775,13,14068,0.05508956497014501,0.0
2023,REG,LV,5,00-0036871,CB,Nate Hobbs,Nate,Hobbs,Ankle,,Out,Ankle,,Did Not Participate In Practice,2023-10-07 20:35:56,injury_reports_2023.csv,3.0,CB,LV,Nate Hobbs,LV,775,13,14068,0.05508956497014501,0.16526869491043503
2023,REG,LV,6,00-0036871,CB,Nate Hobbs,Nate,Hobbs,Ankle,,Out,Ankle,,Did Not Participate In Practice,2023-10-13 20:52:25,injury_reports_2023.csv,3.0,CB,LV,Nate Hobbs,LV,775,13,14068,0.05508956497014501,0.16526869491043503
2023,REG,LV,7,00-0036871,CB,Nate Hobbs,Nate,Hobbs,Ankle,,Out,Ankle,,Did Not Participate In Practice,2023-10-20 20:25:23,injury_reports_2023.csv,3.0,CB,LV,Nate Hobbs,LV,775,13,14068,0.05508956497014501,0.16526869491043503
2023,REG,LV,8,00-0036871,CB,Nate Hobbs,Nate,Hobbs,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2023-10-28 20:24:35,injury_reports_2023.csv,0.0,CB,LV,Nate Hobbs,LV,775,13,14068,0.05508956497014501,0.0
2023,REG,LV,9,00-0036871,CB,Nate Hobbs,Nate,Hobbs,,,,Ankle,,Limited Participation in Practice,2023-11-03 20:33:47,injury_reports_2023.csv,0.0,CB,LV,Nate Hobbs,LV,775,13,14068,0.05508956497014501,0.0
2023,REG,LV,10,00-0036871,CB,Nate Hobbs,Nate,Hobbs,,,,Ankle,,Limited Participation in Practice,2023-11-10 21:39:51,injury_reports_2023.csv,0.0,CB,LV,Nate Hobbs,LV,775,13,14068,0.05508956497014501,0.0
2023,REG,LV,11,00-0036871,CB,Nate Hobbs,Nate,Hobbs,,,,Ankle,,Full Participation in Practice,2023-11-17 20:31:17,injury_reports_2023.csv,0.0,CB,LV,Nate Hobbs,LV,775,13,14068,0.05508956497014501,0.0
2023,REG,LV,6,00-0036375,CB,Amik Robertson,Amik,Robertson,,,,Knee,,Full Participation in Practice,2023-10-13 20:51:45,injury_reports_2023.csv,0.0,CB,LV,Amik Robertson,LV,674,14,14068,0.04791015069661644,0.0
2023,REG,LV,11,00-0036375,CB,Amik Robertson,Amik,Robertson,,,,Concussion,,Full Participation in Practice,2023-11-17 20:31:36,injury_reports_2023.csv,0.0,CB,LV,Amik Robertson,LV,674,14,14068,0.04791015069661644,0.0
2023,REG,LV,15,00-0036375,CB,Amik Robertson,Amik,Robertson,,,,Wrist,,Limited Participation in Practice,2023-12-13 21:29:52,injury_reports_2023.csv,0.0,CB,LV,Amik Robertson,LV,674,14,14068,0.04791015069661644,0.0
2023,REG,LV,7,00-0035783,CB,Tyler Hall,Tyler,Hall,,,,Ankle,,Limited Participation in Practice,2023-10-20 20:23:43,injury_reports_2023.csv,0.0,CB,LV,Tyler Hall,LV,161,9,14068,0.011444412851862382,0.0
2023,REG,LV,8,00-0035783,CB,Tyler Hall,Tyler,Hall,,,,Foot,,Full Participation in Practice,2023-10-28 20:24:22,injury_reports_2023.csv,0.0,CB,LV,Tyler Hall,LV,161,9,14068,0.011444412851862382,0.0
2023,REG,LV,8,00-0032165,CB,Marcus Peters,Marcus,Peters,,,,Back,,Limited Participation in Practice,2023-10-28 20:24:22,injury_reports_2023.csv,0.0,CB,LV,Marcus Peters,LV,732,12,14068,0.052032982655672445,0.0
2023,REG,LV,10,00-0032165,CB,Marcus Peters,Marcus,Peters,Knee,,Questionable,Knee,,Limited Participation in Practice,2023-11-10 21:44:55,injury_reports_2023.csv,0.0,CB,LV,Marcus Peters,LV,732,12,14068,0.052032982655672445,0.0
2023,REG,LV,11,00-0032165,CB,Marcus Peters,Marcus,Peters,,,,Knee,,Limited Participation in Practice,2023-11-17 20:31:17,injury_reports_2023.csv,0.0,CB,LV,Marcus Peters,LV,732,12,14068,0.052032982655672445,0.0
2023,REG,LV,12,00-0038039,CB,Jack Jones,Jack,Jones,,,,Knee,Hip,Full Participation in Practice,2023-11-24 22:23:26,injury_reports_2023.csv,0.0,CB,LV,Jack Jones,LV,471,11,14068,0.033480238839920386,0.0
2023,REG,LV,16,00-0038039,CB,Jack Jones,Jack,Jones,Knee,,Questionable,Knee,,Limited Participation in Practice,2023-12-23 20:07:57,injury_reports_2023.csv,0.0,CB,LV,Jack Jones,LV,471,11,14068,0.033480238839920386,0.0
2023,REG,MIA,1,00-0036213,DI,Raekwon Davis,Raekwon,Davis,,,,Elbow,,Full Participation in Practice,2023-09-08 19:44:37,injury_reports_2023.csv,0.0,DT,MIA,Raekwon Davis,MIA,531,18,1062,0.5,0.0
2023,REG,MIA,3,00-0036213,DI,Raekwon Davis,Raekwon,Davis,Wrist,,Questionable,Wrist,,Full Participation in Practice,2023-09-22 19:54:42,injury_reports_2023.csv,0.0,DT,MIA,Raekwon Davis,MIA,531,18,1062,0.5,0.0
2023,REG,MIA,1,00-0036221,S,Brandon Jones,Brandon,Jones,,,,Knee,,Full Participation in Practice,2023-09-08 19:44:37,injury_reports_2023.csv,0.0,S,MIA,Brandon Jones,MIA,542,14,13629,0.03976814146305672,0.0
2023,REG,MIA,2,00-0036221,S,Brandon Jones,Brandon,Jones,,,,Knee,,Full Participation in Practice,2023-09-15 19:57:20,injury_reports_2023.csv,0.0,S,MIA,Brandon Jones,MIA,542,14,13629,0.03976814146305672,0.0
2023,REG,MIA,9,00-0036221,S,Brandon Jones,Brandon,Jones,Concussion,,Out,Concussion,,Did Not Participate In Practice,2023-11-03 15:51:12,injury_reports_2023.csv,3.0,S,MIA,Brandon Jones,MIA,542,14,13629,0.03976814146305672,0.11930442438917016
2023,REG,MIA,1,00-0034248,S,Elijah Campbell,Elijah,Campbell,Knee,,Out,Knee,,Did Not Participate In Practice,2023-09-08 19:46:05,injury_reports_2023.csv,3.0,S,MIA,Elijah Campbell,MIA,141,11,13629,0.010345586616773057,0.03103675985031917
2023,REG,MIA,2,00-0034248,S,Elijah Campbell,Elijah,Campbell,Knee,,Questionable,Knee,,Limited Participation in Practice,2023-09-15 19:58:27,injury_reports_2023.csv,0.0,S,MIA,Elijah Campbell,MIA,141,11,13629,0.010345586616773057,0.0
2023,REG,MIA,3,00-0034248,S,Elijah Campbell,Elijah,Campbell,Knee,,Questionable,Knee,,Full Participation in Practice,2023-09-22 19:54:25,injury_reports_2023.csv,0.0,S,MIA,Elijah Campbell,MIA,141,11,13629,0.010345586616773057,0.0
2023,REG,MIA,13,00-0034248,S,Elijah Campbell,Elijah,Campbell,,,,Shoulder,,Full Participation in Practice,2023-12-01 20:25:18,injury_reports_2023.csv,0.0,S,MIA,Elijah Campbell,MIA,141,11,13629,0.010345586616773057,0.0
2023,REG,MIA,16,00-0034248,S,Elijah Campbell,Elijah,Campbell,Knee,,Questionable,Knee,,Limited Participation in Practice,2023-12-22 20:57:44,injury_reports_2023.csv,0.0,S,MIA,Elijah Campbell,MIA,141,11,13629,0.010345586616773057,0.0
2023,REG,MIA,4,00-0034277,S,DeShon Elliott,DeShon,Elliott,Ankle,Groin,Questionable,Ankle,Groin,Limited Participation in Practice,2023-09-29 19:57:35,injury_reports_2023.csv,0.0,S,MIA,DeShon Elliott,MIA,987,16,13629,0.0724191063174114,0.0
2023,REG,MIA,5,00-0034277,S,DeShon Elliott,DeShon,Elliott,,,,Groin,,Full Participation in Practice,2023-10-06 19:52:39,injury_reports_2023.csv,0.0,S,MIA,DeShon Elliott,MIA,987,16,13629,0.0724191063174114,0.0
2023,REG,MIA,15,00-0034277,S,DeShon Elliott,DeShon,Elliott,Concussion,,Out,Concussion,,Did Not Participate In Practice,2023-12-15 20:57:47,injury_reports_2023.csv,3.0,S,MIA,DeShon Elliott,MIA,987,16,13629,0.0724191063174114,0.2172573189522342
2023,REG,MIA,16,00-0034277,S,DeShon Elliott,DeShon,Elliott,,,,Concussion,,Full Participation in Practice,2023-12-22 20:56:16,injury_reports_2023.csv,0.0,S,MIA,DeShon Elliott,MIA,987,16,13629,0.0724191063174114,0.0
2023,WC,MIA,19,00-0034277,S,DeShon Elliott,DeShon,Elliott,Calf,,Questionable,Calf,,Did Not Participate In Practice,2024-01-11 20:57:10,injury_reports_2023.csv,0.0,S,MIA,DeShon Elliott,MIA,987,16,13629,0.0724191063174114,0.0
2023,REG,MIA,8,00-0036998,S,Jevon Holland,Jevon,Holland,Concussion,,Questionable,Concussion,,Limited Participation in Practice,2023-10-27 19:54:10,injury_reports_2023.csv,0.0,S,MIA,Jevon Holland,MIA,707,12,13629,0.05187467899332306,0.0
2023,REG,MIA,11,00-0036998,S,Jevon Holland,Jevon,Holland,,,,Back,,Full Participation in Practice,2023-11-17 20:46:47,injury_reports_2023.csv,0.0,S,MIA,Jevon Holland,MIA,707,12,13629,0.05187467899332306,0.0
2023,REG,MIA,13,00-0036998,S,Jevon Holland,Jevon,Holland,Knee,Knee,Questionable,Knee,Knee,Limited Participation in Practice,2023-12-01 20:26:16,injury_reports_2023.csv,0.0,S,MIA,Jevon Holland,MIA,707,12,13629,0.05187467899332306,0.0
2023,REG,MIA,14,00-0036998,S,Jevon Holland,Jevon,Holland,Knee,Knee,Questionable,Knee,Knee,Limited Participation in Practice,2023-12-09 21:29:44,injury_reports_2023.csv,0.0,S,MIA,Jevon Holland,MIA,707,12,13629,0.05187467899332306,0.0
2023,REG,MIA,15,00-0036998,S,Jevon Holland,Jevon,Holland,Knee,Knee,Questionable,Knee,Knee,Limited Participation in Practice,2023-12-15 20:57:32,injury_reports_2023.csv,0.0,S,MIA,Jevon Holland,MIA,707,12,13629,0.05187467899332306,0.0
2023,REG,MIA,16,00-0036998,S,Jevon Holland,Jevon,Holland,Knee,Knee,Questionable,Knee,Knee,Limited Participation in Practice,2023-12-22 20:57:44,injury_reports_2023.csv,0.0,S,MIA,Jevon Holland,MIA,707,12,13629,0.05187467899332306,0.0
2023,REG,MIA,17,00-0036998,S,Jevon Holland,Jevon,Holland,Knee,Knee,Questionable,Knee,Knee,Limited Participation in Practice,2023-12-29 20:55:13,injury_reports_2023.csv,0.0,S,MIA,Jevon Holland,MIA,707,12,13629,0.05187467899332306,0.0
2023,REG,MIA,18,00-0036998,S,Jevon Holland,Jevon,Holland,Knee,Knee,Questionable,Knee,Knee,Full Participation in Practice,2024-01-06 21:30:30,injury_reports_2023.csv,0.0,S,MIA,Jevon Holland,MIA,707,12,13629,0.05187467899332306,0.0
2023,WC,MIA,19,00-0036998,S,Jevon Holland,Jevon,Holland,Knee,Knee,Questionable,Knee,Knee,Did Not Participate In Practice,2024-01-11 20:57:10,injury_reports_2023.csv,0.0,S,MIA,Jevon Holland,MIA,707,12,13629,0.05187467899332306,0.0
2023,REG,MIA,1,00-0029530,CB,Justin Bethel,Justin,Bethel,Knee,,Questionable,Knee,,Limited Participation in Practice,2023-09-08 19:46:23,injury_reports_2023.csv,0.0,CB,MIA,Justin Bethel,MIA,126,10,18137,0.006947124662292551,0.0
2023,REG,MIA,5,00-0029530,CB,Justin Bethel,Justin,Bethel,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-10-04 20:10:17,injury_reports_2023.csv,0.0,CB,MIA,Justin Bethel,MIA,126,10,18137,0.006947124662292551,0.0
2023,REG,MIA,9,00-0029530,CB,Justin Bethel,Justin,Bethel,Foot,,Questionable,Foot,,Limited Participation in Practice,2023-11-03 15:50:51,injury_reports_2023.csv,0.0,CB,MIA,Justin Bethel,MIA,126,10,18137,0.006947124662292551,0.0
2023,REG,MIA,2,00-0033050,CB,Xavien Howard,Xavien,Howard,,,,Thumb,,Full Participation in Practice,2023-09-15 19:57:20,injury_reports_2023.csv,0.0,CB,MIA,Xavien Howard,MIA,743,13,18137,0.04096598114351877,0.0
2023,REG,MIA,3,00-0033050,CB,Xavien Howard,Xavien,Howard,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-09-20 21:36:29,injury_reports_2023.csv,0.0,CB,MIA,Xavien Howard,MIA,743,13,18137,0.04096598114351877,0.0
2023,REG,MIA,6,00-0033050,CB,Xavien Howard,Xavien,Howard,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-10-11 20:26:38,injury_reports_2023.csv,0.0,CB,MIA,Xavien Howard,MIA,743,13,18137,0.04096598114351877,0.0
2023,REG,MIA,7,00-0033050,CB,Xavien Howard,Xavien,Howard,Groin,,Questionable,Groin,,Limited Participation in Practice,2023-10-20 19:46:26,injury_reports_2023.csv,0.0,CB,MIA,Xavien Howard,MIA,743,13,18137,0.04096598114351877,0.0
2023,REG,MIA,8,00-0033050,CB,Xavien Howard,Xavien,Howard,Groin,,Questionable,Groin,,Limited Participation in Practice,2023-10-27 19:54:10,injury_reports_2023.csv,0.0,CB,MIA,Xavien Howard,MIA,743,13,18137,0.04096598114351877,0.0
2023,REG,MIA,9,00-0033050,CB,Xavien Howard,Xavien,Howard,Groin,,Questionable,Groin,,Limited Participation in Practice,2023-11-03 15:50:51,injury_reports_2023.csv,0.0,CB,MIA,Xavien Howard,MIA,743,13,18137,0.04096598114351877,0.0
2023,REG,MIA,15,00-0033050,CB,Xavien Howard,Xavien,Howard,Hip,,Questionable,Hip,,Limited Participation in Practice,2023-12-15 20:57:32,injury_reports_2023.csv,0.0,CB,MIA,Xavien Howard,MIA,743,13,18137,0.04096598114351877,0.0
2023,REG,MIA,16,00-0033050,CB,Xavien Howard,Xavien,Howard,Hip,,Questionable,Hip,,Limited Participation in Practice,2023-12-22 20:57:44,injury_reports_2023.csv,0.0,CB,MIA,Xavien Howard,MIA,743,13,18137,0.04096598114351877,0.0
2023,REG,MIA,17,00-0033050,CB,Xavien Howard,Xavien,Howard,Hip,Thumb,Questionable,Hip,Thumb,Limited Participation in Practice,2023-12-29 20:55:13,injury_reports_2023.csv,0.0,CB,MIA,Xavien Howard,MIA,743,13,18137,0.04096598114351877,0.0
2023,REG,MIA,18,00-0033050,CB,Xavien Howard,Xavien,Howard,Foot,,Out,Foot,,Did Not Participate In Practice,2024-01-05 20:51:39,injury_reports_2023.csv,3.0,CB,MIA,Xavien Howard,MIA,743,13,18137,0.04096598114351877,0.12289794343055632
2023,WC,MIA,19,00-0033050,CB,Xavien Howard,Xavien,Howard,Foot,,Out,Foot,,Did Not Participate In Practice,2024-01-11 21:00:44,injury_reports_2023.csv,3.0,CB,MIA,Xavien Howard,MIA,743,13,18137,0.04096598114351877,0.12289794343055632
2023,REG,MIA,4,00-0032379,CB,Eli Apple,Eli,Apple,,,,Neck,,Full Participation in Practice,2023-09-29 19:55:37,injury_reports_2023.csv,0.0,CB,MIA,Eli Apple,MIA,624,11,18137,0.03440480785135359,0.0
2023,REG,MIA,5,00-0035346,CB,Nik Needham,Nik,Needham,Achilles,,Out,Achilles,,Limited Participation in Practice,2023-10-06 19:53:18,injury_reports_2023.csv,3.0,CB,MIA,Nik Needham,MIA,73,11,18137,0.004024921431328224,0.012074764293984672
2023,REG,MIA,6,00-0035346,CB,Nik Needham,Nik,Needham,Achilles,,Doubtful,Achilles,,Limited Participation in Practice,2023-10-13 19:37:50,injury_reports_2023.csv,0.0,CB,MIA,Nik Needham,MIA,73,11,18137,0.004024921431328224,0.0
2023,REG,MIA,7,00-0035346,CB,Nik Needham,Nik,Needham,Achilles,,Questionable,Achilles,,Full Participation in Practice,2023-10-20 19:47:30,injury_reports_2023.csv,0.0,CB,MIA,Nik Needham,MIA,73,11,18137,0.004024921431328224,0.0
2023,REG,MIA,8,00-0035346,CB,Nik Needham,Nik,Needham,Achilles,,Questionable,Achilles,,Limited Participation in Practice,2023-10-27 19:54:10,injury_reports_2023.csv,0.0,CB,MIA,Nik Needham,MIA,73,11,18137,0.004024921431328224,0.0
2023,REG,MIA,9,00-0035346,CB,Nik Needham,Nik,Needham,Achilles,,Questionable,Achilles,,Limited Participation in Practice,2023-11-03 15:50:51,injury_reports_2023.csv,0.0,CB,MIA,Nik Needham,MIA,73,11,18137,0.004024921431328224,0.0
2023,REG,MIA,7,00-0037353,CB,Kader Kohou,Kader,Kohou,,,,Neck,,Full Participation in Practice,2023-10-20 19:52:57,injury_reports_2023.csv,0.0,CB,MIA,Kader Kohou,MIA,985,18,18137,0.05430887136792193,0.0
2023,REG,MIA,8,00-0037353,CB,Kader Kohou,Kader,Kohou,,,,Neck,,Limited Participation in Practice,2023-10-27 19:53:45,injury_reports_2023.csv,0.0,CB,MIA,Kader Kohou,MIA,985,18,18137,0.05430887136792193,0.0
2023,REG,MIA,13,00-0037353,CB,Kader Kohou,Kader,Kohou,,,,Hamstring,,Limited Participation in Practice,2023-12-01 20:24:56,injury_reports_2023.csv,0.0,CB,MIA,Kader Kohou,MIA,985,18,18137,0.05430887136792193,0.0
2023,REG,MIA,16,00-0037353,CB,Kader Kohou,Kader,Kohou,,,,Hip,,Limited Participation in Practice,2023-12-22 20:56:16,injury_reports_2023.csv,0.0,CB,MIA,Kader Kohou,MIA,985,18,18137,0.05430887136792193,0.0
2023,REG,MIA,7,00-0033055,CB,Jalen Ramsey,Jalen,Ramsey,Knee,,Out,Knee,,Limited Participation in Practice,2023-10-20 19:46:14,injury_reports_2023.csv,3.0,CB,MIA,Jalen Ramsey,MIA,659,11,18137,0.0363345647019904,0.10900369410597122
2023,REG,MIA,8,00-0033055,CB,Jalen Ramsey,Jalen,Ramsey,Knee,,Questionable,Knee,,Limited Participation in Practice,2023-10-27 19:54:10,injury_reports_2023.csv,0.0,CB,MIA,Jalen Ramsey,MIA,659,11,18137,0.0363345647019904,0.0
2023,REG,MIA,9,00-0033055,CB,Jalen Ramsey,Jalen,Ramsey,,,,Knee,,Limited Participation in Practice,2023-11-03 15:49:29,injury_reports_2023.csv,0.0,CB,MIA,Jalen Ramsey,MIA,659,11,18137,0.0363345647019904,0.0
2023,REG,MIA,16,00-0033055,CB,Jalen Ramsey,Jalen,Ramsey,,,,Not injury related - resting player,,Limited Participation in Practice,2023-12-20 23:13:35,injury_reports_2023.csv,0.0,CB,MIA,Jalen Ramsey,MIA,659,11,18137,0.0363345647019904,0.0
2023,REG,MIA,17,00-0033055,CB,Jalen Ramsey,Jalen,Ramsey,Knee,,Questionable,Knee,,Limited Participation in Practice,2023-12-29 20:55:13,injury_reports_2023.csv,0.0,CB,MIA,Jalen Ramsey,MIA,659,11,18137,0.0363345647019904,0.0
2023,REG,MIA,18,00-0033055,CB,Jalen Ramsey,Jalen,Ramsey,,,,Knee,,Full Participation in Practice,2024-01-05 20:48:00,injury_reports_2023.csv,0.0,CB,MIA,Jalen Ramsey,MIA,659,11,18137,0.0363345647019904,0.0
2023,WC,MIA,19,00-0033055,CB,Jalen Ramsey,Jalen,Ramsey,,,,Knee,,Limited Participation in Practice,2024-01-11 20:56:07,injury_reports_2023.csv,0.0,CB,MIA,Jalen Ramsey,MIA,659,11,18137,0.0363345647019904,0.0
2023,REG,MIA,8,00-0039133,CB,Cam Smith,Cam,Smith,Foot,,Questionable,Foot,,Limited Participation in Practice,2023-10-27 19:54:10,injury_reports_2023.csv,0.0,CB,MIA,Cam Smith,MIA,22,5,18137,0.0012129900204002867,0.0
2023,REG,MIA,16,00-0039133,CB,Cam Smith,Cam,Smith,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2023-12-22 20:57:44,injury_reports_2023.csv,0.0,CB,MIA,Cam Smith,MIA,22,5,18137,0.0012129900204002867,0.0
2023,REG,MIN,1,00-0036338,LB,Troy Dye,Troy,Dye,,,,Elbow,,Full Participation in Practice,2023-09-08 18:34:38,injury_reports_2023.csv,0.0,LB,MIN,Troy Dye,MIN,112,8,2663,0.04205782951558393,0.0
2023,REG,MIN,17,00-0036338,LB,Troy Dye,Troy,Dye,Wrist,,Questionable,Wrist,,Limited Participation in Practice,2023-12-29 19:32:02,injury_reports_2023.csv,0.0,LB,MIN,Troy Dye,MIN,112,8,2663,0.04205782951558393,0.0
2023,REG,MIN,3,00-0032129,LB,Jordan Hicks,Jordan,Hicks,,,,Shin,,Full Participation in Practice,2023-09-22 19:41:43,injury_reports_2023.csv,0.0,LB,MIN,Jordan Hicks,MIN,813,13,2663,0.30529478032294405,0.0
2023,REG,MIN,5,00-0032129,LB,Jordan Hicks,Jordan,Hicks,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-10-04 20:27:37,injury_reports_2023.csv,0.0,LB,MIN,Jordan Hicks,MIN,813,13,2663,0.30529478032294405,0.0
2023,REG,MIN,16,00-0032129,LB,Jordan Hicks,Jordan,Hicks,Shin,,Questionable,Shin,,Full Participation in Practice,2023-12-22 19:46:34,injury_reports_2023.csv,0.0,LB,MIN,Jordan Hicks,MIN,813,13,2663,0.30529478032294405,0.0
2023,REG,MIN,1,00-0034344,ED,Marcus Davenport,Marcus,Davenport,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2023-09-08 18:37:31,injury_reports_2023.csv,0.0,DE,MIN,Marcus Davenport,MIN,118,4,2423,0.04869995872884853,0.0
2023,REG,MIN,2,00-0034344,ED,Marcus Davenport,Marcus,Davenport,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2023-09-13 17:29:39,injury_reports_2023.csv,0.0,DE,MIN,Marcus Davenport,MIN,118,4,2423,0.04869995872884853,0.0
2023,REG,MIN,3,00-0034344,ED,Marcus Davenport,Marcus,Davenport,Ankle,,Out,Ankle,,Did Not Participate In Practice,2023-09-22 19:42:06,injury_reports_2023.csv,3.0,DE,MIN,Marcus Davenport,MIN,118,4,2423,0.04869995872884853,0.1460998761865456
2023,REG,MIN,4,00-0034344,ED,Marcus Davenport,Marcus,Davenport,Ankle,,Questionable,Ankle,,Full Participation in Practice,2023-09-29 18:45:19,injury_reports_2023.csv,0.0,DE,MIN,Marcus Davenport,MIN,118,4,2423,0.04869995872884853,0.0
2023,REG,MIN,5,00-0034344,ED,Marcus Davenport,Marcus,Davenport,Ankle,,Questionable,Ankle,,Full Participation in Practice,2023-10-06 18:47:32,injury_reports_2023.csv,0.0,DE,MIN,Marcus Davenport,MIN,118,4,2423,0.04869995872884853,0.0
