season,game_type,team,week,gsis_id,position,full_name,first_name,last_name,report_primary_injury,report_secondary_injury,report_status,practice_primary_injury,practice_secondary_injury,practice_status,date_modified,source_file,injury_score,original_position,original_team,player,team_name,routes,player_game_count,weighting_stat,player_game_stat,weighted_injury_score
2023,REG,GB,2,00-0038124,WR,Christian Watson,Christian,Watson,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2023-09-15 19:09:24,injury_reports_2023.csv,1.0,WR,GB,Christian Watson,GB,298,11,298,11,27.09090909090909
2023,REG,GB,3,00-0038124,WR,Christian Watson,Christian,Watson,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2023-09-22 19:38:29,injury_reports_2023.csv,1.0,WR,GB,Christian Watson,GB,298,11,298,11,27.09090909090909
2023,REG,GB,4,00-0038124,WR,Christian Watson,Christian,Watson,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2023-09-27 19:52:50,injury_reports_2023.csv,1.0,WR,GB,Christian Watson,GB,298,11,298,11,27.09090909090909
2023,REG,GB,5,00-0038124,WR,Christian Watson,Christian,Watson,,,,Hamstring,,Limited Participation in Practice,2023-10-07 19:43:15,injury_reports_2023.csv,0.0,WR,GB,Christian Watson,GB,298,11,298,11,0.0
2023,REG,GB,8,00-0038124,WR,Christian Watson,Christian,Watson,,,,Knee,,Full Participation in Practice,2023-10-27 19:30:42,injury_reports_2023.csv,0.0,WR,GB,Christian Watson,GB,298,11,298,11,0.0
2023,REG,GB,10,00-0038124,WR,Christian Watson,Christian,Watson,,,,Back,,Full Participation in Practice,2023-11-10 20:54:24,injury_reports_2023.csv,0.0,WR,GB,Christian Watson,GB,298,11,298,11,0.0
2023,REG,GB,11,00-0038124,WR,Christian Watson,Christian,Watson,,,,Shoulder,,Limited Participation in Practice,2023-11-17 20:50:15,injury_reports_2023.csv,0.0,WR,GB,Christian Watson,GB,298,11,298,11,0.0
2023,REG,GB,12,00-0038124,WR,Christian Watson,Christian,Watson,,,,Shoulder,,Full Participation in Practice,2023-11-22 21:20:42,injury_reports_2023.csv,0.0,WR,GB,Christian Watson,GB,298,11,298,11,0.0
2023,REG,GB,14,00-0038124,WR,Christian Watson,Christian,Watson,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2023-12-09 19:54:05,injury_reports_2023.csv,3.0,WR,GB,Christian Watson,GB,298,11,298,11,81.27272727272727
2023,REG,GB,15,00-0038124,WR,Christian Watson,Christian,Watson,Hamstring,,Doubtful,Hamstring,,Did Not Participate In Practice,2023-12-15 19:39:48,injury_reports_2023.csv,2.0,WR,GB,Christian Watson,GB,298,11,298,11,54.18181818181818
2023,REG,GB,16,00-0038124,WR,Christian Watson,Christian,Watson,Hamstring,,Doubtful,Hamstring,,Did Not Participate In Practice,2023-12-22 20:42:44,injury_reports_2023.csv,2.0,WR,GB,Christian Watson,GB,298,11,298,11,54.18181818181818
2023,REG,GB,17,00-0038124,WR,Christian Watson,Christian,Watson,Hamstring,,Doubtful,Hamstring,,Did Not Participate In Practice,2023-12-29 19:45:05,injury_reports_2023.csv,2.0,WR,GB,Christian Watson,GB,298,11,298,11,54.18181818181818
2023,REG,GB,18,00-0038124,WR,Christian Watson,Christian,Watson,Hamstring,,Questionable,Hamstring,,Did Not Participate In Practice,2024-01-05 20:03:48,injury_reports_2023.csv,1.0,WR,GB,Christian Watson,GB,298,11,298,11,27.09090909090909
2023,WC,GB,19,00-0038124,WR,Christian Watson,Christian,Watson,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2024-01-12 20:12:41,injury_reports_2023.csv,1.0,WR,GB,Christian Watson,GB,298,11,298,11,27.09090909090909
2023,REG,GB,1,00-0037816,WR,Romeo Doubs,Romeo,Doubs,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2023-09-08 18:51:10,injury_reports_2023.csv,1.0,WR,GB,Romeo Doubs,GB,555,19,555,19,29.210526315789473
2023,REG,GB,2,00-0037816,WR,Romeo Doubs,Romeo,Doubs,,,,Hamstring,,Full Participation in Practice,2023-09-15 19:06:16,injury_reports_2023.csv,0.0,WR,GB,Romeo Doubs,GB,555,19,555,19,0.0
2023,WC,GB,19,00-0037816,WR,Romeo Doubs,Romeo,Doubs,,,,Chest,,Limited Participation in Practice,2024-01-12 20:12:00,injury_reports_2023.csv,0.0,WR,GB,Romeo Doubs,GB,555,19,555,19,0.0
2023,REG,KC,1,00-0034286,WR,Richie James,Richie,James,,,,Knee,,Full Participation in Practice,2023-09-06 19:49:55,injury_reports_2023.csv,0.0,WR,KC,Richie James,KC,130,13,130,13,0.0
2023,REG,KC,2,00-0034286,WR,Richie James,Richie,James,,,,Knee,,Full Participation in Practice,2023-09-15 19:06:40,injury_reports_2023.csv,0.0,WR,KC,Richie James,KC,130,13,130,13,0.0
2023,REG,KC,3,00-0034286,WR,Richie James,Richie,James,Knee,,Out,Knee,,Did Not Participate In Practice,2023-09-22 19:35:27,injury_reports_2023.csv,3.0,WR,KC,Richie James,KC,130,13,130,13,30.0
2023,REG,KC,9,00-0034286,WR,Richie James,Richie,James,Knee,,Questionable,Knee,,Full Participation in Practice,2023-11-03 21:29:51,injury_reports_2023.csv,1.0,WR,KC,Richie James,KC,130,13,130,13,10.0
2023,REG,KC,11,00-0034286,WR,Richie James,Richie,James,Knee,,Questionable,Knee,,Full Participation in Practice,2023-11-18 19:25:20,injury_reports_2023.csv,1.0,WR,KC,Richie James,KC,130,13,130,13,10.0
2023,REG,KC,1,00-0036913,WR,Kadarius Toney,Kadarius,Toney,,,,Knee,,Full Participation in Practice,2023-09-06 19:50:17,injury_reports_2023.csv,0.0,WR,KC,Kadarius Toney,KC,152,13,152,13,0.0
2023,REG,KC,2,00-0036913,WR,Kadarius Toney,Kadarius,Toney,,,,Knee,,Full Participation in Practice,2023-09-15 19:06:40,injury_reports_2023.csv,0.0,WR,KC,Kadarius Toney,KC,152,13,152,13,0.0
2023,REG,KC,3,00-0036913,WR,Kadarius Toney,Kadarius,Toney,Toe,,Questionable,Toe,,Limited Participation in Practice,2023-09-22 19:33:32,injury_reports_2023.csv,1.0,WR,KC,Kadarius Toney,KC,152,13,152,13,11.692307692307692
2023,REG,KC,4,00-0036913,WR,Kadarius Toney,Kadarius,Toney,,,,Toe,,Limited Participation in Practice,2023-09-29 18:50:13,injury_reports_2023.csv,0.0,WR,KC,Kadarius Toney,KC,152,13,152,13,0.0
2023,REG,KC,5,00-0036913,WR,Kadarius Toney,Kadarius,Toney,,,,Toe,,Full Participation in Practice,2023-10-06 19:08:56,injury_reports_2023.csv,0.0,WR,KC,Kadarius Toney,KC,152,13,152,13,0.0
2023,REG,KC,6,00-0036913,WR,Kadarius Toney,Kadarius,Toney,,,,Toe,,Full Participation in Practice,2023-10-11 19:07:47,injury_reports_2023.csv,0.0,WR,KC,Kadarius Toney,KC,152,13,152,13,0.0
2023,REG,KC,7,00-0036913,WR,Kadarius Toney,Kadarius,Toney,,,,Toe,,Full Participation in Practice,2023-10-20 20:10:29,injury_reports_2023.csv,0.0,WR,KC,Kadarius Toney,KC,152,13,152,13,0.0
2023,REG,KC,9,00-0036913,WR,Kadarius Toney,Kadarius,Toney,,,,Ankle,,Full Participation in Practice,2023-11-03 21:29:44,injury_reports_2023.csv,0.0,WR,KC,Kadarius Toney,KC,152,13,152,13,0.0
2023,REG,KC,11,00-0036913,WR,Kadarius Toney,Kadarius,Toney,,,,Ankle,,Full Participation in Practice,2023-11-18 19:23:44,injury_reports_2023.csv,0.0,WR,KC,Kadarius Toney,KC,152,13,152,13,0.0
2023,REG,KC,12,00-0036913,WR,Kadarius Toney,Kadarius,Toney,Ankle,Hip,Out,Knee,,Full Participation in Practice,2023-11-25 21:28:44,injury_reports_2023.csv,3.0,WR,KC,Kadarius Toney,KC,152,13,152,13,35.07692307692308
2023,REG,KC,13,00-0036913,WR,Kadarius Toney,Kadarius,Toney,,,,Ankle,Hip,Full Participation in Practice,2023-12-01 19:40:03,injury_reports_2023.csv,0.0,WR,KC,Kadarius Toney,KC,152,13,152,13,0.0
2023,REG,KC,14,00-0036913,WR,Kadarius Toney,Kadarius,Toney,,,,Hip,,Full Participation in Practice,2023-12-08 20:00:40,injury_reports_2023.csv,0.0,WR,KC,Kadarius Toney,KC,152,13,152,13,0.0
2023,REG,KC,15,00-0036913,WR,Kadarius Toney,Kadarius,Toney,,,,Hip,,Full Participation in Practice,2023-12-15 19:48:03,injury_reports_2023.csv,0.0,WR,KC,Kadarius Toney,KC,152,13,152,13,0.0
2023,REG,KC,16,00-0036913,WR,Kadarius Toney,Kadarius,Toney,Hip,,Out,Hip,,Did Not Participate In Practice,2023-12-23 19:59:15,injury_reports_2023.csv,3.0,WR,KC,Kadarius Toney,KC,152,13,152,13,35.07692307692308
2023,REG,KC,17,00-0036913,WR,Kadarius Toney,Kadarius,Toney,Hip,,Out,Hip,,Did Not Participate In Practice,2023-12-29 20:47:21,injury_reports_2023.csv,3.0,WR,KC,Kadarius Toney,KC,152,13,152,13,35.07692307692308
2023,REG,KC,18,00-0036913,WR,Kadarius Toney,Kadarius,Toney,Hip,Ankle,Out,Hip,Ankle,Did Not Participate In Practice,2024-01-05 21:05:42,injury_reports_2023.csv,3.0,WR,KC,Kadarius Toney,KC,152,13,152,13,35.07692307692308
2023,WC,KC,19,00-0036913,WR,Kadarius Toney,Kadarius,Toney,Hip,Ankle,Questionable,Hip,Ankle,Limited Participation in Practice,2024-01-11 20:28:17,injury_reports_2023.csv,1.0,WR,KC,Kadarius Toney,KC,152,13,152,13,11.692307692307692
2023,REG,KC,1,00-0030506,TE,Travis Kelce,Travis,Kelce,Knee,,Questionable,Knee,,Did Not Participate In Practice,2023-09-06 19:50:22,injury_reports_2023.csv,1.0,TE,KC,Travis Kelce,KC,662,19,662,19,34.8421052631579
2023,REG,KC,2,00-0030506,TE,Travis Kelce,Travis,Kelce,Knee,,Questionable,Knee,,Limited Participation in Practice,2023-09-15 19:08:03,injury_reports_2023.csv,1.0,TE,KC,Travis Kelce,KC,662,19,662,19,34.8421052631579
2023,REG,KC,6,00-0030506,TE,Travis Kelce,Travis,Kelce,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2023-10-11 19:08:30,injury_reports_2023.csv,1.0,TE,KC,Travis Kelce,KC,662,19,662,19,34.8421052631579
2023,REG,KC,7,00-0030506,TE,Travis Kelce,Travis,Kelce,,,,Ankle,,Full Participation in Practice,2023-10-20 20:10:29,injury_reports_2023.csv,0.0,TE,KC,Travis Kelce,KC,662,19,662,19,0.0
2023,REG,KC,16,00-0030506,TE,Travis Kelce,Travis,Kelce,,,,Neck,,Full Participation in Practice,2023-12-23 19:57:57,injury_reports_2023.csv,0.0,TE,KC,Travis Kelce,KC,662,19,662,19,0.0
2023,REG,KC,18,00-0030506,TE,Travis Kelce,Travis,Kelce,,,,Neck,,Limited Participation in Practice,2024-01-05 21:00:51,injury_reports_2023.csv,0.0,TE,KC,Travis Kelce,KC,662,19,662,19,0.0
2023,REG,LA,1,00-0033908,WR,Cooper Kupp,Cooper,Kupp,Hamstring,,Questionable,Hamstring,,Did Not Participate In Practice,2023-09-08 19:53:13,injury_reports_2023.csv,1.0,WR,LA,Cooper Kupp,LA,432,13,432,13,33.23076923076923
2023,REG,LA,5,00-0033908,WR,Cooper Kupp,Cooper,Kupp,,,,Hamstring,,Full Participation in Practice,2023-10-06 19:45:00,injury_reports_2023.csv,0.0,WR,LA,Cooper Kupp,LA,432,13,432,13,0.0
2023,REG,LA,11,00-0033908,WR,Cooper Kupp,Cooper,Kupp,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-11-17 20:48:28,injury_reports_2023.csv,0.0,WR,LA,Cooper Kupp,LA,432,13,432,13,0.0
2023,REG,LA,12,00-0033908,WR,Cooper Kupp,Cooper,Kupp,,,,Ankle,,Full Participation in Practice,2023-11-24 21:49:15,injury_reports_2023.csv,0.0,WR,LA,Cooper Kupp,LA,432,13,432,13,0.0
2023,REG,LA,13,00-0033908,WR,Cooper Kupp,Cooper,Kupp,,,,Ankle,,Full Participation in Practice,2023-12-01 20:38:37,injury_reports_2023.csv,0.0,WR,LA,Cooper Kupp,LA,432,13,432,13,0.0
2023,REG,LA,18,00-0033908,WR,Cooper Kupp,Cooper,Kupp,Coach's decision,,Doubtful,Coach's decision,,Full Participation in Practice,2024-01-05 20:40:13,injury_reports_2023.csv,2.0,WR,LA,Cooper Kupp,LA,432,13,432,13,66.46153846153847
2023,REG,LV,1,00-0031763,WR,DeAndre Carter,DeAndre,Carter,Knee,,Questionable,Knee,,Limited Participation in Practice,2023-09-08 20:24:05,injury_reports_2023.csv,1.0,WR,LV,DeAndre Carter,LV,49,15,49,15,3.2666666666666666
2023,REG,LV,2,00-0031763,WR,DeAndre Carter,DeAndre,Carter,,,,Knee,,Full Participation in Practice,2023-09-15 20:15:24,injury_reports_2023.csv,0.0,WR,LV,DeAndre Carter,LV,49,15,49,15,0.0
2023,REG,MIA,1,00-0036613,WR,Jaylen Waddle,Jaylen,Waddle,,,,Oblique,,Full Participation in Practice,2023-09-08 19:44:37,injury_reports_2023.csv,0.0,WR,MIA,Jaylen Waddle,MIA,415,15,415,15,0.0
2023,REG,MIA,2,00-0036613,WR,Jaylen Waddle,Jaylen,Waddle,,,,Oblique,,Full Participation in Practice,2023-09-15 19:57:20,injury_reports_2023.csv,0.0,WR,MIA,Jaylen Waddle,MIA,415,15,415,15,0.0
2023,REG,MIA,3,00-0036613,WR,Jaylen Waddle,Jaylen,Waddle,Concussion,,Questionable,Concussion,,Limited Participation in Practice,2023-09-22 19:54:04,injury_reports_2023.csv,1.0,WR,MIA,Jaylen Waddle,MIA,415,15,415,15,27.666666666666668
2023,REG,MIA,4,00-0036613,WR,Jaylen Waddle,Jaylen,Waddle,,,,Concussion,,Full Participation in Practice,2023-09-27 20:12:08,injury_reports_2023.csv,0.0,WR,MIA,Jaylen Waddle,MIA,415,15,415,15,0.0
2023,REG,MIA,8,00-0036613,WR,Jaylen Waddle,Jaylen,Waddle,,,,Back,,Limited Participation in Practice,2023-10-27 19:53:45,injury_reports_2023.csv,0.0,WR,MIA,Jaylen Waddle,MIA,415,15,415,15,0.0
2023,REG,MIA,9,00-0036613,WR,Jaylen Waddle,Jaylen,Waddle,,,,Back,,Full Participation in Practice,2023-11-03 15:49:29,injury_reports_2023.csv,0.0,WR,MIA,Jaylen Waddle,MIA,415,15,415,15,0.0
2023,REG,MIA,11,00-0036613,WR,Jaylen Waddle,Jaylen,Waddle,,,,Knee,,Full Participation in Practice,2023-11-15 21:35:24,injury_reports_2023.csv,0.0,WR,MIA,Jaylen Waddle,MIA,415,15,415,15,0.0
2023,REG,MIA,17,00-0036613,WR,Jaylen Waddle,Jaylen,Waddle,Ankle,,Out,Ankle,,Did Not Participate In Practice,2023-12-29 20:56:30,injury_reports_2023.csv,3.0,WR,MIA,Jaylen Waddle,MIA,415,15,415,15,83.0
2023,REG,MIA,18,00-0036613,WR,Jaylen Waddle,Jaylen,Waddle,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2024-01-05 20:51:16,injury_reports_2023.csv,1.0,WR,MIA,Jaylen Waddle,MIA,415,15,415,15,27.666666666666668
2023,WC,MIA,19,00-0036613,WR,Jaylen Waddle,Jaylen,Waddle,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2024-01-11 20:57:10,injury_reports_2023.csv,1.0,WR,MIA,Jaylen Waddle,MIA,415,15,415,15,27.666666666666668
2023,REG,MIA,1,00-0038720,TE,Julian Hill,Julian,Hill,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2023-09-08 19:46:46,injury_reports_2023.csv,1.0,TE,MIA,Julian Hill,MIA,114,16,114,16,7.125
2023,REG,MIA,2,00-0038720,TE,Julian Hill,Julian,Hill,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2023-09-15 19:59:05,injury_reports_2023.csv,1.0,TE,MIA,Julian Hill,MIA,114,16,114,16,7.125
2023,REG,MIA,3,00-0038720,TE,Julian Hill,Julian,Hill,Ankle,,Questionable,Ankle,,Full Participation in Practice,2023-09-22 19:54:54,injury_reports_2023.csv,1.0,TE,MIA,Julian Hill,MIA,114,16,114,16,7.125
2023,REG,MIA,4,00-0038720,TE,Julian Hill,Julian,Hill,,,,Ankle,,Full Participation in Practice,2023-09-29 19:55:37,injury_reports_2023.csv,0.0,TE,MIA,Julian Hill,MIA,114,16,114,16,0.0
2023,REG,NE,1,00-0031547,WR,DeVante Parker,DeVante,Parker,Knee,,Questionable,Knee,,Limited Participation in Practice,2023-09-08 20:05:24,injury_reports_2023.csv,1.0,WR,NE,DeVante Parker,NE,348,13,348,13,26.76923076923077
2023,REG,NE,2,00-0031547,WR,DeVante Parker,DeVante,Parker,Knee,,Questionable,Knee,,Limited Participation in Practice,2023-09-15 19:31:23,injury_reports_2023.csv,1.0,WR,NE,DeVante Parker,NE,348,13,348,13,26.76923076923077
2023,REG,NE,3,00-0031547,WR,DeVante Parker,DeVante,Parker,,,,Knee,,Limited Participation in Practice,2023-09-21 19:41:24,injury_reports_2023.csv,0.0,WR,NE,DeVante Parker,NE,348,13,348,13,0.0
2023,REG,NE,9,00-0031547,WR,DeVante Parker,DeVante,Parker,Concussion,,Out,Concussion,,Did Not Participate In Practice,2023-11-03 19:17:32,injury_reports_2023.csv,3.0,WR,NE,DeVante Parker,NE,348,13,348,13,80.3076923076923
2023,REG,NE,10,00-0031547,WR,DeVante Parker,DeVante,Parker,Concussion,,Out,Concussion,,Did Not Participate In Practice,2023-11-10 16:56:39,injury_reports_2023.csv,3.0,WR,NE,DeVante Parker,NE,348,13,348,13,80.3076923076923
2023,REG,NE,12,00-0031547,WR,DeVante Parker,DeVante,Parker,Concussion,,Questionable,Concussion,,Limited Participation in Practice,2023-11-24 20:39:18,injury_reports_2023.csv,1.0,WR,NE,DeVante Parker,NE,348,13,348,13,26.76923076923077
2023,REG,NE,14,00-0031547,WR,DeVante Parker,DeVante,Parker,Knee,,Questionable,Knee,,Limited Participation in Practice,2023-12-06 19:36:44,injury_reports_2023.csv,1.0,WR,NE,DeVante Parker,NE,348,13,348,13,26.76923076923077
2023,REG,NE,15,00-0031547,WR,DeVante Parker,DeVante,Parker,Knee,,Questionable,Knee,,Limited Participation in Practice,2023-12-15 20:54:18,injury_reports_2023.csv,1.0,WR,NE,DeVante Parker,NE,348,13,348,13,26.76923076923077
2023,REG,NE,18,00-0031547,WR,DeVante Parker,DeVante,Parker,Ribs,,Questionable,Ribs,,Limited Participation in Practice,2024-01-05 20:39:21,injury_reports_2023.csv,1.0,WR,NE,DeVante Parker,NE,348,13,348,13,26.76923076923077
2023,REG,NO,1,00-0027696,TE,Jimmy Graham,Jimmy,Graham,,,,Not injury related - resting player,,Full Participation in Practice,2023-09-08 19:19:08,injury_reports_2023.csv,0.0,TE,NO,Jimmy Graham,NO,73,12,73,12,0.0
2023,REG,NO,2,00-0027696,TE,Jimmy Graham,Jimmy,Graham,,,,Not injury related - resting player,,Full Participation in Practice,2023-09-16 19:11:18,injury_reports_2023.csv,0.0,TE,NO,Jimmy Graham,NO,73,12,73,12,0.0
2023,REG,NO,4,00-0027696,TE,Jimmy Graham,Jimmy,Graham,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-09-27 20:04:45,injury_reports_2023.csv,0.0,TE,NO,Jimmy Graham,NO,73,12,73,12,0.0
2023,REG,NO,5,00-0027696,TE,Jimmy Graham,Jimmy,Graham,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-10-04 19:47:00,injury_reports_2023.csv,0.0,TE,NO,Jimmy Graham,NO,73,12,73,12,0.0
2023,REG,NO,6,00-0027696,TE,Jimmy Graham,Jimmy,Graham,,,,Not injury related - resting player,,Limited Participation in Practice,2023-10-11 19:51:16,injury_reports_2023.csv,0.0,TE,NO,Jimmy Graham,NO,73,12,73,12,0.0
2023,REG,NO,8,00-0027696,TE,Jimmy Graham,Jimmy,Graham,Illness,,Questionable,Illness,,Limited Participation in Practice,2023-10-27 19:08:25,injury_reports_2023.csv,1.0,TE,NO,Jimmy Graham,NO,73,12,73,12,6.083333333333333
2023,REG,NO,9,00-0027696,TE,Jimmy Graham,Jimmy,Graham,,,,Not injury related - resting player,,Limited Participation in Practice,2023-11-01 20:12:29,injury_reports_2023.csv,0.0,TE,NO,Jimmy Graham,NO,73,12,73,12,0.0
2023,REG,NO,10,00-0027696,TE,Jimmy Graham,Jimmy,Graham,,,,Not injury related - resting player,,Limited Participation in Practice,2023-11-08 20:46:53,injury_reports_2023.csv,0.0,TE,NO,Jimmy Graham,NO,73,12,73,12,0.0
2023,REG,NO,12,00-0027696,TE,Jimmy Graham,Jimmy,Graham,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-11-22 20:51:06,injury_reports_2023.csv,0.0,TE,NO,Jimmy Graham,NO,73,12,73,12,0.0
2023,REG,NO,13,00-0027696,TE,Jimmy Graham,Jimmy,Graham,,,,Not injury related - resting player,,Limited Participation in Practice,2023-11-29 20:55:38,injury_reports_2023.csv,0.0,TE,NO,Jimmy Graham,NO,73,12,73,12,0.0
2023,REG,NO,14,00-0027696,TE,Jimmy Graham,Jimmy,Graham,,,,Not injury related - resting player,,Limited Participation in Practice,2023-12-06 21:00:50,injury_reports_2023.csv,0.0,TE,NO,Jimmy Graham,NO,73,12,73,12,0.0
2023,REG,NO,15,00-0027696,TE,Jimmy Graham,Jimmy,Graham,,,,Not injury related - resting player,,Limited Participation in Practice,2023-12-13 20:36:10,injury_reports_2023.csv,0.0,TE,NO,Jimmy Graham,NO,73,12,73,12,0.0
2023,REG,NO,17,00-0027696,TE,Jimmy Graham,Jimmy,Graham,,,,Not injury related - resting player,,Limited Participation in Practice,2023-12-27 20:43:46,injury_reports_2023.csv,0.0,TE,NO,Jimmy Graham,NO,73,12,73,12,0.0
2023,REG,NO,18,00-0027696,TE,Jimmy Graham,Jimmy,Graham,,,,Not injury related - resting player,,Limited Participation in Practice,2024-01-03 20:46:18,injury_reports_2023.csv,0.0,TE,NO,Jimmy Graham,NO,73,12,73,12,0.0
2023,REG,NYG,1,00-0036145,TE,Lawrence Cager,Lawrence,Cager,,,,Ankle,,Limited Participation in Practice,2023-09-08 18:23:47,injury_reports_2023.csv,0.0,TE,NYG,Lawrence Cager,NYG,49,9,49,9,0.0
2023,REG,NYG,16,00-0036145,TE,Lawrence Cager,Lawrence,Cager,Groin,,Questionable,Groin,,Limited Participation in Practice,2023-12-23 19:07:26,injury_reports_2023.csv,1.0,TE,NYG,Lawrence Cager,NYG,49,9,49,9,5.444444444444445
2023,REG,NYG,17,00-0036145,TE,Lawrence Cager,Lawrence,Cager,Groin,,Doubtful,Groin,,Limited Participation in Practice,2023-12-29 19:28:02,injury_reports_2023.csv,2.0,TE,NYG,Lawrence Cager,NYG,49,9,49,9,10.88888888888889
2023,REG,NYG,1,00-0038117,WR,Wan'Dale Robinson,Wan'Dale,Robinson,Knee,,Doubtful,Knee,,Limited Participation in Practice,2023-09-08 18:25:21,injury_reports_2023.csv,2.0,WR,NYG,Wan'Dale Robinson,NYG,402,15,402,15,53.6
2023,REG,NYG,2,00-0038117,WR,Wan'Dale Robinson,Wan'Dale,Robinson,Knee,,Doubtful,Knee,,Limited Participation in Practice,2023-09-15 18:30:08,injury_reports_2023.csv,2.0,WR,NYG,Wan'Dale Robinson,NYG,402,15,402,15,53.6
2023,REG,NYG,3,00-0038117,WR,Wan'Dale Robinson,Wan'Dale,Robinson,Knee,,Questionable,Knee,,Limited Participation in Practice,2023-09-20 18:36:26,injury_reports_2023.csv,1.0,WR,NYG,Wan'Dale Robinson,NYG,402,15,402,15,26.8
2023,REG,NYG,5,00-0038117,WR,Wan'Dale Robinson,Wan'Dale,Robinson,,,,Knee,,Limited Participation in Practice,2023-10-06 18:15:00,injury_reports_2023.csv,0.0,WR,NYG,Wan'Dale Robinson,NYG,402,15,402,15,0.0
2023,REG,NYG,6,00-0038117,WR,Wan'Dale Robinson,Wan'Dale,Robinson,,,,Knee,,Limited Participation in Practice,2023-10-13 18:08:43,injury_reports_2023.csv,0.0,WR,NYG,Wan'Dale Robinson,NYG,402,15,402,15,0.0
2023,REG,NYG,7,00-0038117,WR,Wan'Dale Robinson,Wan'Dale,Robinson,,,,Knee,,Full Participation in Practice,2023-10-20 18:09:11,injury_reports_2023.csv,0.0,WR,NYG,Wan'Dale Robinson,NYG,402,15,402,15,0.0
2023,REG,NYG,8,00-0038117,WR,Wan'Dale Robinson,Wan'Dale,Robinson,,,,Knee,,Limited Participation in Practice,2023-10-27 18:05:37,injury_reports_2023.csv,0.0,WR,NYG,Wan'Dale Robinson,NYG,402,15,402,15,0.0
2023,REG,NYG,9,00-0038117,WR,Wan'Dale Robinson,Wan'Dale,Robinson,,,,Knee,,Full Participation in Practice,2023-11-03 18:22:16,injury_reports_2023.csv,0.0,WR,NYG,Wan'Dale Robinson,NYG,402,15,402,15,0.0
2023,REG,NYG,11,00-0038117,WR,Wan'Dale Robinson,Wan'Dale,Robinson,,,,Knee,,Limited Participation in Practice,2023-11-17 20:45:37,injury_reports_2023.csv,0.0,WR,NYG,Wan'Dale Robinson,NYG,402,15,402,15,0.0
2023,REG,NYG,15,00-0038117,WR,Wan'Dale Robinson,Wan'Dale,Robinson,,,,Quadricep,,Limited Participation in Practice,2023-12-15 19:21:52,injury_reports_2023.csv,0.0,WR,NYG,Wan'Dale Robinson,NYG,402,15,402,15,0.0
2023,REG,NYG,17,00-0038117,WR,Wan'Dale Robinson,Wan'Dale,Robinson,Quadricep,,Questionable,Quadricep,,Limited Participation in Practice,2023-12-29 19:27:43,injury_reports_2023.csv,1.0,WR,NYG,Wan'Dale Robinson,NYG,402,15,402,15,26.8
2023,REG,NYG,1,00-0031610,TE,Darren Waller,Darren,Waller,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2023-09-08 18:24:21,injury_reports_2023.csv,1.0,TE,NYG,Darren Waller,NYG,355,12,355,12,29.583333333333332
