season,game_type,team,week,gsis_id,position,full_name,first_name,last_name,report_primary_injury,report_secondary_injury,report_status,practice_primary_injury,practice_secondary_injury,practice_status,date_modified,source_file,injury_score,original_position,original_team,player,team_name,routes,player_game_count,total_position_snaps,snap_share,player_weighted_score
2023,REG,CIN,12,00-0038619,WR,Andrei Iosivas,Andrei,Iosivas,,,,Knee,,Full Participation in Practice,2023-11-24 19:12:12,injury_reports_2023.csv,0.0,WR,CIN,Andrei Iosivas,CIN,151,15,8419,0.017935621807815653,0.0
2023,REG,CIN,12,00-0035341,WR,Trenton Irwin,Trenton,Irwin,,,,Hip,,Full Participation in Practice,2023-11-24 19:12:12,injury_reports_2023.csv,0.0,WR,CIN,Trenton Irwin,CIN,262,16,8419,0.031120085520845706,0.0
2023,REG,CIN,18,00-0035341,WR,Trenton Irwin,Trenton,Irwin,,,,Hamstring,,Full Participation in Practice,2024-01-05 19:31:07,injury_reports_2023.csv,0.0,WR,CIN,Trenton Irwin,CIN,262,16,8419,0.031120085520845706,0.0
2023,REG,CLV,1,00-0031544,WR,Amari Cooper,Amari,Cooper,,,,Not injury related - resting player,,Full Participation in Practice,2023-09-08 18:52:17,injury_reports_2023.csv,0.0,WR,CLE,Amari Cooper,CLV,592,16,14632,0.04045926735921269,0.0
2023,REG,CLV,2,00-0031544,WR,Amari Cooper,Amari,Cooper,Groin,,Questionable,Not injury related - resting player,Groin,Limited Participation in Practice,2023-09-16 17:57:33,injury_reports_2023.csv,0.0,WR,CLE,Amari Cooper,CLV,592,16,14632,0.04045926735921269,0.0
2023,REG,CLV,3,00-0031544,WR,Amari Cooper,Amari,Cooper,,,,Groin,Shoulder,Limited Participation in Practice,2023-09-22 18:36:15,injury_reports_2023.csv,0.0,WR,CLE,Amari Cooper,CLV,592,16,14632,0.04045926735921269,0.0
2023,REG,CLV,4,00-0031544,WR,Amari Cooper,Amari,Cooper,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-09-27 20:06:50,injury_reports_2023.csv,0.0,WR,CLE,Amari Cooper,CLV,592,16,14632,0.04045926735921269,0.0
2023,REG,CLV,6,00-0031544,WR,Amari Cooper,Amari,Cooper,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-10-11 23:31:19,injury_reports_2023.csv,0.0,WR,CLE,Amari Cooper,CLV,592,16,14632,0.04045926735921269,0.0
2023,REG,CLV,7,00-0031544,WR,Amari Cooper,Amari,Cooper,,,,Not injury related - resting player,Ankle,Full Participation in Practice,2023-10-20 17:57:09,injury_reports_2023.csv,0.0,WR,CLE,Amari Cooper,CLV,592,16,14632,0.04045926735921269,0.0
2023,REG,CLV,8,00-0031544,WR,Amari Cooper,Amari,Cooper,,,,Not injury related - resting player,Ankle,Full Participation in Practice,2023-10-27 18:48:19,injury_reports_2023.csv,0.0,WR,CLE,Amari Cooper,CLV,592,16,14632,0.04045926735921269,0.0
2023,REG,CLV,9,00-0031544,WR,Amari Cooper,Amari,Cooper,,,,Not injury related - resting player,Ankle,Full Participation in Practice,2023-11-03 19:09:30,injury_reports_2023.csv,0.0,WR,CLE,Amari Cooper,CLV,592,16,14632,0.04045926735921269,0.0
2023,REG,CLV,10,00-0031544,WR,Amari Cooper,Amari,Cooper,,,,Not injury related - resting player,Ankle,Full Participation in Practice,2023-11-10 20:45:52,injury_reports_2023.csv,0.0,WR,CLE,Amari Cooper,CLV,592,16,14632,0.04045926735921269,0.0
2023,REG,CLV,11,00-0031544,WR,Amari Cooper,Amari,Cooper,,,,Not injury related - resting player,Ankle,Did Not Participate In Practice,2023-11-15 20:47:17,injury_reports_2023.csv,0.0,WR,CLE,Amari Cooper,CLV,592,16,14632,0.04045926735921269,0.0
2023,REG,CLV,12,00-0031544,WR,Amari Cooper,Amari,Cooper,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-11-22 22:26:44,injury_reports_2023.csv,0.0,WR,CLE,Amari Cooper,CLV,592,16,14632,0.04045926735921269,0.0
2023,REG,CLV,13,00-0031544,WR,Amari Cooper,Amari,Cooper,,,,Not injury related - resting player,Ribs,Limited Participation in Practice,2023-12-01 22:55:18,injury_reports_2023.csv,0.0,WR,CLE,Amari Cooper,CLV,592,16,14632,0.04045926735921269,0.0
2023,REG,CLV,14,00-0031544,WR,Amari Cooper,Amari,Cooper,Concussion,,Questionable,Concussion,Ribs,Limited Participation in Practice,2023-12-08 19:49:32,injury_reports_2023.csv,0.0,WR,CLE,Amari Cooper,CLV,592,16,14632,0.04045926735921269,0.0
2023,REG,CLV,15,00-0031544,WR,Amari Cooper,Amari,Cooper,,,,Not injury related - resting player,Ribs,Full Participation in Practice,2023-12-15 19:54:20,injury_reports_2023.csv,0.0,WR,CLE,Amari Cooper,CLV,592,16,14632,0.04045926735921269,0.0
2023,REG,CLV,16,00-0031544,WR,Amari Cooper,Amari,Cooper,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-12-20 20:53:46,injury_reports_2023.csv,0.0,WR,CLE,Amari Cooper,CLV,592,16,14632,0.04045926735921269,0.0
2023,REG,CLV,17,00-0031544,WR,Amari Cooper,Amari,Cooper,Not injury related - resting player,Heel,Questionable,Not injury related - resting player,Heel,Did Not Participate In Practice,2023-12-27 20:26:59,injury_reports_2023.csv,0.0,WR,CLE,Amari Cooper,CLV,592,16,14632,0.04045926735921269,0.0
2023,REG,CLV,18,00-0031544,WR,Amari Cooper,Amari,Cooper,Not injury related - resting player,Heel,Out,Not injury related - resting player,Heel,Did Not Participate In Practice,2024-01-05 20:01:10,injury_reports_2023.csv,3.0,WR,CLE,Amari Cooper,CLV,592,16,14632,0.04045926735921269,0.12137780207763807
2023,WC,CLV,19,00-0031544,WR,Amari Cooper,Amari,Cooper,,,,Not injury related - resting player,Heel,Full Participation in Practice,2024-01-11 20:12:10,injury_reports_2023.csv,0.0,WR,CLE,Amari Cooper,CLV,592,16,14632,0.04045926735921269,0.0
2023,REG,CLV,1,00-0030068,WR,Marquise Goodwin,Marquise,Goodwin,,,,Illness,,Limited Participation in Practice,2023-09-08 18:52:17,injury_reports_2023.csv,0.0,WR,CLE,Marquise Goodwin,CLV,86,13,14632,0.005877528704209951,0.0
2023,REG,CLV,8,00-0030068,WR,Marquise Goodwin,Marquise,Goodwin,Back,,Questionable,Back,,Limited Participation in Practice,2023-10-27 18:49:58,injury_reports_2023.csv,0.0,WR,CLE,Marquise Goodwin,CLV,86,13,14632,0.005877528704209951,0.0
2023,REG,CLV,9,00-0030068,WR,Marquise Goodwin,Marquise,Goodwin,,,,Illness,,Full Participation in Practice,2023-11-03 19:11:33,injury_reports_2023.csv,0.0,WR,CLE,Marquise Goodwin,CLV,86,13,14632,0.005877528704209951,0.0
2023,REG,CLV,10,00-0030068,WR,Marquise Goodwin,Marquise,Goodwin,Concussion,,Out,Concussion,,Did Not Participate In Practice,2023-11-10 20:46:47,injury_reports_2023.csv,3.0,WR,CLE,Marquise Goodwin,CLV,86,13,14632,0.005877528704209951,0.017632586112629852
2023,REG,CLV,11,00-0030068,WR,Marquise Goodwin,Marquise,Goodwin,Concussion,,Out,Concussion,,Did Not Participate In Practice,2023-11-17 20:00:02,injury_reports_2023.csv,3.0,WR,CLE,Marquise Goodwin,CLV,86,13,14632,0.005877528704209951,0.017632586112629852
2023,REG,CLV,12,00-0030068,WR,Marquise Goodwin,Marquise,Goodwin,Concussion,,Out,Concussion,,Did Not Participate In Practice,2023-11-24 20:15:26,injury_reports_2023.csv,3.0,WR,CLE,Marquise Goodwin,CLV,86,13,14632,0.005877528704209951,0.017632586112629852
2023,REG,CLV,13,00-0030068,WR,Marquise Goodwin,Marquise,Goodwin,Concussion,,Out,Concussion,,Did Not Participate In Practice,2023-12-01 21:33:07,injury_reports_2023.csv,3.0,WR,CLE,Marquise Goodwin,CLV,86,13,14632,0.005877528704209951,0.017632586112629852
2023,REG,CLV,14,00-0030068,WR,Marquise Goodwin,Marquise,Goodwin,,,,Concussion,,Full Participation in Practice,2023-12-08 19:46:44,injury_reports_2023.csv,0.0,WR,CLE,Marquise Goodwin,CLV,86,13,14632,0.005877528704209951,0.0
2023,REG,CLV,17,00-0030068,WR,Marquise Goodwin,Marquise,Goodwin,Knee,,Questionable,Knee,,Limited Participation in Practice,2023-12-27 20:26:59,injury_reports_2023.csv,0.0,WR,CLE,Marquise Goodwin,CLV,86,13,14632,0.005877528704209951,0.0
2023,REG,CLV,18,00-0030068,WR,Marquise Goodwin,Marquise,Goodwin,Knee,,Questionable,Knee,,Did Not Participate In Practice,2024-01-05 20:01:00,injury_reports_2023.csv,0.0,WR,CLE,Marquise Goodwin,CLV,86,13,14632,0.005877528704209951,0.0
2023,WC,CLV,19,00-0030068,WR,Marquise Goodwin,Marquise,Goodwin,,,,Knee,,Full Participation in Practice,2024-01-11 20:12:44,injury_reports_2023.csv,0.0,WR,CLE,Marquise Goodwin,CLV,86,13,14632,0.005877528704209951,0.0
2023,REG,CLV,6,00-0038979,WR,Cedric Tillman,Cedric,Tillman,Hip,,Out,Hip,,Did Not Participate In Practice,2023-10-13 19:24:20,injury_reports_2023.csv,3.0,WR,CLE,Cedric Tillman,CLV,358,14,14632,0.024466921815199563,0.07340076544559869
2023,REG,CLV,7,00-0038979,WR,Cedric Tillman,Cedric,Tillman,,,,Hip,,Full Participation in Practice,2023-10-20 17:56:41,injury_reports_2023.csv,0.0,WR,CLE,Cedric Tillman,CLV,358,14,14632,0.024466921815199563,0.0
2023,REG,CLV,16,00-0038979,WR,Cedric Tillman,Cedric,Tillman,,,,Knee,,Limited Participation in Practice,2023-12-22 20:50:28,injury_reports_2023.csv,0.0,WR,CLE,Cedric Tillman,CLV,358,14,14632,0.024466921815199563,0.0
2023,REG,CLV,17,00-0038979,WR,Cedric Tillman,Cedric,Tillman,,,,Knee,,Full Participation in Practice,2023-12-27 20:24:36,injury_reports_2023.csv,0.0,WR,CLE,Cedric Tillman,CLV,358,14,14632,0.024466921815199563,0.0
2023,WC,CLV,19,00-0038979,WR,Cedric Tillman,Cedric,Tillman,Concussion,,Out,Concussion,,Did Not Participate In Practice,2024-01-11 20:14:56,injury_reports_2023.csv,3.0,WR,CLE,Cedric Tillman,CLV,358,14,14632,0.024466921815199563,0.07340076544559869
2023,REG,CLV,9,00-0037257,WR,David Bell,David,Bell,Knee,,Out,Knee,,Did Not Participate In Practice,2023-11-03 19:12:43,injury_reports_2023.csv,3.0,WR,CLE,David Bell,CLV,158,16,14632,0.010798250410060143,0.03239475123018043
2023,REG,CLV,10,00-0037257,WR,David Bell,David,Bell,Knee,,Out,Knee,,Did Not Participate In Practice,2023-11-10 20:46:26,injury_reports_2023.csv,3.0,WR,CLE,David Bell,CLV,158,16,14632,0.010798250410060143,0.03239475123018043
2023,REG,CLV,11,00-0037257,WR,David Bell,David,Bell,,,,Knee,,Full Participation in Practice,2023-11-17 19:59:11,injury_reports_2023.csv,0.0,WR,CLE,David Bell,CLV,158,16,14632,0.010798250410060143,0.0
2023,WC,CLV,19,00-0037257,WR,David Bell,David,Bell,,,,Back,,Full Participation in Practice,2024-01-09 21:18:50,injury_reports_2023.csv,0.0,WR,CLE,David Bell,CLV,158,16,14632,0.010798250410060143,0.0
2023,REG,CLV,18,00-0036980,WR,Elijah Moore,Elijah,Moore,Concussion,,Questionable,Concussion,,Limited Participation in Practice,2024-01-05 20:01:00,injury_reports_2023.csv,0.0,WR,CLE,Elijah Moore,CLV,608,18,14632,0.04155276107162384,0.0
2023,REG,DEN,1,00-0037252,TE,Greg Dulcich,Greg,Dulcich,,,,Not injury related - personal matter,,Full Participation in Practice,2023-09-08 20:13:48,injury_reports_2023.csv,0.0,TE,DEN,Greg Dulcich,DEN,20,2,588,0.034013605442176874,0.0
2023,REG,DEN,2,00-0037252,TE,Greg Dulcich,Greg,Dulcich,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2023-09-15 20:17:29,injury_reports_2023.csv,3.0,TE,DEN,Greg Dulcich,DEN,20,2,588,0.034013605442176874,0.10204081632653061
2023,REG,DEN,6,00-0037252,TE,Greg Dulcich,Greg,Dulcich,Hamstring,,Questionable,Hamstring,,Full Participation in Practice,2023-10-11 20:01:58,injury_reports_2023.csv,0.0,TE,DEN,Greg Dulcich,DEN,20,2,588,0.034013605442176874,0.0
2023,REG,DEN,7,00-0037252,TE,Greg Dulcich,Greg,Dulcich,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2023-10-20 20:19:45,injury_reports_2023.csv,3.0,TE,DEN,Greg Dulcich,DEN,20,2,588,0.034013605442176874,0.10204081632653061
2023,REG,DEN,15,00-0037252,TE,Greg Dulcich,Greg,Dulcich,Hamstring,Foot,Out,Hamstring,Foot,Did Not Participate In Practice,2023-12-14 21:58:55,injury_reports_2023.csv,3.0,TE,DEN,Greg Dulcich,DEN,20,2,588,0.034013605442176874,0.10204081632653061
2023,REG,DEN,16,00-0037252,TE,Greg Dulcich,Greg,Dulcich,Hamstring,Foot,Out,Hamstring,Foot,Did Not Participate In Practice,2023-12-22 21:40:50,injury_reports_2023.csv,3.0,TE,DEN,Greg Dulcich,DEN,20,2,588,0.034013605442176874,0.10204081632653061
2023,REG,DEN,17,00-0037252,TE,Greg Dulcich,Greg,Dulcich,Hamstring,Foot,Out,Hamstring,Foot,Did Not Participate In Practice,2023-12-29 21:40:15,injury_reports_2023.csv,3.0,TE,DEN,Greg Dulcich,DEN,20,2,588,0.034013605442176874,0.10204081632653061
2023,REG,DEN,1,00-0031484,TE,Chris Manhertz,Chris,Manhertz,,,,Chest,,Full Participation in Practice,2023-09-08 20:13:48,injury_reports_2023.csv,0.0,TE,DEN,Chris Manhertz,DEN,64,16,588,0.10884353741496598,0.0
2023,REG,DEN,13,00-0031484,TE,Chris Manhertz,Chris,Manhertz,,,,Not injury related - resting player,,Full Participation in Practice,2023-12-01 21:11:57,injury_reports_2023.csv,0.0,TE,DEN,Chris Manhertz,DEN,64,16,588,0.10884353741496598,0.0
2023,REG,DEN,14,00-0031484,TE,Chris Manhertz,Chris,Manhertz,,,,Not injury related - resting player,,Full Participation in Practice,2023-12-08 21:26:59,injury_reports_2023.csv,0.0,TE,DEN,Chris Manhertz,DEN,64,16,588,0.10884353741496598,0.0
2023,REG,DEN,15,00-0031484,TE,Chris Manhertz,Chris,Manhertz,,,,Not injury related - resting player,,Limited Participation in Practice,2023-12-14 21:58:27,injury_reports_2023.csv,0.0,TE,DEN,Chris Manhertz,DEN,64,16,588,0.10884353741496598,0.0
2023,REG,DEN,16,00-0031484,TE,Chris Manhertz,Chris,Manhertz,,,,Not injury related - resting player,,Full Participation in Practice,2023-12-22 21:37:26,injury_reports_2023.csv,0.0,TE,DEN,Chris Manhertz,DEN,64,16,588,0.10884353741496598,0.0
2023,REG,DEN,17,00-0031484,TE,Chris Manhertz,Chris,Manhertz,,,,Not injury related - resting player,,Full Participation in Practice,2023-12-29 21:14:40,injury_reports_2023.csv,0.0,TE,DEN,Chris Manhertz,DEN,64,16,588,0.10884353741496598,0.0
2023,REG,DEN,18,00-0031484,TE,Chris Manhertz,Chris,Manhertz,Illness,,Out,Illness,,Did Not Participate In Practice,2024-01-05 21:38:25,injury_reports_2023.csv,3.0,TE,DEN,Chris Manhertz,DEN,64,16,588,0.10884353741496598,0.32653061224489793
2023,REG,DEN,1,00-0036407,WR,Jerry Jeudy,Jerry,Jeudy,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2023-09-08 20:14:00,injury_reports_2023.csv,0.0,WR,DEN,Jerry Jeudy,DEN,460,16,4590,0.10021786492374728,0.0
2023,REG,DEN,2,00-0036407,WR,Jerry Jeudy,Jerry,Jeudy,,,,Hamstring,,Full Participation in Practice,2023-09-15 20:17:12,injury_reports_2023.csv,0.0,WR,DEN,Jerry Jeudy,DEN,460,16,4590,0.10021786492374728,0.0
2023,REG,DEN,4,00-0036407,WR,Jerry Jeudy,Jerry,Jeudy,,,,Knee,,Full Participation in Practice,2023-09-29 20:19:52,injury_reports_2023.csv,0.0,WR,DEN,Jerry Jeudy,DEN,460,16,4590,0.10021786492374728,0.0
2023,REG,DEN,5,00-0036407,WR,Jerry Jeudy,Jerry,Jeudy,,,,Knee,,Full Participation in Practice,2023-10-06 20:22:00,injury_reports_2023.csv,0.0,WR,DEN,Jerry Jeudy,DEN,460,16,4590,0.10021786492374728,0.0
2023,REG,DEN,11,00-0036407,WR,Jerry Jeudy,Jerry,Jeudy,,,,Hip,,Full Participation in Practice,2023-11-17 22:02:14,injury_reports_2023.csv,0.0,WR,DEN,Jerry Jeudy,DEN,460,16,4590,0.10021786492374728,0.0
2023,REG,DEN,13,00-0036407,WR,Jerry Jeudy,Jerry,Jeudy,,,,Groin,,Full Participation in Practice,2023-12-01 21:11:44,injury_reports_2023.csv,0.0,WR,DEN,Jerry Jeudy,DEN,460,16,4590,0.10021786492374728,0.0
2023,REG,DEN,17,00-0036407,WR,Jerry Jeudy,Jerry,Jeudy,Illness,,Questionable,Illness,,Did Not Participate In Practice,2023-12-29 21:40:27,injury_reports_2023.csv,0.0,WR,DEN,Jerry Jeudy,DEN,460,16,4590,0.10021786492374728,0.0
2023,REG,DEN,8,00-0037382,WR,Brandon Johnson,Brandon,Johnson,Hamstring,,Questionable,Hamstring,,Did Not Participate In Practice,2023-10-27 20:19:25,injury_reports_2023.csv,0.0,WR,DEN,Brandon Johnson,DEN,217,13,4590,0.04727668845315904,0.0
2023,REG,DEN,13,00-0037382,WR,Brandon Johnson,Brandon,Johnson,,,,Hamstring,,Full Participation in Practice,2023-11-29 22:09:47,injury_reports_2023.csv,0.0,WR,DEN,Brandon Johnson,DEN,217,13,4590,0.04727668845315904,0.0
2023,REG,DEN,17,00-0034348,WR,Courtland Sutton,Courtland,Sutton,Concussion,,Out,Concussion,,Did Not Participate In Practice,2023-12-29 21:41:02,injury_reports_2023.csv,3.0,WR,DEN,Courtland Sutton,DEN,468,16,4590,0.10196078431372549,0.3058823529411765
2023,REG,DEN,18,00-0034348,WR,Courtland Sutton,Courtland,Sutton,,,,Concussion,,Full Participation in Practice,2024-01-05 21:37:22,injury_reports_2023.csv,0.0,WR,DEN,Courtland Sutton,DEN,468,16,4590,0.10196078431372549,0.0
2023,REG,GB,1,00-0038393,WR,Dontayvion Wicks,Dontayvion,Wicks,,,,Hamstring,,Full Participation in Practice,2023-09-08 18:51:02,injury_reports_2023.csv,0.0,WR,GB,Dontayvion Wicks,GB,312,17,11711,0.026641618990692513,0.0
2023,REG,GB,12,00-0038393,WR,Dontayvion Wicks,Dontayvion,Wicks,Concussion,Knee,Questionable,Concussion,Knee,Limited Participation in Practice,2023-11-22 21:24:58,injury_reports_2023.csv,0.0,WR,GB,Dontayvion Wicks,GB,312,17,11711,0.026641618990692513,0.0
2023,REG,GB,13,00-0038393,WR,Dontayvion Wicks,Dontayvion,Wicks,Knee,,Questionable,Knee,,Limited Participation in Practice,2023-12-01 20:20:35,injury_reports_2023.csv,0.0,WR,GB,Dontayvion Wicks,GB,312,17,11711,0.026641618990692513,0.0
2023,REG,GB,15,00-0038393,WR,Dontayvion Wicks,Dontayvion,Wicks,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2023-12-15 19:38:20,injury_reports_2023.csv,0.0,WR,GB,Dontayvion Wicks,GB,312,17,11711,0.026641618990692513,0.0
2023,REG,GB,16,00-0038393,WR,Dontayvion Wicks,Dontayvion,Wicks,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2023-12-22 20:41:39,injury_reports_2023.csv,0.0,WR,GB,Dontayvion Wicks,GB,312,17,11711,0.026641618990692513,0.0
2023,REG,GB,17,00-0038393,WR,Dontayvion Wicks,Dontayvion,Wicks,Chest,Ankle,Questionable,Chest,Ankle,Did Not Participate In Practice,2023-12-29 19:44:14,injury_reports_2023.csv,0.0,WR,GB,Dontayvion Wicks,GB,312,17,11711,0.026641618990692513,0.0
2023,REG,GB,18,00-0038393,WR,Dontayvion Wicks,Dontayvion,Wicks,Chest,,Questionable,Chest,,Full Participation in Practice,2024-01-05 20:03:48,injury_reports_2023.csv,0.0,WR,GB,Dontayvion Wicks,GB,312,17,11711,0.026641618990692513,0.0
2023,REG,GB,1,00-0038124,WR,Christian Watson,Christian,Watson,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2023-09-08 18:52:30,injury_reports_2023.csv,3.0,WR,GB,Christian Watson,GB,298,11,11711,0.025446161728289642,0.07633848518486892
2023,REG,GB,2,00-0038124,WR,Christian Watson,Christian,Watson,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2023-09-15 19:09:24,injury_reports_2023.csv,0.0,WR,GB,Christian Watson,GB,298,11,11711,0.025446161728289642,0.0
2023,REG,GB,3,00-0038124,WR,Christian Watson,Christian,Watson,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2023-09-22 19:38:29,injury_reports_2023.csv,0.0,WR,GB,Christian Watson,GB,298,11,11711,0.025446161728289642,0.0
2023,REG,GB,4,00-0038124,WR,Christian Watson,Christian,Watson,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2023-09-27 19:52:50,injury_reports_2023.csv,0.0,WR,GB,Christian Watson,GB,298,11,11711,0.025446161728289642,0.0
2023,REG,GB,5,00-0038124,WR,Christian Watson,Christian,Watson,,,,Hamstring,,Limited Participation in Practice,2023-10-07 19:43:15,injury_reports_2023.csv,0.0,WR,GB,Christian Watson,GB,298,11,11711,0.025446161728289642,0.0
2023,REG,GB,8,00-0038124,WR,Christian Watson,Christian,Watson,,,,Knee,,Full Participation in Practice,2023-10-27 19:30:42,injury_reports_2023.csv,0.0,WR,GB,Christian Watson,GB,298,11,11711,0.025446161728289642,0.0
2023,REG,GB,10,00-0038124,WR,Christian Watson,Christian,Watson,,,,Back,,Full Participation in Practice,2023-11-10 20:54:24,injury_reports_2023.csv,0.0,WR,GB,Christian Watson,GB,298,11,11711,0.025446161728289642,0.0
2023,REG,GB,11,00-0038124,WR,Christian Watson,Christian,Watson,,,,Shoulder,,Limited Participation in Practice,2023-11-17 20:50:15,injury_reports_2023.csv,0.0,WR,GB,Christian Watson,GB,298,11,11711,0.025446161728289642,0.0
2023,REG,GB,12,00-0038124,WR,Christian Watson,Christian,Watson,,,,Shoulder,,Full Participation in Practice,2023-11-22 21:20:42,injury_reports_2023.csv,0.0,WR,GB,Christian Watson,GB,298,11,11711,0.025446161728289642,0.0
2023,REG,GB,14,00-0038124,WR,Christian Watson,Christian,Watson,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2023-12-09 19:54:05,injury_reports_2023.csv,3.0,WR,GB,Christian Watson,GB,298,11,11711,0.025446161728289642,0.07633848518486892
2023,REG,GB,15,00-0038124,WR,Christian Watson,Christian,Watson,Hamstring,,Doubtful,Hamstring,,Did Not Participate In Practice,2023-12-15 19:39:48,injury_reports_2023.csv,0.0,WR,GB,Christian Watson,GB,298,11,11711,0.025446161728289642,0.0
2023,REG,GB,16,00-0038124,WR,Christian Watson,Christian,Watson,Hamstring,,Doubtful,Hamstring,,Did Not Participate In Practice,2023-12-22 20:42:44,injury_reports_2023.csv,0.0,WR,GB,Christian Watson,GB,298,11,11711,0.025446161728289642,0.0
2023,REG,GB,17,00-0038124,WR,Christian Watson,Christian,Watson,Hamstring,,Doubtful,Hamstring,,Did Not Participate In Practice,2023-12-29 19:45:05,injury_reports_2023.csv,0.0,WR,GB,Christian Watson,GB,298,11,11711,0.025446161728289642,0.0
2023,REG,GB,18,00-0038124,WR,Christian Watson,Christian,Watson,Hamstring,,Questionable,Hamstring,,Did Not Participate In Practice,2024-01-05 20:03:48,injury_reports_2023.csv,0.0,WR,GB,Christian Watson,GB,298,11,11711,0.025446161728289642,0.0
2023,WC,GB,19,00-0038124,WR,Christian Watson,Christian,Watson,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2024-01-12 20:12:41,injury_reports_2023.csv,0.0,WR,GB,Christian Watson,GB,298,11,11711,0.025446161728289642,0.0
2023,REG,GB,1,00-0037816,WR,Romeo Doubs,Romeo,Doubs,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2023-09-08 18:51:10,injury_reports_2023.csv,0.0,WR,GB,Romeo Doubs,GB,555,19,11711,0.04739134147382802,0.0
2023,REG,GB,2,00-0037816,WR,Romeo Doubs,Romeo,Doubs,,,,Hamstring,,Full Participation in Practice,2023-09-15 19:06:16,injury_reports_2023.csv,0.0,WR,GB,Romeo Doubs,GB,555,19,11711,0.04739134147382802,0.0
2023,WC,GB,19,00-0037816,WR,Romeo Doubs,Romeo,Doubs,,,,Chest,,Limited Participation in Practice,2024-01-12 20:12:00,injury_reports_2023.csv,0.0,WR,GB,Romeo Doubs,GB,555,19,11711,0.04739134147382802,0.0
2023,REG,GB,12,00-0039146,WR,Jayden Reed,Jayden,Reed,,,,Chest,,Full Participation in Practice,2023-11-22 21:23:31,injury_reports_2023.csv,0.0,WR,GB,Jayden Reed,GB,424,18,11711,0.036205277089915465,0.0
2023,REG,GB,13,00-0039146,WR,Jayden Reed,Jayden,Reed,Chest,,Questionable,Chest,,Limited Participation in Practice,2023-12-01 20:20:35,injury_reports_2023.csv,0.0,WR,GB,Jayden Reed,GB,424,18,11711,0.036205277089915465,0.0
2023,REG,GB,14,00-0039146,WR,Jayden Reed,Jayden,Reed,,,,Chest,,Limited Participation in Practice,2023-12-09 19:52:28,injury_reports_2023.csv,0.0,WR,GB,Jayden Reed,GB,424,18,11711,0.036205277089915465,0.0
2023,REG,GB,15,00-0039146,WR,Jayden Reed,Jayden,Reed,,,,Ankle,,Limited Participation in Practice,2023-12-15 19:37:37,injury_reports_2023.csv,0.0,WR,GB,Jayden Reed,GB,424,18,11711,0.036205277089915465,0.0
2023,REG,GB,16,00-0039146,WR,Jayden Reed,Jayden,Reed,Toe,Chest,Questionable,Toe,Chest,Did Not Participate In Practice,2023-12-22 20:41:39,injury_reports_2023.csv,0.0,WR,GB,Jayden Reed,GB,424,18,11711,0.036205277089915465,0.0
