year,player_id,player_game_count,grades_hands_fumble,grades_pass_block,slot_snaps,position,routes,grades_hands_drop,player,team_name,wide_snaps,inline_snaps,grades_offense,grades_pass_route
2023,77763,14,84.9,74.7,12,HB,164,59.2,Emari Demercado,ARZ,11,0,73.4,44.7
2023,98027,11,72.7,68.4,51,TE,91,64.4,Elijah Higgins,ARZ,12,36,63.6,70.4
2023,12303,14,67.0,,17,WR,93,41.6,Zach Pascal,ARZ,86,0,47.6,46.6
2023,9679,14,71.5,66.6,14,TE,100,60.2,Geoff Swaim,ARZ,5,124,50.2,53.4
2023,40498,7,79.7,50.9,0,HB,70,52.1,Tony Jones Jr.,ARZ,4,0,60.1,49.6
2023,9205,3,74.4,80.2,1,HB,10,68.3,Damien Williams,ARZ,1,0,72.7,66.7
2024,75916,9,79.3,67.3,136,TE,250,90.4,Trey McBride,ARZ,20,114,81.7,84.0
2024,145056,10,28.4,,75,WR,263,70.8,Marvin Harrison Jr.,ARZ,201,0,79.4,79.4
2024,84423,10,27.5,66.2,79,WR,264,68.1,Michael Wilson,ARZ,200,0,64.5,65.8
2024,42237,10,33.1,,128,WR,187,61.3,Greg Dortch,ARZ,60,0,59.8,59.1
2024,11860,10,46.9,67.2,12,HB,153,74.9,James Conner,ARZ,19,0,83.4,56.4
2024,98027,10,73.0,39.0,39,TE,101,65.9,Elijah Higgins,ARZ,15,52,64.9,69.0
2024,77763,10,79.6,46.6,1,HB,69,78.7,Emari Demercado,ARZ,8,0,74.8,71.7
2024,131705,8,45.9,85.0,0,HB,27,73.4,Trey Benson,ARZ,9,0,62.6,75.2
2024,129423,10,64.0,74.0,10,TE,54,68.3,Tip Reiman,ARZ,5,74,50.0,42.8
2024,11792,4,61.2,,6,WR,31,64.7,Zay Jones,ARZ,29,0,55.4,55.4
2024,101130,1,,,10,WR,27,,Xavier Weaver,ARZ,20,0,49.8,49.8
2006,805,16,79.9,75.2,176,TE,439,42.5,Alge Crumpler,ATL,26,295,73.2,72.7
2006,1750,16,78.2,80.7,240,WR,528,28.7,Michael Jenkins,ATL,301,5,54.3,54.2
2006,1026,15,76.1,,52,WR,377,37.7,Ashley Lelie,ATL,341,0,61.0,60.1
2006,2244,15,27.2,,7,WR,286,40.0,Roddy White,ATL,291,0,63.2,62.5
2006,1433,16,19.5,84.6,1,FB,163,62.5,Justin Griffith,ATL,9,3,60.9,56.0
2006,236,16,86.8,67.9,1,HB,261,39.5,Warrick Dunn,ATL,4,0,56.4,43.2
2006,3024,14,88.1,85.9,0,HB,66,80.6,Jerious Norwood,ATL,13,1,78.3,80.2
2006,1219,16,68.8,60.4,49,TE,113,74.6,Dwayne Blakley,ATL,12,67,52.6,51.3
2006,142,13,65.8,87.4,1,FB,39,70.5,Fred McCrary,ATL,0,3,76.2,64.9
2006,1278,1,61.2,74.3,0,FB,3,64.7,Corey McIntyre,ATL,0,0,62.9,77.3
2006,773,16,43.7,61.3,0,QB,1,,Michael Vick,ATL,0,0,66.8,60.0
2006,1729,1,18.4,,0,CB,1,64.7,DeAngelo Hall,ATL,1,0,25.7,29.3
2006,3129,5,61.9,,7,WR,12,,Adam Jennings,ATL,7,0,49.8,53.5
2007,2244,16,28.9,,71,WR,591,65.0,Roddy White,ATL,546,0,77.9,77.2
2007,1750,15,79.8,19.5,417,WR,419,47.8,Michael Jenkins,ATL,14,12,65.6,66.4
2007,3691,15,29.1,,32,WR,358,55.4,Laurent Robinson,ATL,337,0,57.7,57.4
2007,805,14,78.4,55.2,59,TE,354,52.5,Alge Crumpler,ATL,12,338,72.5,65.3
2007,236,16,71.8,73.0,2,HB,229,32.8,Warrick Dunn,ATL,18,0,53.3,37.4
2007,199,12,76.3,,107,WR,331,66.6,Joe Horn,ATL,240,0,60.3,59.2
2007,3024,15,89.2,81.3,0,HB,158,69.1,Jerious Norwood,ATL,28,0,76.3,65.8
2007,1219,11,69.5,58.0,9,TE,83,75.6,Dwayne Blakley,ATL,5,82,55.0,50.8
2007,1445,16,72.6,89.7,0,FB,86,49.2,Ovie Mughelli,ATL,1,3,92.5,46.1
2007,3749,7,70.6,38.3,10,TE,58,77.3,Martrez Milner,ATL,6,44,54.4,59.0
2007,3129,13,68.8,,65,WR,84,74.6,Adam Jennings,ATL,23,0,51.7,53.5
2007,1011,12,91.3,,0,QB,0,,Joey Harrington,ATL,0,0,69.3,
2008,2244,17,66.8,,163,WR,503,36.8,Roddy White,ATL,366,0,88.3,86.1
2008,1750,17,79.9,77.0,177,WR,422,67.6,Michael Jenkins,ATL,251,7,77.4,74.8
2008,3024,17,75.8,66.4,15,HB,241,57.9,Jerious Norwood,ATL,23,0,56.9,55.7
2008,4398,17,78.7,,280,WR,317,42.9,Harry Douglas,ATL,43,0,59.9,54.7
2008,423,17,25.5,28.8,45,WR,156,40.2,Brian Finneran,ATL,100,16,64.6,61.0
2008,1104,17,73.9,54.8,60,TE,220,43.8,Justin Peelle,ATL,4,184,77.2,52.1
2008,3860,16,77.3,67.1,3,FB,67,54.5,Jason Snelling,ATL,0,0,50.4,59.9
2008,1873,17,85.6,72.1,7,HB,148,31.8,Michael Turner,ATL,0,0,71.1,42.1
2008,1445,17,73.6,69.4,4,FB,89,77.3,Ovie Mughelli,ATL,1,3,77.1,63.3
2008,3691,6,68.0,,7,WR,47,73.4,Laurent Robinson,ATL,42,0,73.9,71.8
2008,1789,11,65.8,45.1,5,TE,107,70.5,Ben Hartsock,ATL,0,130,76.6,37.6
2008,151,2,13.6,,0,TE,5,68.3,Marcus Pollard,ATL,0,5,29.4,27.4
2008,4097,3,61.2,,3,WR,4,64.7,Eric Weems,ATL,1,0,63.7,57.3
2008,2154,7,21.7,73.7,1,TE,24,64.7,Jason Rader,ATL,0,31,53.9,30.2
2009,2244,16,62.9,,163,WR,591,70.5,Roddy White,ATL,458,0,75.1,75.4
2009,237,16,82.3,73.6,270,TE,520,85.3,Tony Gonzalez,ATL,38,274,81.3,79.9
2009,1750,15,79.3,67.4,110,WR,493,64.8,Michael Jenkins,ATL,401,8,64.0,62.5
2009,3860,14,59.7,80.2,14,HB,198,78.0,Jason Snelling,ATL,5,2,61.7,59.4
2009,487,16,73.8,67.9,141,WR,186,53.3,Marty Booker,ATL,56,0,58.7,57.1
2009,3024,10,62.5,51.5,14,HB,149,83.6,Jerious Norwood,ATL,7,0,55.1,61.4
2009,423,10,71.5,58.5,71,WR,103,60.2,Brian Finneran,ATL,24,6,59.8,58.0
2009,1104,15,21.9,65.4,45,TE,159,80.6,Justin Peelle,ATL,10,144,72.2,57.0
2009,1445,14,72.9,86.1,7,FB,86,75.6,Ovie Mughelli,ATL,2,4,81.8,56.4
2009,1873,11,37.2,81.6,5,HB,87,49.7,Michael Turner,ATL,1,0,59.7,52.7
2009,4097,15,74.1,64.9,50,WR,70,74.6,Eric Weems,ATL,16,0,59.8,55.4
2009,572,4,72.2,76.0,0,HB,15,73.4,Aaron Stecker,ATL,1,0,56.7,70.1
2009,1156,6,65.8,68.9,2,FB,39,70.5,Verron Haynes,ATL,0,0,72.0,57.9
2009,4546,13,,74.5,0,TE,23,27.9,Keith Zinger,ATL,0,32,56.7,30.2
2010,2244,17,63.3,,72,WR,611,66.6,Roddy White,ATL,576,3,82.8,83.6
2010,237,17,81.5,68.8,355,TE,557,64.6,Tony Gonzalez,ATL,65,218,68.7,65.8
2010,1750,12,49.0,,39,WR,393,85.9,Michael Jenkins,ATL,383,3,73.7,71.8
2010,3860,15,49.7,70.4,27,HB,245,78.5,Jason Snelling,ATL,1,2,55.6,63.4
2010,4398,17,76.2,68.8,309,WR,425,42.9,Harry Douglas,ATL,146,0,54.2,52.3
2010,423,17,75.3,64.9,76,WR,178,51.8,Brian Finneran,ATL,99,11,66.5,64.6
2010,1873,17,81.0,59.8,27,HB,183,36.9,Michael Turner,ATL,2,0,64.0,41.7
2010,1445,17,77.5,76.9,7,FB,123,63.2,Ovie Mughelli,ATL,1,6,79.1,60.9
2010,1104,13,71.1,49.0,35,TE,115,58.9,Justin Peelle,ATL,4,115,81.9,59.9
2010,5784,10,68.0,50.3,9,TE,35,73.4,Michael Palmer,ATL,0,34,70.8,66.9
2010,4097,13,68.8,,17,WR,48,74.6,Eric Weems,ATL,34,0,76.1,72.5
2010,5058,6,23.0,76.5,2,HB,35,70.5,Gartrell Johnson,ATL,0,0,51.4,30.0
2010,3024,1,66.7,75.7,3,HB,8,26.5,Jerious Norwood,ATL,0,0,41.9,27.7
2010,5440,5,61.9,17.7,2,HB,8,,Antone Smith,ATL,1,0,45.8,53.0
2011,2244,17,84.1,70.7,95,WR,656,35.6,Roddy White,ATL,601,0,80.9,81.0
2011,237,17,82.7,77.2,298,TE,538,86.9,Tony Gonzalez,ATL,47,302,87.6,86.8
2011,6158,14,47.1,,40,WR,499,37.0,Julio Jones,ATL,485,0,71.0,68.9
2011,4398,17,78.9,46.6,346,WR,461,54.0,Harry Douglas,ATL,151,1,58.4,58.1
2011,3860,16,84.2,78.8,11,HB,144,66.6,Jason Snelling,ATL,1,1,62.7,61.2
2011,6297,17,58.2,75.5,25,HB,190,54.2,Jacquizz Rodgers,ATL,3,0,61.8,52.4
2011,1873,17,68.9,76.3,29,HB,188,31.7,Michael Turner,ATL,0,0,71.0,39.7
2011,4097,17,71.5,70.9,100,WR,156,78.7,Eric Weems,ATL,69,1,58.5,55.9
2011,5784,16,71.1,77.6,27,TE,96,41.8,Michael Palmer,ATL,10,75,66.4,50.3
2011,1445,7,69.4,80.8,1,FB,39,28.6,Ovie Mughelli,ATL,2,0,54.9,40.5
2011,4716,9,13.3,78.6,0,FB,29,68.3,Mike Cox,ATL,0,1,68.0,28.7
2011,468,16,61.2,81.3,2,TE,34,28.9,Reggie Kelly,ATL,1,60,76.4,33.1
2011,5688,5,,,5,WR,12,,Kerry Meier,ATL,8,0,54.1,53.1
2012,2244,18,66.6,70.8,155,WR,725,90.2,Roddy White,ATL,602,0,89.3,87.4
2012,6158,18,84.0,67.3,61,WR,654,64.7,Julio Jones,ATL,615,0,86.1,86.5
2012,237,18,84.0,73.9,418,TE,632,88.1,Tony Gonzalez,ATL,81,226,89.2,90.1
2012,6297,18,90.0,75.8,27,HB,299,81.6,Jacquizz Rodgers,ATL,8,1,72.7,77.7
2012,4398,17,32.5,65.0,384,WR,473,67.6,Harry Douglas,ATL,113,0,58.6,56.8
2012,3860,18,44.3,73.1,40,HB,136,80.5,Jason Snelling,ATL,6,2,64.0,62.8
2012,1873,18,64.1,77.9,11,HB,154,33.5,Michael Turner,ATL,0,0,67.8,39.5
2012,6525,13,68.0,76.0,44,WR,65,73.4,Drew Davis,ATL,28,1,54.5,54.8
2012,5784,14,68.8,75.5,17,TE,70,74.6,Michael Palmer,ATL,18,60,59.8,53.4
2012,4716,10,67.4,51.2,7,FB,41,70.5,Mike Cox,ATL,4,2,65.5,58.2
2012,6594,7,64.0,76.3,8,TE,23,68.3,Tommy Gallarda,ATL,3,23,63.0,49.1
2012,2152,6,61.2,48.4,3,FB,25,28.8,Lousaka Polite,ATL,0,0,44.8,40.7
2012,5021,7,64.0,,1,TE,8,68.3,Chase Coffman,ATL,3,4,91.0,90.8
2012,5641,3,,78.1,0,C,2,25.6,Joe Hawley,ATL,0,2,33.3,22.4
2012,6889,2,,,2,WR,3,,Kevin Cone,ATL,2,0,54.0,54.9
2012,5440,2,61.9,,1,HB,4,,Antone Smith,ATL,3,0,55.6,56.4
2012,5622,11,61.2,79.1,0,G,4,64.7,Mike Johnson,ATL,0,30,86.5,83.7
2013,4398,16,41.6,67.8,416,WR,640,50.7,Harry Douglas,ATL,258,0,69.8,69.9
2013,237,16,82.7,62.6,463,TE,608,82.1,Tony Gonzalez,ATL,120,124,75.5,76.0
2013,2244,13,26.9,,116,WR,524,49.9,Roddy White,ATL,443,0,65.6,63.3
2013,6297,15,90.6,84.0,29,HB,237,87.0,Jacquizz Rodgers,ATL,11,0,74.7,83.5
2013,6158,5,23.1,,25,WR,211,58.7,Julio Jones,ATL,197,0,80.8,79.6
2013,1745,12,90.4,83.5,15,HB,172,43.7,Steven Jackson,ATL,1,0,69.9,52.0
2013,8418,10,25.0,,33,WR,292,38.9,Darius Johnson,ATL,275,0,55.2,52.4
2013,3860,14,88.5,68.6,18,HB,117,67.5,Jason Snelling,ATL,1,1,70.1,74.3
2013,6525,16,71.9,82.7,130,WR,233,61.8,Drew Davis,ATL,119,0,66.6,58.9
2013,7915,16,71.8,65.5,54,TE,81,79.6,Levine Toilolo,ATL,11,45,62.8,58.5
2013,6997,13,71.1,78.1,26,FB,65,54.5,Patrick DiMarco,ATL,5,3,75.9,57.7
2013,5440,6,70.9,61.8,5,HB,14,29.9,Antone Smith,ATL,2,1,68.5,43.2
2013,4959,1,,,0,WR,2,,Brian Robiskie,ATL,2,0,56.3,57.7
2013,7150,2,64.0,77.4,0,FB,2,68.3,Bradie Ewing,ATL,0,0,73.7,90.8
2013,5021,9,,,12,TE,23,,Chase Coffman,ATL,9,2,50.1,50.5
2013,5289,1,64.6,,0,HB,2,64.7,Josh Vaughan,ATL,0,0,59.2,62.5
2013,6889,6,61.2,,2,WR,13,64.7,Kevin Cone,ATL,11,0,69.0,62.8
2014,6158,15,34.8,,79,WR,585,63.5,Julio Jones,ATL,534,0,89.8,88.0
2014,2244,14,24.1,55.9,162,WR,590,47.3,Roddy White,ATL,457,1,68.5,69.3
2014,4398,12,82.6,67.3,262,WR,394,80.1,Harry Douglas,ATL,154,2,70.1,71.2
2014,3002,16,70.9,,237,WR,300,66.3,Devin Hester,ATL,78,0,64.3,66.0
2014,7915,16,28.5,69.5,296,TE,456,29.4,Levine Toilolo,ATL,69,203,53.8,44.4
2014,6297,16,62.6,91.6,10,HB,187,79.4,Jacquizz Rodgers,ATL,3,0,68.8,73.7
2014,8738,16,61.8,71.8,2,HB,125,77.8,Devonta Freeman,ATL,16,0,69.1,90.0
2014,1745,15,90.6,89.8,4,HB,136,71.5,Steven Jackson,ATL,4,0,76.8,69.4
2014,5440,10,29.7,67.4,1,HB,50,80.0,Antone Smith,ATL,7,0,78.3,91.3
2014,6997,16,70.6,81.1,23,FB,85,29.1,Patrick DiMarco,ATL,9,11,59.6,49.8
2014,4097,15,73.2,66.2,66,WR,110,78.7,Eric Weems,ATL,49,1,61.7,59.0
2014,2285,1,61.2,,0,WR,7,64.7,Courtney Roby,ATL,7,0,56.3,56.1
2014,5108,14,64.0,56.0,8,TE,42,68.3,Bear Pascoe,ATL,2,55,75.4,53.5
2014,9292,1,,,0,WR,2,,Freddie Martino,ATL,2,0,57.3,58.3
2015,6158,16,30.4,,186,WR,615,67.7,Julio Jones,ATL,469,2,92.5,92.1
2015,8738,15,59.3,72.8,16,HB,361,62.2,Devonta Freeman,ATL,46,0,68.1,70.9
2015,4441,15,80.3,49.0,201,TE,463,89.5,Jacob Tamme,ATL,60,229,66.9,68.2
2015,2244,16,82.1,75.6,94,WR,586,77.0,Roddy White,ATL,530,5,62.6,60.4
2015,9540,9,75.3,,159,WR,221,51.8,Justin Hardy,ATL,78,1,63.5,60.7
2015,8005,13,73.6,,92,WR,116,54.8,Nick Williams,ATL,33,0,65.0,66.8
2015,6997,16,73.6,57.4,1,FB,129,80.0,Patrick DiMarco,ATL,19,6,86.6,68.5
2015,9778,12,84.0,49.2,3,HB,51,77.3,Terron Ward,ATL,5,0,55.1,59.4
2015,7915,16,70.1,72.2,20,TE,133,76.5,Levine Toilolo,ATL,8,213,57.0,47.2
2015,9506,12,28.1,65.7,5,HB,86,27.0,Tevin Coleman,ATL,18,0,41.1,29.6
2015,5617,8,65.8,77.4,2,TE,22,36.8,Tony Moeaki,ATL,2,24,58.3,65.9
2015,4097,3,86.5,,2,WR,7,64.7,Eric Weems,ATL,5,0,71.7,68.4
2016,6158,17,83.6,62.3,159,WR,540,67.6,Julio Jones,ATL,412,0,93.5,93.4
2016,7084,18,52.6,73.8,343,WR,542,87.8,Mohamed Sanu,ATL,228,8,80.0,76.8
2016,8738,19,87.1,56.5,26,HB,345,78.8,Devonta Freeman,ATL,41,1,76.4,76.4
2016,9002,16,36.3,62.4,65,WR,300,76.0,Taylor Gabriel,ATL,256,0,85.9,85.9
2016,9506,16,76.8,63.1,12,HB,201,66.5,Tevin Coleman,ATL,31,1,74.6,85.9
2016,10715,17,77.0,82.2,78,TE,264,54.2,Austin Hooper,ATL,31,199,68.5,66.6
2016,6330,19,75.7,,36,WR,165,59.5,Aldrick Robinson,ATL,137,1,73.9,71.0
2016,9540,18,77.7,84.7,52,WR,201,85.3,Justin Hardy,ATL,163,2,75.9,73.8
2016,4441,8,75.0,67.1,68,TE,186,85.1,Jacob Tamme,ATL,22,112,70.4,71.9
2016,7915,19,74.4,66.6,19,TE,216,68.5,Levine Toilolo,ATL,17,289,66.1,60.2
2016,6997,19,80.3,47.4,3,FB,125,78.0,Patrick DiMarco,ATL,19,0,71.2,60.2
2016,8005,2,68.0,,12,WR,12,73.4,Nick Williams,ATL,0,0,93.6,92.2
2016,11051,10,65.8,73.6,16,TE,44,36.2,Joshua Perkins,ATL,4,27,46.8,52.7
2016,9778,5,79.8,76.2,1,HB,26,28.9,Terron Ward,ATL,1,0,60.7,41.3
2016,9167,2,61.2,75.8,0,TE,6,64.7,D.J. Tialavea,ATL,0,11,87.9,76.9
2017,6158,18,84.1,,125,WR,539,58.0,Julio Jones,ATL,436,0,91.8,91.5
2017,7084,17,82.2,69.9,351,WR,512,65.1,Mohamed Sanu,ATL,181,3,77.2,75.8
2017,10715,18,79.7,62.0,185,TE,439,53.7,Austin Hooper,ATL,56,280,61.7,58.5
2017,9002,18,79.2,,58,WR,362,80.4,Taylor Gabriel,ATL,323,0,63.7,64.0
2017,8738,15,49.2,67.5,19,HB,303,46.1,Devonta Freeman,ATL,37,0,68.9,60.5
2017,9506,17,79.7,77.2,25,HB,222,49.8,Tevin Coleman,ATL,31,1,70.1,71.6
2017,9540,18,25.2,70.2,89,WR,239,60.3,Justin Hardy,ATL,154,8,59.6,59.1
2017,7915,17,72.3,66.5,14,TE,131,63.2,Levine Toilolo,ATL,9,185,67.3,57.7
2017,11440,8,64.0,,11,WR,29,29.9,Marvin Hall,ATL,23,0,61.3,60.5
2017,7377,18,67.8,58.8,4,FB,63,30.0,Derrick Coleman,ATL,9,0,48.4,45.1
2017,8005,3,65.8,,24,WR,24,28.0,Nick Williams,ATL,1,0,60.3,57.8
2017,9778,5,29.6,83.1,1,HB,34,36.8,Terron Ward,ATL,5,0,62.2,48.8
2017,5612,8,41.9,,6,WR,21,64.7,Andre Roberts,ATL,15,0,62.7,59.5
2017,9492,7,,40.5,0,T,2,,Ty Sambrailo,ATL,0,10,56.9,54.4
2018,6158,16,38.6,,126,WR,572,71.9,Julio Jones,ATL,479,0,90.9,90.7
2018,7084,16,31.2,,451,WR,565,90.3,Mohamed Sanu,ATL,144,2,71.6,70.7
2018,48262,16,24.6,,118,WR,465,48.5,Calvin Ridley,ATL,371,1,68.8,70.5
2018,10715,16,81.4,71.2,214,TE,492,87.3,Austin Hooper,ATL,83,269,67.8,67.1
2018,9506,16,63.6,60.8,21,HB,296,69.5,Tevin Coleman,ATL,32,1,65.7,60.6
2018,45932,13,67.0,55.6,12,HB,164,76.1,Ito Smith,ATL,18,0,68.8,68.9
2018,9540,16,86.4,,54,WR,115,64.4,Justin Hardy,ATL,61,6,60.5,58.4
2018,11440,16,83.1,,17,WR,117,78.0,Marvin Hall,ATL,105,0,55.9,56.8
2018,44771,8,68.8,,3,WR,32,29.8,Russell Gage,ATL,29,0,58.3,58.8
2018,11929,16,68.0,76.3,21,TE,67,29.3,Eric Saubert,ATL,7,60,51.6,40.3
2018,5795,15,70.6,70.9,7,TE,87,77.3,Logan Paulsen,ATL,2,154,62.0,64.4
2018,8738,2,76.5,51.9,7,HB,36,46.3,Devonta Freeman,ATL,3,0,52.1,48.4
2018,47053,12,65.8,79.8,0,FB,45,70.5,Ricky Ortiz,ATL,5,0,62.6,56.6
2018,11911,5,26.5,46.9,2,HB,28,64.7,Brian Hill,ATL,3,0,70.1,56.1
2018,1811,1,17.7,,0,QB,0,,Matt Schaub,ATL,0,0,40.1,
2018,4317,16,44.1,,0,QB,2,64.7,Matt Ryan,ATL,1,0,84.3,89.4
2019,6158,15,58.3,,135,WR,572,85.8,Julio Jones,ATL,475,0,90.6,90.3
2019,10715,13,81.8,65.0,234,TE,478,88.9,Austin Hooper,ATL,45,265,78.3,80.5
2019,48262,13,47.0,,65,WR,511,78.4,Calvin Ridley,ATL,488,0,74.9,74.8
2019,44771,16,40.3,,270,WR,378,78.8,Russell Gage,ATL,132,0,66.3,66.4
2019,8738,14,57.6,67.8,10,HB,337,90.0,Devonta Freeman,ATL,22,0,60.8,69.5
2019,9540,15,74.1,69.2,60,WR,111,69.9,Justin Hardy,ATL,57,0,67.3,66.2
2019,47900,9,71.9,,55,WR,222,79.4,Christian Blake,ATL,177,0,51.3,52.4
2019,45932,7,80.1,28.7,2,HB,80,80.0,Ito Smith,ATL,11,0,59.9,63.2
2019,6256,15,18.5,59.0,7,TE,106,54.5,Luke Stocker,ATL,7,183,63.0,35.0
2019,11911,10,86.4,16.3,1,HB,108,58.5,Brian Hill,ATL,5,0,58.9,51.8
2019,31849,12,70.6,72.3,64,TE,120,77.3,Jaeden Graham,ATL,12,57,65.4,60.0
2019,7963,10,58.2,17.2,8,HB,54,74.6,Kenjon Barner,ATL,16,0,60.6,57.5
2019,44920,9,65.8,,14,WR,39,70.5,Olamide Zaccheaus,ATL,26,0,71.5,72.3
2019,45934,4,26.7,78.8,2,HB,29,64.7,Qadree Ollison,ATL,3,0,55.6,50.5
2019,9302,16,70.3,48.5,0,FB,54,64.7,Keith Smith,ATL,11,4,58.2,51.0
2019,9492,10,61.2,46.1,0,T,1,64.7,Ty Sambrailo,ATL,0,12,54.2,90.2
2019,46912,16,61.2,52.8,0,T,1,64.7,Kaleb McGary,ATL,0,0,53.0,61.9
2020,48262,15,56.3,,68,WR,562,66.9,Calvin Ridley,ATL,524,1,84.9,84.7
2020,44771,16,81.8,68.2,372,WR,517,58.0,Russell Gage,ATL,176,0,76.4,73.7
2020,47294,16,80.1,30.5,286,TE,528,82.3,Hayden Hurst,ATL,47,255,58.9,62.8
2020,6158,9,79.3,,71,WR,296,72.2,Julio Jones,ATL,243,0,86.3,84.9
2020,9443,15,66.6,50.8,3,HB,229,54.0,Todd Gurley II,ATL,5,0,54.8,44.0
2020,44920,11,74.8,,30,WR,177,58.1,Olamide Zaccheaus,ATL,154,0,68.6,70.1
2020,11911,16,48.2,43.5,1,HB,165,44.0,Brian Hill,ATL,4,0,57.9,39.4
2020,45932,14,57.5,57.2,14,HB,139,67.7,Ito Smith,ATL,12,0,59.0,43.0
2020,47900,15,72.3,,29,WR,143,63.5,Christian Blake,ATL,127,0,51.3,53.3
2020,48036,13,32.8,,111,WR,130,80.6,Brandon Powell,ATL,25,0,56.7,55.9
2020,9302,16,74.0,65.1,1,FB,65,45.7,Keith Smith,ATL,1,10,68.6,60.0
2020,6256,16,69.5,38.3,5,TE,115,52.5,Luke Stocker,ATL,1,206,48.1,44.4
2020,10657,4,68.8,,8,WR,40,74.6,Laquon Treadwell,ATL,33,0,68.5,68.0
2020,31849,14,67.9,32.4,24,TE,51,70.5,Jaeden Graham,ATL,8,24,45.1,48.7
2021,83964,17,81.2,69.7,241,TE,508,80.3,Kyle Pitts,ATL,188,120,80.3,82.3
2021,44771,14,26.5,,202,WR,392,66.5,Russell Gage,ATL,203,1,75.2,76.5
2021,7810,16,80.1,53.0,53,HB,245,90.6,Cordarrelle Patterson,ATL,93,9,81.3,91.4
2021,9559,17,29.5,43.2,14,HB,313,69.9,Mike Davis,ATL,23,11,56.1,48.5
2021,48262,5,76.8,,44,WR,197,59.9,Calvin Ridley,ATL,165,0,64.2,64.9
2021,44920,17,79.9,56.6,177,WR,373,58.7,Olamide Zaccheaus,ATL,218,5,63.4,62.0
2021,10774,15,75.7,,106,WR,325,64.3,Tajae Sharpe,ATL,233,2,54.4,55.0
2021,47294,13,15.1,32.5,107,TE,220,86.1,Hayden Hurst,ATL,43,116,55.3,57.4
2021,9302,16,76.3,65.9,11,FB,56,56.7,Keith Smith,ATL,7,20,61.8,61.5
2021,6311,16,70.6,55.6,4,TE,41,77.3,Lee Smith,ATL,1,116,70.1,73.5
2021,47900,10,67.0,,10,WR,56,42.1,Christian Blake,ATL,52,0,54.8,54.1
2021,48369,8,68.0,77.4,21,TE,47,73.4,Parker Hesse,ATL,7,33,67.4,61.5
2021,45934,6,27.0,28.6,0,HB,22,42.1,Qadree Ollison,ATL,2,0,56.6,46.5
2021,40988,3,61.2,,1,WR,12,64.7,Frank Darby,ATL,11,0,74.0,70.1
2021,11440,2,61.2,,4,WR,6,64.7,Marvin Hall,ATL,2,0,71.4,70.1
2022,86519,17,23.3,,95,WR,419,88.0,Drake London,ATL,344,0,83.2,85.3
2022,44920,17,30.0,69.4,235,WR,362,82.3,Olamide Zaccheaus,ATL,150,0,64.6,67.4
2022,83964,10,76.3,70.9,106,TE,211,76.7,Kyle Pitts,ATL,66,61,72.7,76.6
2022,7810,13,76.5,59.5,31,HB,170,72.1,Cordarrelle Patterson,ATL,38,1,81.0,65.6
2022,9964,14,72.3,,22,WR,167,63.5,Damiere Byrd,ATL,152,0,66.6,66.2
2022,9576,13,73.3,75.8,17,TE,77,67.0,MyCole Pruitt,ATL,6,103,75.9,80.9
2022,26104,16,72.7,,16,WR,79,64.4,KhaDarel Hodge,ATL,67,0,77.0,76.4
2022,83639,16,90.8,56.7,4,HB,177,82.7,Tyler Allgeier,ATL,14,2,86.7,61.6
2022,42873,15,65.6,22.4,19,HB,67,80.6,Avery Williams,ATL,8,3,61.1,66.5
2022,51837,11,70.6,80.3,75,TE,98,77.3,Anthony Firkser,ATL,17,15,59.1,58.7
2022,48369,17,70.6,70.9,46,TE,134,77.3,Parker Hesse,ATL,14,170,61.2,55.7
2022,28486,7,65.8,,11,WR,52,70.5,Bryan Edwards,ATL,42,0,50.7,50.8
2022,57156,11,57.3,39.9,1,HB,29,68.3,Caleb Huntley,ATL,1,0,86.9,53.4
2022,40217,8,61.9,74.3,12,QB,23,,Feleipe Franks,ATL,8,4,47.5,46.0
2022,9302,16,70.5,56.0,5,FB,36,64.7,Keith Smith,ATL,8,14,53.8,51.5
2022,61359,2,,,4,WR,5,,Josh Ali,ATL,1,0,55.6,56.2
2022,40988,4,61.2,,4,WR,21,64.7,Frank Darby,ATL,19,0,62.0,59.2
2023,86519,16,81.4,,134,WR,485,74.8,Drake London,ATL,377,0,78.9,78.9
2023,83964,17,79.7,77.6,290,TE,466,80.7,Kyle Pitts,ATL,131,74,68.1,72.7
2023,123126,17,37.8,56.8,93,HB,421,63.4,Bijan Robinson,ATL,55,2,69.1,61.5
2023,11855,17,37.5,75.4,232,TE,375,57.3,Jonnu Smith,ATL,60,134,59.1,63.5
2023,47447,17,75.0,,157,WR,376,47.8,Van Jefferson,ATL,238,0,50.1,51.9
2023,11873,13,73.9,66.1,44,WR,161,82.7,Mack Hollins,ATL,123,1,64.6,64.8
2023,26104,17,22.4,68.1,49,WR,183,49.6,KhaDarel Hodge,ATL,142,0,62.4,64.9
2023,83639,17,90.6,90.3,1,HB,108,83.2,Tyler Allgeier,ATL,3,1,82.9,81.0
2023,47481,17,74.1,,65,WR,128,78.7,Scott Miller,ATL,68,0,64.4,63.4
2023,9576,17,19.2,64.2,15,TE,63,77.3,MyCole Pruitt,ATL,4,130,59.4,76.7
2023,7810,14,53.3,78.3,18,HB,85,58.5,Cordarrelle Patterson,ATL,40,2,62.7,56.3
2023,9302,13,67.9,57.8,4,FB,23,70.5,Keith Smith,ATL,6,3,47.2,59.2
