player,player_id,position,team_name,player_game_count,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,pass_plays,year
Antonio Bryant,1070,WR,SF,14,76.0,78.5,71.9,,71.1,439,2006
Frank Gore,2282,HB,SF,16,70.9,53.3,66.7,73.7,77.5,392,2006
Arnaz Battle,1499,WR,SF,16,90.8,45.8,76.1,46.8,74.4,471,2006
Eric Johnson,929,TE,SF,13,80.1,77.3,72.0,75.2,71.1,318,2006
Vernon Davis,2951,TE,SF,10,37.8,25.5,68.0,76.4,67.7,226,2006
Bryan Gilmore,727,WR,SF,16,76.5,22.9,50.8,,49.1,341,2006
Maurice Hicks,1253,HB,SF,13,80.0,80.6,64.1,80.4,90.4,65,2006
Michael Robinson,3045,HB,SF,12,77.3,81.5,52.1,81.6,70.6,73,2006
Taylor Jacobs,1360,WR,SF,7,72.1,67.0,59.8,,59.3,57,2006
Moran Norris,865,FB,SF,14,45.8,70.0,81.7,83.5,54.2,131,2006
Delanie Walker,3120,TE,SF,6,70.5,65.8,62.6,,62.4,20,2006
Chris Hetherington,214,FB,SF,2,68.3,64.0,80.4,77.3,59.5,23,2006
Billy Bajema,2466,TE,SF,15,28.0,,76.7,70.8,30.5,81,2006
Darrell Jackson,639,WR,SF,15,41.9,47.9,63.1,,62.8,464,2007
Arnaz Battle,1499,WR,SF,16,65.6,22.3,63.7,,63.2,565,2007
Vernon Davis,2951,TE,SF,14,67.4,40.4,64.9,62.9,65.9,522,2007
Frank Gore,2282,HB,SF,15,47.0,54.9,55.2,66.4,50.1,408,2007
Delanie Walker,3120,TE,SF,16,50.6,75.1,55.6,84.3,54.4,252,2007
Ashley Lelie,1026,WR,SF,13,58.9,19.8,47.4,,48.0,227,2007
Bryan Gilmore,727,WR,SF,9,52.5,70.3,58.7,,57.4,128,2007
Maurice Hicks,1253,HB,SF,16,64.7,29.6,66.4,74.2,62.6,110,2007
Michael Robinson,3045,HB,SF,11,78.7,29.8,64.5,87.7,68.4,99,2007
Moran Norris,865,FB,SF,15,49.7,73.6,66.8,58.1,61.9,110,2007
Jason Hill,3692,WR,SF,4,64.7,61.2,47.5,,51.4,24,2007
Eric Heitmann,1201,C,SF,16,67.6,62.3,65.6,78.6,42.5,608,2007
Billy Bajema,2466,TE,SF,12,,,49.3,72.7,41.5,46,2007
Isaac Bruce,80,WR,SF,16,90.0,80.8,68.0,,68.3,621,2008
Bryant Johnson,1333,WR,SF,16,62.5,78.9,64.6,,63.4,525,2008
Frank Gore,2282,HB,SF,14,54.6,40.7,53.5,64.9,57.6,442,2008
Vernon Davis,2951,TE,SF,16,29.6,24.8,65.3,64.1,46.5,433,2008
Jason Hill,3692,WR,SF,13,77.5,27.8,65.8,,64.3,240,2008
Josh Morgan,4488,WR,SF,12,48.0,74.6,61.8,,60.9,253,2008
Arnaz Battle,1499,WR,SF,8,52.7,75.8,69.3,,69.9,195,2008
Michael Robinson,3045,FB,SF,12,82.2,29.5,55.0,76.5,83.5,103,2008
DeShaun Foster,1041,HB,SF,14,67.0,36.7,47.4,50.6,70.1,116,2008
Delanie Walker,3120,TE,SF,15,60.6,21.8,72.5,73.8,76.7,83,2008
Dominique Zeigler,4111,WR,SF,6,45.8,68.0,67.7,,66.9,43,2008
Sean Ryan,1865,FB,SF,7,70.5,65.8,63.0,39.8,57.3,29,2008
Billy Bajema,2466,TE,SF,16,68.3,64.0,72.7,55.6,57.0,69,2008
Zak Keasey,2674,FB,SF,6,72.1,15.0,50.6,70.0,33.5,43,2008
Allen Rossum,377,CB,SF,1,64.7,64.6,68.7,,60.8,1,2008
Vernon Davis,2951,TE,SF,16,29.5,81.9,70.0,56.1,70.3,608,2009
Michael Crabtree,4933,WR,SF,11,56.9,36.4,71.7,,70.6,417,2009
Josh Morgan,4488,WR,SF,16,66.8,80.5,59.4,,58.1,549,2009
Frank Gore,2282,HB,SF,14,87.2,62.5,61.4,65.9,71.1,454,2009
Isaac Bruce,80,WR,SF,9,39.1,75.2,63.8,,63.1,220,2009
Delanie Walker,3120,TE,SF,16,73.5,26.6,62.9,76.1,57.2,267,2009
Jason Hill,3692,WR,SF,10,77.3,70.6,58.8,,58.1,148,2009
Glen Coffee,4997,HB,SF,12,46.0,86.7,41.6,34.6,49.6,129,2009
Moran Norris,865,FB,SF,16,52.5,76.8,55.5,65.4,48.9,105,2009
Michael Robinson,3045,HB,SF,10,49.2,71.3,56.8,79.4,51.1,52,2009
Arnaz Battle,1499,WR,SF,6,74.6,68.8,61.9,,61.6,69,2009
Brandon Jones,2313,WR,SF,6,68.3,64.0,62.6,,66.2,18,2009
Alex Smith,2218,QB,SF,11,,76.7,70.3,,,423,2009
Michael Crabtree,4933,WR,SF,16,42.5,79.9,66.2,,66.3,566,2010
Vernon Davis,2951,TE,SF,16,57.0,80.3,79.9,65.5,75.6,556,2010
Josh Morgan,4488,WR,SF,16,53.4,78.9,64.3,76.3,62.8,528,2010
Frank Gore,2282,HB,SF,11,50.1,62.7,61.3,67.1,51.3,371,2010
Delanie Walker,3120,TE,SF,14,47.7,28.1,69.4,53.3,65.9,210,2010
Ted Ginn Jr.,3625,WR,SF,13,28.7,73.0,46.0,,46.5,191,2010
Brian Westbrook,1094,HB,SF,13,67.0,86.5,66.3,49.4,56.6,184,2010
Dominique Zeigler,4111,WR,SF,10,78.0,71.1,61.4,70.7,60.1,119,2010
Moran Norris,865,FB,SF,16,28.7,70.3,54.2,53.2,30.9,109,2010
Nate Byham,5705,TE,SF,12,45.8,68.0,56.1,58.7,40.9,57,2010
Anthony Dixon,5696,HB,SF,9,73.4,85.3,60.0,77.4,77.8,51,2010
Kyle Williams,5729,WR,SF,2,64.7,61.2,55.6,,56.3,7,2010
Adam Snyder,2311,G,SF,9,,,70.8,81.5,47.5,140,2010
Michael Crabtree,4933,WR,SF,17,46.1,82.1,75.7,,73.8,511,2011
Vernon Davis,2951,TE,SF,18,69.7,24.1,81.1,51.1,78.8,621,2011
Frank Gore,2282,HB,SF,18,29.4,72.1,63.5,67.1,36.5,441,2011
Kyle Williams,5729,WR,SF,15,61.3,75.8,70.2,69.1,67.7,232,2011
Delanie Walker,3120,TE,SF,16,51.6,31.2,65.5,66.5,52.1,300,2011
Braylon Edwards,2220,WR,SF,9,51.2,73.0,59.7,,60.6,156,2011
Ted Ginn Jr.,3625,WR,SF,15,42.2,77.4,63.6,,62.3,252,2011
Kendall Hunter,6267,HB,SF,17,54.3,89.6,77.5,42.9,67.3,177,2011
Josh Morgan,4488,WR,SF,5,81.1,73.0,72.3,,72.9,144,2011
Bruce Miller,6363,FB,SF,15,79.4,23.1,63.5,45.7,61.1,124,2011
Brett Swain,4531,WR,SF,5,68.3,64.0,54.7,,54.2,53,2011
Justin Peelle,1104,TE,SF,15,30.0,64.0,64.0,62.5,49.4,69,2011
Isaac Sopoaga,1825,DI,SF,4,64.7,61.2,85.9,,65.5,5,2011
Joe Staley,3644,T,SF,18,67.6,62.3,77.9,71.1,64.0,589,2011
Joe Hastings,6473,WR,SF,1,,,48.0,,54.0,13,2011
Anthony Dixon,5696,HB,SF,5,64.7,80.0,63.2,75.3,62.5,9,2011
Michael Crabtree,4933,WR,SF,19,64.7,59.3,91.3,,91.1,544,2012
Vernon Davis,2951,TE,SF,19,75.0,80.0,81.9,63.4,78.0,596,2012
Randy Moss,342,WR,SF,19,62.1,77.3,75.2,,74.5,293,2012
Mario Manningham,4409,WR,SF,12,83.0,25.4,78.3,,75.0,261,2012
Delanie Walker,3120,TE,SF,19,26.3,26.2,67.0,84.0,53.2,358,2012
Frank Gore,2282,HB,SF,19,48.6,79.4,78.2,72.8,54.6,489,2012
Kyle Williams,5729,WR,SF,11,64.7,23.8,60.3,,60.9,154,2012
Bruce Miller,6363,FB,SF,19,61.8,74.8,81.2,69.5,48.6,224,2012
Kendall Hunter,6267,HB,SF,11,78.0,86.0,81.8,57.5,66.5,78,2012
LaMichael James,7063,HB,SF,7,73.4,24.6,65.3,79.0,61.2,48,2012
Garrett Celek,7274,TE,SF,13,41.6,67.0,64.3,74.9,59.3,43,2012
Ted Ginn Jr.,3625,WR,SF,10,70.5,67.4,62.0,,59.7,42,2012
Chad Hall,5523,WR,SF,1,,,56.4,,58.9,1,2012
A.J. Jenkins,7034,WR,SF,4,27.9,,48.2,,45.1,24,2012
Anquan Boldin,1369,WR,SF,19,67.3,83.9,90.5,,90.5,585,2013
Vernon Davis,2951,TE,SF,18,49.3,40.6,72.5,65.8,72.4,545,2013
Michael Crabtree,4933,WR,SF,8,61.3,28.4,72.7,,73.3,242,2013
Bruce Miller,6363,FB,SF,14,63.2,28.8,69.2,64.2,52.8,217,2013
Frank Gore,2282,HB,SF,19,69.6,69.3,69.8,92.7,51.9,500,2013
Mario Manningham,4409,WR,SF,6,41.1,71.1,61.3,,59.9,108,2013
Vance McDonald,7836,TE,SF,18,29.2,70.6,55.4,63.3,43.1,268,2013
Jonathan Baldwin,6178,WR,SF,6,70.5,65.8,54.7,,54.1,68,2013
Quinton Patton,7910,WR,SF,9,46.3,71.2,56.4,,54.1,86,2013
Garrett Celek,7274,TE,SF,13,72.1,15.0,50.8,47.7,48.3,51,2013
Anthony Dixon,5696,HB,SF,7,72.1,84.3,55.2,78.6,71.9,36,2013
Kendall Hunter,6267,HB,SF,19,30.0,65.4,65.2,62.5,44.0,107,2013
LaMichael James,7063,HB,SF,9,30.0,90.5,60.6,43.4,55.2,19,2013
Kassim Osgood,1676,WR,SF,11,64.7,61.2,67.7,67.1,62.0,17,2013
Will Tukuafu,7764,DI,SF,4,64.7,61.2,85.0,27.8,58.7,14,2013
Joe Staley,3644,T,SF,19,64.7,61.2,84.7,87.4,90.4,597,2013
Anquan Boldin,1369,WR,SF,16,55.0,84.7,79.3,,79.2,592,2014
Michael Crabtree,4933,WR,SF,16,37.1,81.2,66.1,,65.6,505,2014
Steve Johnson,4538,WR,SF,13,71.7,81.3,83.5,,82.6,225,2014
Vernon Davis,2951,TE,SF,14,32.5,76.9,53.8,76.3,48.2,492,2014
Brandon Lloyd,1436,WR,SF,14,80.6,72.7,63.3,,63.8,250,2014
Bruce Miller,6363,FB,SF,16,69.6,26.9,83.1,66.8,77.2,197,2014
Carlos Hyde,8692,HB,SF,14,64.7,65.6,65.1,74.2,49.3,182,2014
Frank Gore,2282,HB,SF,16,79.4,72.8,62.7,71.0,51.3,350,2014
Derek Carrier,7406,TE,SF,9,77.3,20.2,69.2,75.9,59.0,102,2014
Bruce Ellington,8741,WR,SF,10,75.6,89.8,67.1,,64.6,58,2014
Quinton Patton,7910,WR,SF,4,70.5,16.4,51.8,,55.3,46,2014
Vance McDonald,7836,TE,SF,8,30.0,13.6,62.2,80.8,33.6,96,2014
Alfonso Smith,5877,HB,SF,3,36.2,72.7,51.5,80.7,43.3,22,2014
Garrett Celek,7274,TE,SF,3,68.3,64.0,91.8,75.0,91.6,14,2014
Kassim Osgood,1676,WR,SF,3,,,52.9,,53.3,10,2014
Asante Cleveland,9066,TE,SF,3,27.9,,39.9,72.0,33.1,15,2014
Anquan Boldin,1369,WR,SF,14,74.4,48.1,72.0,,70.5,521,2015
Torrey Smith,6210,WR,SF,16,38.6,77.4,62.8,,63.0,533,2015
Quinton Patton,7910,WR,SF,16,42.3,89.7,65.7,,66.7,320,2015
Vance McDonald,7836,TE,SF,14,39.8,76.5,65.9,80.0,59.9,279,2015
Shaun Draughn,6440,HB,SF,9,86.5,65.2,61.7,72.0,80.0,181,2015
Garrett Celek,7274,TE,SF,11,83.2,74.1,66.9,83.9,61.4,213,2015
Blake Bell,9550,TE,SF,14,66.7,73.3,50.4,49.0,51.0,234,2015
Jerome Simpson,4360,WR,SF,5,29.2,68.0,55.2,,56.6,69,2015
Bruce Ellington,8741,WR,SF,13,63.2,34.8,63.1,,63.4,89,2015
DuJuan Harris,6595,HB,SF,4,77.3,46.6,70.6,74.4,89.4,44,2015
Carlos Hyde,8692,HB,SF,7,60.6,50.2,72.2,70.8,57.9,152,2015
Bruce Miller,6363,FB,SF,16,58.5,80.8,71.9,64.1,73.1,135,2015
Mike Davis,9559,HB,SF,6,75.6,81.4,55.3,79.5,62.7,79,2015
Kendall Gaskins,8390,HB,SF,5,35.3,77.3,56.3,70.8,42.8,66,2015
Reggie Bush,2947,HB,SF,5,72.1,75.1,54.6,27.1,61.6,37,2015
Jarryd Hayne,10255,HB,SF,6,75.9,30.0,66.7,70.0,65.2,46,2015
DeAndrew White,9697,WR,SF,2,68.3,20.6,52.6,,52.9,22,2015
Brian Leonhardt,8083,TE,SF,3,64.7,61.2,57.3,24.5,55.2,10,2015
Jeremy Kerley,6305,WR,SF,16,78.5,33.4,68.9,,67.1,520,2016
Quinton Patton,7910,WR,SF,14,55.9,29.7,62.2,61.6,58.7,417,2016
Garrett Celek,7274,TE,SF,16,30.1,20.1,58.3,55.5,55.6,319,2016
Torrey Smith,6210,WR,SF,12,27.8,75.2,53.9,,52.2,380,2016
Vance McDonald,7836,TE,SF,11,51.6,75.3,68.7,68.8,70.0,269,2016
Shaun Draughn,6440,HB,SF,14,58.0,62.8,61.1,43.1,57.2,220,2016
Carlos Hyde,8692,HB,SF,13,75.5,32.7,63.6,70.7,55.6,279,2016
Rod Streater,7416,WR,SF,16,57.1,74.1,65.3,,63.9,166,2016
Christopher Harper,9950,WR,SF,9,63.2,72.3,60.4,,58.8,133,2016
Aaron Burbridge,10847,WR,SF,14,52.1,80.4,55.5,,56.7,139,2016
DuJuan Harris,6595,HB,SF,6,76.5,25.4,54.0,71.4,61.3,79,2016
Blake Bell,9550,TE,SF,12,28.6,67.0,48.6,74.5,49.7,56,2016
Mike Davis,9559,HB,SF,5,28.1,27.1,41.6,83.3,29.7,43,2016
Je'Ron Hamm,8981,TE,SF,3,68.3,64.0,56.8,74.1,55.2,33,2016
Blaine Gabbert,6162,QB,SF,6,,90.2,46.2,,,198,2016
DeAndre Smelter,9565,WR,SF,2,68.3,64.0,65.8,,64.8,28,2016
Marquise Goodwin,7859,WR,SF,16,48.3,80.5,77.1,,76.5,508,2017
Carlos Hyde,8692,HB,SF,16,39.3,75.1,58.0,46.9,41.3,499,2017
Pierre Garcon,4519,WR,SF,8,90.2,78.3,77.5,,76.3,293,2017
George Kittle,11901,TE,SF,15,60.1,78.5,65.8,50.7,67.5,427,2017
Trent Taylor,11932,WR,SF,15,61.2,32.2,68.4,69.6,66.6,384,2017
Aldrick Robinson,6330,WR,SF,16,33.8,74.1,55.9,,56.2,278,2017
Kyle Juszczyk,7912,FB,SF,14,78.9,22.7,70.4,39.3,65.4,177,2017
Matt Breida,12271,HB,SF,16,29.0,70.1,63.9,28.9,51.0,192,2017
Kendrick Bourne,12270,WR,SF,11,67.7,73.6,62.6,70.6,63.8,212,2017
Garrett Celek,7274,TE,SF,16,59.5,74.6,73.0,55.3,73.1,301,2017
Louis Murphy Jr.,5048,WR,SF,7,76.5,70.1,63.7,,61.1,107,2017
Logan Paulsen,5795,TE,SF,13,,,52.2,76.7,34.8,52,2017
Cole Hikutini,12276,TE,SF,3,68.3,64.0,56.5,,56.5,29,2017
Jimmy Garoppolo,8697,QB,SF,6,,72.9,86.6,,,196,2017
Max McCaffrey,11357,WR,SF,3,64.7,65.7,73.3,,68.0,8,2017
George Kittle,11901,TE,SF,16,68.4,83.1,89.7,55.7,90.4,592,2018
Kendrick Bourne,12270,WR,SF,16,52.6,45.4,66.6,72.9,65.5,398,2018
Pierre Garcon,4519,WR,SF,8,41.9,75.3,64.3,66.2,62.1,240,2018
Marquise Goodwin,7859,WR,SF,11,73.5,20.1,62.7,,63.8,264,2018
Dante Pettis,48113,WR,SF,11,65.2,80.3,68.5,,69.8,286,2018
Trent Taylor,11932,WR,SF,14,65.0,82.0,56.2,62.3,56.5,263,2018
Kyle Juszczyk,7912,FB,SF,16,77.3,22.4,69.1,73.2,65.5,372,2018
Matt Breida,12271,HB,SF,13,86.5,76.0,75.8,49.0,90.1,190,2018
Jeff Wilson Jr.,29413,HB,SF,6,61.8,24.9,54.7,83.7,56.2,120,2018
Richie James,28991,WR,SF,10,58.5,85.6,57.8,,58.6,129,2018
Alfred Morris,7165,HB,SF,10,76.5,54.5,60.0,68.1,64.5,128,2018
Garrett Celek,7274,TE,SF,15,45.8,68.0,62.7,60.1,60.0,103,2018
Raheem Mostert,9783,HB,SF,8,74.6,34.0,72.1,75.3,58.8,49,2018
Ross Dwelley,20994,TE,SF,4,68.3,64.0,61.6,70.3,64.4,17,2018
Joe Staley,3644,T,SF,16,64.7,61.2,84.7,83.8,61.1,610,2018
George Kittle,11901,TE,SF,17,90.6,58.5,94.4,66.3,94.3,498,2019
Emmanuel Sanders,5606,WR,SF,20,90.4,81.7,77.0,62.4,77.9,595,2019
Deebo Samuel,48274,WR,SF,18,40.3,29.6,77.5,75.8,75.3,491,2019
Kendrick Bourne,12270,WR,SF,19,56.7,77.9,69.8,75.9,71.1,341,2019
Tevin Coleman,9506,HB,SF,17,62.3,90.5,71.5,60.9,63.0,242,2019
Kyle Juszczyk,7912,FB,SF,15,72.8,76.4,74.9,73.1,74.8,187,2019
Raheem Mostert,9783,HB,SF,18,54.5,78.9,82.9,60.9,61.0,239,2019
Dante Pettis,48113,WR,SF,11,60.2,72.0,56.4,,54.5,158,2019
Matt Breida,12271,HB,SF,14,56.9,37.4,68.3,50.4,65.9,121,2019
Marquise Goodwin,7859,WR,SF,8,28.7,72.5,59.6,,58.0,142,2019
Ross Dwelley,20994,TE,SF,17,81.7,73.3,56.9,51.8,58.9,182,2019
Jordan Matthews,8677,WR,SF,2,41.6,67.0,52.8,,52.5,102,2019
Richie James,28991,WR,SF,17,49.7,90.3,62.8,,61.7,107,2019
Jeff Wilson Jr.,29413,HB,SF,9,41.6,79.5,70.4,57.0,50.0,28,2019
Levine Toilolo,7915,TE,SF,15,68.3,64.0,61.2,66.3,50.5,60,2019
Brandon Aiyuk,84109,WR,SF,12,69.8,82.1,80.1,67.5,80.8,455,2020
Kendrick Bourne,12270,WR,SF,15,65.4,79.5,72.0,80.9,72.9,476,2020
George Kittle,11901,TE,SF,8,36.6,79.5,84.9,75.1,87.7,268,2020
Jerick McKinnon,8731,HB,SF,15,71.4,89.3,73.7,34.8,76.9,274,2020
Deebo Samuel,48274,WR,SF,6,60.5,79.2,79.8,70.2,81.1,180,2020
Jordan Reed,7866,TE,SF,10,55.1,75.9,66.2,72.4,70.0,193,2020
Richie James,28991,WR,SF,11,50.6,34.6,64.5,79.4,62.9,248,2020
Kyle Juszczyk,7912,FB,SF,16,57.1,29.4,65.7,53.6,53.3,186,2020
Jeff Wilson Jr.,29413,HB,SF,11,28.9,52.3,69.1,44.8,48.9,166,2020
Ross Dwelley,20994,TE,SF,16,83.2,74.7,61.3,50.3,70.3,242,2020
Trent Taylor,11932,WR,SF,10,78.0,82.9,53.9,73.8,54.5,154,2020
Raheem Mostert,9783,HB,SF,8,82.2,68.3,79.3,60.2,76.1,116,2020
River Cracraft,47417,WR,SF,7,74.6,75.9,53.5,,52.1,84,2020
JaMycal Hasty,25582,HB,SF,7,75.6,42.7,58.9,33.7,66.1,48,2020
Tevin Coleman,9506,HB,SF,8,73.4,79.6,58.7,79.5,83.8,32,2020
Charlie Woerner,42257,TE,SF,9,70.5,65.8,56.3,71.5,66.9,39,2020
Austin Walter,45038,HB,SF,1,64.7,72.7,50.9,6.2,79.0,11,2020
Deebo Samuel,48274,WR,SF,19,37.5,39.8,90.2,60.1,87.8,572,2021
George Kittle,11901,TE,SF,17,77.7,28.3,90.7,76.4,91.2,557,2021
Brandon Aiyuk,84109,WR,SF,20,79.5,67.2,75.9,66.0,78.3,593,2021
Jauan Jennings,48027,WR,SF,19,32.7,27.7,66.2,,62.6,265,2021
Kyle Juszczyk,7912,FB,SF,20,78.4,79.3,64.0,80.4,63.6,369,2021
JaMycal Hasty,25582,HB,SF,14,85.7,25.9,61.3,19.9,68.2,136,2021
Elijah Mitchell,57272,HB,SF,14,86.1,91.2,76.8,69.2,65.7,226,2021
Mohamed Sanu,7084,WR,SF,8,51.5,76.4,63.0,,64.4,185,2021
Trent Sherfield,48021,WR,SF,19,57.0,70.6,56.8,68.1,60.2,126,2021
Jeff Wilson Jr.,29413,HB,SF,10,77.3,60.0,60.8,86.7,55.2,99,2021
Charlie Woerner,42257,TE,SF,19,73.4,68.0,71.3,75.1,59.6,100,2021
Travis Benjamin,7100,WR,SF,10,28.8,25.8,46.8,,52.5,25,2021
Ross Dwelley,20994,TE,SF,12,72.1,68.7,53.0,26.3,50.8,93,2021
Trey Sermon,57372,HB,SF,4,36.2,81.9,64.6,39.6,44.0,52,2021
Trent Williams,5529,T,SF,18,,,96.6,82.7,57.7,592,2021
Brandon Aiyuk,84109,WR,SF,20,70.7,54.5,78.7,,79.5,654,2022
Christian McCaffrey,11763,HB,SF,20,89.7,89.4,90.4,51.8,92.4,554,2022
Deebo Samuel,48274,WR,SF,16,68.4,26.7,74.1,78.7,81.6,484,2022
George Kittle,11901,TE,SF,18,88.1,49.7,84.7,42.7,87.8,590,2022
Jauan Jennings,48027,WR,SF,19,52.8,29.6,68.1,57.0,68.6,373,2022
Kyle Juszczyk,7912,FB,SF,19,70.5,77.3,62.6,64.9,59.2,273,2022
Ray-Ray McCloud III,47895,WR,SF,19,53.1,53.1,68.9,62.4,69.6,185,2022
Tyler Kroft,9518,TE,SF,13,72.1,67.0,64.9,46.2,52.5,78,2022
Danny Gray,121926,WR,SF,14,64.7,64.6,53.5,,52.0,33,2022
Elijah Mitchell,57272,HB,SF,7,73.4,85.0,81.7,72.4,83.4,35,2022
Ross Dwelley,20994,TE,SF,8,70.5,65.8,60.3,53.5,62.9,55,2022
Tevin Coleman,9506,HB,SF,4,70.5,75.4,68.1,29.4,83.1,19,2022
Charlie Woerner,42257,TE,SF,13,27.9,,44.1,68.6,37.2,56,2022
Tyrion Davis-Price,99169,HB,SF,4,,80.4,53.6,,49.3,29,2022
Brandon Aiyuk,84109,WR,SF,19,86.1,53.9,91.5,66.8,91.7,593,2023
Deebo Samuel,48274,WR,SF,18,76.9,64.7,85.4,65.9,87.0,489,2023
Christian McCaffrey,11763,HB,SF,19,90.8,65.8,90.3,28.4,86.5,606,2023
George Kittle,11901,TE,SF,19,54.4,81.7,87.7,70.6,85.2,640,2023
Jauan Jennings,48027,WR,SF,16,76.7,76.8,74.1,73.0,72.4,326,2023
Kyle Juszczyk,7912,FB,SF,20,82.7,76.8,56.0,74.8,54.9,289,2023
Ray-Ray McCloud III,47895,WR,SF,14,80.6,59.1,63.1,,59.8,155,2023
Ronnie Bell,84288,WR,SF,14,49.7,79.9,61.1,,62.5,79,2023
Elijah Mitchell,57272,HB,SF,11,49.2,86.4,70.2,43.5,52.4,63,2023
Chris Conley,9509,WR,SF,10,45.8,68.0,65.4,66.1,60.9,73,2023
Jordan Mason,62946,HB,SF,7,70.5,82.1,84.7,23.8,62.0,38,2023
Charlie Woerner,42257,TE,SF,19,70.5,65.8,63.5,38.4,45.1,126,2023
Willie Snead IV,8999,WR,SF,4,68.3,64.0,60.9,,59.0,26,2023
Ross Dwelley,20994,TE,SF,10,64.7,61.2,52.8,69.6,58.2,22,2023
George Kittle,11901,TE,SF,8,83.9,78.5,90.0,61.4,90.9,285,2024
Jauan Jennings,48027,WR,SF,7,68.8,76.8,84.3,,84.8,200,2024
Brandon Aiyuk,84109,WR,SF,7,55.1,75.9,74.6,,74.1,225,2024
Deebo Samuel,48274,WR,SF,8,67.5,82.2,78.4,,82.6,222,2024
Kyle Juszczyk,7912,FB,SF,9,80.0,74.5,59.1,74.4,53.4,179,2024
Ricky Pearsall,100660,WR,SF,3,79.4,72.5,66.5,66.2,64.7,93,2024
Jordan Mason,62946,HB,SF,9,78.0,55.1,72.9,44.5,54.4,185,2024
Christian McCaffrey,11763,HB,SF,1,74.6,76.0,70.2,82.3,83.6,41,2024
Chris Conley,9509,WR,SF,7,64.7,61.2,50.9,66.8,47.7,85,2024
Eric Saubert,11929,TE,SF,9,72.1,67.0,54.2,25.6,58.3,79,2024
Isaac Guerendo,83806,HB,SF,8,42.1,25.0,53.8,26.6,29.7,46,2024
Ronnie Bell,84288,WR,SF,7,27.3,66.8,46.1,,46.0,73,2024
Jacob Cowing,100894,WR,SF,4,68.3,81.6,72.9,,73.7,16,2024
Patrick Taylor,40448,HB,SF,2,64.7,75.7,59.5,,68.3,10,2024
Torry Holt,441,WR,SL,16,69.6,29.9,80.7,,80.5,673,2006
Isaac Bruce,80,WR,SL,16,76.5,81.7,74.0,62.3,74.6,621,2006
Steven Jackson,1745,HB,SL,16,62.5,67.0,66.7,73.4,66.6,543,2006
Kevin Curtis,1389,WR,SL,16,82.3,78.9,65.0,,65.2,401,2006
Joe Klopfenstein,2991,TE,SL,16,70.5,74.4,55.7,65.9,47.3,493,2006
Shaun McDonald,1418,WR,SL,16,64.7,22.6,51.3,,51.9,175,2006
Tony Fisher,1241,HB,SL,8,65.9,75.5,62.3,86.4,82.5,51,2006
Stephen Davis,192,HB,SL,15,61.8,43.0,58.5,71.4,63.3,83,2006
Madison Hedgecock,2468,FB,SL,15,52.5,70.3,69.0,78.8,43.2,131,2006
Aaron Walker,1469,TE,SL,16,45.8,68.0,66.0,77.5,44.6,145,2006
Dominique Byrd,3038,TE,SL,4,68.3,64.0,72.9,67.1,75.6,18,2006
Paul Smith,669,FB,SL,9,,,64.8,71.7,49.0,41,2006
Kay-Jay Harris,2630,HB,SL,1,64.7,68.2,60.1,,62.8,3,2006
Dane Looker,755,WR,SL,8,,61.9,55.5,,51.5,17,2006
Torry Holt,441,WR,SL,16,90.5,37.5,84.3,,85.3,631,2007
Isaac Bruce,80,WR,SL,14,74.5,53.6,77.8,,77.3,440,2007
Drew Bennett,941,WR,SL,14,52.7,38.3,65.6,,65.1,355,2007
Randy McMichael,1114,TE,SL,16,42.9,78.1,67.9,82.1,61.2,601,2007
Steven Jackson,1745,HB,SL,12,57.3,39.2,69.4,75.0,47.6,331,2007
Brian Leonard,3668,FB,SL,16,69.1,66.2,64.0,62.9,56.4,301,2007
Travis Minor,846,HB,SL,7,47.7,78.5,60.5,45.8,60.5,71,2007
Marques Hagans,3089,WR,SL,3,35.3,71.5,62.6,,62.5,83,2007
Dane Looker,755,WR,SL,13,74.6,68.8,50.3,,52.0,93,2007
Dante' Hall,677,WR,SL,6,27.5,70.9,54.2,,47.9,51,2007
Antonio Pittman,3723,HB,SL,10,36.2,81.2,57.4,76.2,43.7,42,2007
Dominique Byrd,3038,TE,SL,3,41.6,67.0,66.7,70.3,64.8,30,2007
Joe Klopfenstein,2991,TE,SL,16,29.9,64.0,57.8,52.9,46.1,125,2007
Aaron Walker,1469,TE,SL,7,68.3,64.0,70.6,57.4,79.6,33,2007
Derek Stanley,3865,WR,SL,1,,61.9,53.7,,55.0,5,2007
Brandon Williams,3029,WR,SL,3,,,52.2,,53.8,11,2007
Richard Owens,2141,FB,SL,9,64.7,61.2,61.2,70.6,54.3,49,2007
Torry Holt,441,WR,SL,16,60.9,80.8,68.7,,67.9,513,2008
Donnie Avery,4347,WR,SL,15,80.4,81.3,72.4,,72.8,420,2008
Steven Jackson,1745,HB,SL,12,38.3,46.7,53.3,57.4,60.8,331,2008
Dane Looker,755,WR,SL,13,52.0,19.9,50.3,,49.0,316,2008
Keenan Burton,4442,WR,SL,13,63.5,73.8,52.2,,50.6,199,2008
Antonio Pittman,3723,HB,SL,10,29.0,86.7,49.0,57.9,31.1,146,2008
Kenneth Darby,3862,HB,SL,9,83.6,44.3,58.9,85.8,59.8,119,2008
Randy McMichael,1114,TE,SL,4,46.0,71.9,58.4,79.0,57.3,123,2008
Dante' Hall,677,WR,SL,8,61.8,74.3,62.2,,60.2,102,2008
