team_name,year,position,score
TB,2011,ED,
TB,2012,ED,
TB,2013,ED,
TB,2014,ED,
TB,2015,ED,
TB,2016,ED,
TB,2017,ED,
TB,2018,ED,
TB,2019,ED,
TB,2020,ED,
TB,2021,ED,
TB,2022,ED,6.514356424299365
TB,2023,ED,
TB,2024,ED,11.71853745001855
TEN,2006,ED,
TEN,2007,ED,
TEN,2008,ED,
TEN,2009,ED,
TEN,2010,ED,18.304738562091504
TEN,2011,ED,
TEN,2012,ED,
TEN,2013,ED,
TEN,2014,ED,
TEN,2015,ED,
TEN,2016,ED,4.469060351413292
TEN,2017,ED,
TEN,2018,ED,
TEN,2019,ED,1.7721511681595716
TEN,2020,ED,
TEN,2021,ED,1.1955213903743316
TEN,2022,ED,
TEN,2023,ED,1.506050800124119
TEN,2024,ED,
WAS,2006,ED,
WAS,2007,ED,
WAS,2008,ED,
WAS,2009,ED,
WAS,2010,ED,
WAS,2011,ED,
WAS,2012,ED,
WAS,2013,ED,
WAS,2014,ED,
WAS,2015,ED,
WAS,2016,ED,10.813980642985028
WAS,2017,ED,2.117792902284881
WAS,2018,ED,2.355358971441575
WAS,2019,ED,3.9912080076785963
WAS,2020,ED,
WAS,2021,ED,
WAS,2022,ED,
WAS,2023,ED,
WAS,2024,ED,
ARZ,2006,DI,
ARZ,2007,DI,
ARZ,2008,DI,
ARZ,2009,DI,10.712448656592683
ARZ,2010,DI,
ARZ,2011,DI,
ARZ,2012,DI,
ARZ,2013,DI,0.2342947969516208
ARZ,2014,DI,
ARZ,2015,DI,
ARZ,2016,DI,64.22789088275528
ARZ,2017,DI,
ARZ,2018,DI,
ARZ,2019,DI,
ARZ,2020,DI,
ARZ,2021,DI,24.088370417079542
ARZ,2022,DI,
ARZ,2023,DI,
ARZ,2024,DI,
ATL,2006,DI,
ATL,2007,DI,
ATL,2008,DI,
ATL,2009,DI,
ATL,2010,DI,
ATL,2011,DI,
ATL,2012,DI,
ATL,2013,DI,
ATL,2014,DI,
ATL,2015,DI,
ATL,2016,DI,36.0463848555429
ATL,2017,DI,42.727691806821646
ATL,2018,DI,
ATL,2019,DI,
ATL,2020,DI,
ATL,2021,DI,
ATL,2022,DI,
ATL,2023,DI,
ATL,2024,DI,
BLT,2006,DI,
BLT,2007,DI,
BLT,2008,DI,50.54705882352941
BLT,2009,DI,90.62060523631418
BLT,2010,DI,50.650511665984446
BLT,2011,DI,43.853691857532034
BLT,2012,DI,
BLT,2013,DI,56.81809276583239
BLT,2014,DI,
BLT,2015,DI,34.568896051571315
BLT,2016,DI,18.42805866859474
BLT,2017,DI,
BLT,2018,DI,
BLT,2019,DI,8.838421444527178
BLT,2020,DI,
BLT,2021,DI,
BLT,2022,DI,
BLT,2023,DI,
BLT,2024,DI,
BUF,2006,DI,
BUF,2007,DI,
BUF,2008,DI,
BUF,2009,DI,
BUF,2010,DI,
BUF,2011,DI,
BUF,2012,DI,73.68642018338784
BUF,2013,DI,
BUF,2014,DI,
BUF,2015,DI,63.92431656206787
BUF,2016,DI,6.200940408789943
BUF,2017,DI,79.8735439217621
BUF,2018,DI,54.61542138594569
BUF,2019,DI,
BUF,2020,DI,
BUF,2021,DI,
BUF,2022,DI,
BUF,2023,DI,
BUF,2024,DI,
CAR,2006,DI,
CAR,2007,DI,
CAR,2008,DI,
CAR,2009,DI,
CAR,2010,DI,
CAR,2011,DI,
CAR,2012,DI,
CAR,2013,DI,
CAR,2014,DI,
CAR,2015,DI,
CAR,2016,DI,
CAR,2017,DI,
CAR,2018,DI,
CAR,2019,DI,
CAR,2020,DI,
CAR,2021,DI,
CAR,2022,DI,
CAR,2023,DI,
CAR,2024,DI,
CHI,2006,DI,
CHI,2007,DI,
CHI,2008,DI,
CHI,2009,DI,8.840177580466147
CHI,2010,DI,
CHI,2011,DI,
CHI,2012,DI,
CHI,2013,DI,
CHI,2014,DI,
CHI,2015,DI,10.867723785166241
CHI,2016,DI,9.087606539052677
CHI,2017,DI,
CHI,2018,DI,15.752203248987616
CHI,2019,DI,
CHI,2020,DI,
CHI,2021,DI,1.5469593634555272
CHI,2022,DI,
CHI,2023,DI,
CHI,2024,DI,
CIN,2006,DI,
CIN,2007,DI,
CIN,2008,DI,84.60343785091129
CIN,2009,DI,105.23554565381437
CIN,2010,DI,103.0937048503612
CIN,2011,DI,92.75365378905349
CIN,2012,DI,
CIN,2013,DI,114.10465231623849
CIN,2014,DI,89.83171891511097
CIN,2015,DI,89.06701703989033
CIN,2016,DI,93.00115089514067
CIN,2017,DI,
CIN,2018,DI,
CIN,2019,DI,
CIN,2020,DI,
CIN,2021,DI,6.6251384777436755
CIN,2022,DI,
CIN,2023,DI,
CIN,2024,DI,
CLV,2006,DI,
CLV,2007,DI,
CLV,2008,DI,
CLV,2009,DI,
CLV,2010,DI,
CLV,2011,DI,
CLV,2012,DI,
CLV,2013,DI,5.063896933985818
CLV,2014,DI,
CLV,2015,DI,
CLV,2016,DI,
CLV,2017,DI,
CLV,2018,DI,
CLV,2019,DI,
CLV,2020,DI,
CLV,2021,DI,
CLV,2022,DI,
CLV,2023,DI,
CLV,2024,DI,
DAL,2006,DI,
DAL,2007,DI,
DAL,2008,DI,
DAL,2009,DI,
DAL,2010,DI,9.429964503042596
DAL,2011,DI,1.3927164378809653
DAL,2012,DI,
DAL,2013,DI,
DAL,2014,DI,
DAL,2015,DI,
DAL,2016,DI,
DAL,2017,DI,
DAL,2018,DI,
DAL,2019,DI,
DAL,2020,DI,4.067694369973189
DAL,2021,DI,
DAL,2022,DI,0.701827350471784
DAL,2023,DI,
DAL,2024,DI,
DEN,2006,DI,
DEN,2007,DI,
DEN,2008,DI,
DEN,2009,DI,
DEN,2010,DI,
DEN,2011,DI,
DEN,2012,DI,11.499761985719145
DEN,2013,DI,5.375501471959627
DEN,2014,DI,
DEN,2015,DI,
DEN,2016,DI,5.575520073373077
DEN,2017,DI,73.74597099113619
DEN,2018,DI,
DEN,2019,DI,
DEN,2020,DI,
DEN,2021,DI,
DEN,2022,DI,6.785714285714286
DEN,2023,DI,0.43544690603514136
DEN,2024,DI,
DET,2006,DI,0.2105534951410732
DET,2007,DI,
DET,2008,DI,
DET,2009,DI,
DET,2010,DI,61.941181741513816
DET,2011,DI,
DET,2012,DI,
DET,2013,DI,13.154742233972241
DET,2014,DI,
DET,2015,DI,
DET,2016,DI,
DET,2017,DI,
DET,2018,DI,
DET,2019,DI,
DET,2020,DI,
DET,2021,DI,
DET,2022,DI,
DET,2023,DI,
DET,2024,DI,
GB,2006,DI,
GB,2007,DI,14.81363545901686
GB,2008,DI,
GB,2009,DI,
GB,2010,DI,14.017102048487127
GB,2011,DI,18.711243690833392
GB,2012,DI,
GB,2013,DI,17.122355036197305
GB,2014,DI,21.12001158133475
GB,2015,DI,
GB,2016,DI,15.471708946365968
GB,2017,DI,
GB,2018,DI,15.659453152518493
GB,2019,DI,
GB,2020,DI,9.518158469822245
GB,2021,DI,
GB,2022,DI,
GB,2023,DI,
GB,2024,DI,
HST,2006,DI,
HST,2007,DI,
HST,2008,DI,
HST,2009,DI,
HST,2010,DI,
HST,2011,DI,
HST,2012,DI,
HST,2013,DI,
HST,2014,DI,48.295508676420546
HST,2015,DI,28.726407119079724
HST,2016,DI,
HST,2017,DI,
HST,2018,DI,
HST,2019,DI,
HST,2020,DI,
HST,2021,DI,
HST,2022,DI,
HST,2023,DI,
HST,2024,DI,
IND,2006,DI,0.9067434061452007
IND,2007,DI,0.6004550817461656
IND,2008,DI,2.9375956248575803
IND,2009,DI,3.3179824561403515
IND,2010,DI,4.29314933464761
IND,2011,DI,
IND,2012,DI,
IND,2013,DI,6.98848962447737
IND,2014,DI,
IND,2015,DI,2.660898090994563
IND,2016,DI,5.432079473155486
IND,2017,DI,
IND,2018,DI,
IND,2019,DI,
IND,2020,DI,
IND,2021,DI,
IND,2022,DI,
IND,2023,DI,
IND,2024,DI,
JAX,2006,DI,
JAX,2007,DI,
JAX,2008,DI,
JAX,2009,DI,
JAX,2010,DI,
JAX,2011,DI,
JAX,2012,DI,
JAX,2013,DI,
JAX,2014,DI,
JAX,2015,DI,47.286862878666454
JAX,2016,DI,49.50863436660971
JAX,2017,DI,
JAX,2018,DI,11.973086531910061
JAX,2019,DI,
JAX,2020,DI,
JAX,2021,DI,10.123906394480404
JAX,2022,DI,
JAX,2023,DI,
JAX,2024,DI,
KC,2006,DI,
KC,2007,DI,
KC,2008,DI,
KC,2009,DI,6.990759964116366
KC,2010,DI,7.70432286904399
KC,2011,DI,
KC,2012,DI,7.036932420026834
KC,2013,DI,
KC,2014,DI,20.433679692534295
KC,2015,DI,33.854289089477184
KC,2016,DI,42.36233047106974
KC,2017,DI,
KC,2018,DI,
KC,2019,DI,
KC,2020,DI,
KC,2021,DI,
KC,2022,DI,5.437384940972487
KC,2023,DI,
KC,2024,DI,
LA,2016,DI,
LA,2017,DI,
LA,2018,DI,
LA,2019,DI,
LA,2020,DI,
LA,2021,DI,
LA,2022,DI,
LA,2023,DI,
LA,2024,DI,
LAC,2017,DI,
LAC,2018,DI,
LAC,2019,DI,
LAC,2020,DI,
LAC,2021,DI,
LAC,2022,DI,
LAC,2023,DI,
LAC,2024,DI,0.7628103986869275
LV,2020,DI,
LV,2021,DI,
LV,2022,DI,
LV,2023,DI,10.530278637770897
LV,2024,DI,
MIA,2006,DI,
MIA,2007,DI,
MIA,2008,DI,
MIA,2009,DI,
MIA,2010,DI,
MIA,2011,DI,12.690211219622984
MIA,2012,DI,
MIA,2013,DI,
MIA,2014,DI,
MIA,2015,DI,18.18330317757997
MIA,2016,DI,
MIA,2017,DI,
MIA,2018,DI,
MIA,2019,DI,8.459609329283586
MIA,2020,DI,18.415862458057433
MIA,2021,DI,16.77993525560797
MIA,2022,DI,
MIA,2023,DI,
MIA,2024,DI,62.88549618320611
MIN,2006,DI,
MIN,2007,DI,
MIN,2008,DI,
MIN,2009,DI,
MIN,2010,DI,
MIN,2011,DI,17.45792158741791
MIN,2012,DI,
MIN,2013,DI,17.48849363066782
MIN,2014,DI,
MIN,2015,DI,
MIN,2016,DI,63.13966077228437
MIN,2017,DI,
MIN,2018,DI,
MIN,2019,DI,
MIN,2020,DI,
MIN,2021,DI,
MIN,2022,DI,
MIN,2023,DI,
MIN,2024,DI,
NE,2006,DI,
NE,2007,DI,
NE,2008,DI,
NE,2009,DI,
NE,2010,DI,
NE,2011,DI,
NE,2012,DI,
NE,2013,DI,
NE,2014,DI,
NE,2015,DI,
NE,2016,DI,
NE,2017,DI,
NE,2018,DI,
NE,2019,DI,
NE,2020,DI,
NE,2021,DI,35.21715707652446
NE,2022,DI,
NE,2023,DI,
NE,2024,DI,
NO,2006,DI,
NO,2007,DI,
NO,2008,DI,
NO,2009,DI,
NO,2010,DI,
NO,2011,DI,
NO,2012,DI,
NO,2013,DI,
NO,2014,DI,
NO,2015,DI,
NO,2016,DI,
NO,2017,DI,17.330176652704424
NO,2018,DI,
NO,2019,DI,
NO,2020,DI,
NO,2021,DI,
NO,2022,DI,
NO,2023,DI,6.220598513993715
NO,2024,DI,
NYG,2006,DI,
NYG,2007,DI,
NYG,2008,DI,
NYG,2009,DI,
NYG,2010,DI,
NYG,2011,DI,
NYG,2012,DI,
NYG,2013,DI,
NYG,2014,DI,20.551510944663264
NYG,2015,DI,
NYG,2016,DI,
NYG,2017,DI,0.7878151260504201
NYG,2018,DI,
NYG,2019,DI,13.56197958635509
NYG,2020,DI,13.09363789601072
NYG,2021,DI,
NYG,2022,DI,0.7859627562072988
NYG,2023,DI,
NYG,2024,DI,
NYJ,2006,DI,
NYJ,2007,DI,
NYJ,2008,DI,
NYJ,2009,DI,
NYJ,2010,DI,
NYJ,2011,DI,
NYJ,2012,DI,
NYJ,2013,DI,11.612306177701205
NYJ,2014,DI,25.98029745335757
NYJ,2015,DI,
NYJ,2016,DI,
NYJ,2017,DI,
NYJ,2018,DI,
NYJ,2019,DI,
NYJ,2020,DI,
NYJ,2021,DI,9.194872797477945
NYJ,2022,DI,10.60472392119282
NYJ,2023,DI,
NYJ,2024,DI,6.732259922041106
OAK,2006,DI,
OAK,2007,DI,
OAK,2008,DI,
OAK,2009,DI,
OAK,2010,DI,
OAK,2011,DI,
OAK,2012,DI,
OAK,2013,DI,
OAK,2014,DI,
OAK,2015,DI,
OAK,2016,DI,
OAK,2017,DI,
OAK,2018,DI,18.771067415730336
OAK,2019,DI,
PHI,2006,DI,
PHI,2007,DI,
PHI,2008,DI,
PHI,2009,DI,
PHI,2010,DI,
PHI,2011,DI,
PHI,2012,DI,
PHI,2013,DI,7.120421753607103
PHI,2014,DI,
PHI,2015,DI,
PHI,2016,DI,8.01650697392359
PHI,2017,DI,
PHI,2018,DI,
PHI,2019,DI,8.60643026982322
PHI,2020,DI,
PHI,2021,DI,
PHI,2022,DI,
PHI,2023,DI,
PHI,2024,DI,
PIT,2006,DI,
PIT,2007,DI,
PIT,2008,DI,
PIT,2009,DI,
PIT,2010,DI,19.16295654229542
PIT,2011,DI,
PIT,2012,DI,
PIT,2013,DI,
PIT,2014,DI,
PIT,2015,DI,
PIT,2016,DI,12.068714211348256
PIT,2017,DI,
PIT,2018,DI,56.26440758859325
PIT,2019,DI,47.99228075191195
PIT,2020,DI,0.9950720242608037
PIT,2021,DI,26.65979016857244
PIT,2022,DI,
PIT,2023,DI,
PIT,2024,DI,
SD,2006,DI,
SD,2007,DI,
SD,2008,DI,
SD,2009,DI,
SD,2010,DI,
SD,2011,DI,
SD,2012,DI,
SD,2013,DI,
SD,2014,DI,
SD,2015,DI,
SD,2016,DI,0.7502664568847384
SEA,2006,DI,
SEA,2007,DI,
SEA,2008,DI,
SEA,2009,DI,
SEA,2010,DI,
SEA,2011,DI,
SEA,2012,DI,
SEA,2013,DI,
SEA,2014,DI,
SEA,2015,DI,
SEA,2016,DI,
SEA,2017,DI,
SEA,2018,DI,
SEA,2019,DI,
SEA,2020,DI,
SEA,2021,DI,
SEA,2022,DI,
SEA,2023,DI,
SEA,2024,DI,
SF,2006,DI,7.12624327490024
SF,2007,DI,
SF,2008,DI,
SF,2009,DI,
SF,2010,DI,12.797961987165031
SF,2011,DI,14.8069466804854
SF,2012,DI,1.7830082852813258
SF,2013,DI,1.6922477600311647
SF,2014,DI,
SF,2015,DI,
SF,2016,DI,
SF,2017,DI,23.39272825694695
SF,2018,DI,23.495003061953526
SF,2019,DI,11.695809179891667
SF,2020,DI,15.183220312253587
SF,2021,DI,
SF,2022,DI,
SF,2023,DI,
SF,2024,DI,
SL,2006,DI,4.5715605132023605
SL,2007,DI,4.699464591661907
SL,2008,DI,
SL,2009,DI,
SL,2010,DI,
SL,2011,DI,
SL,2012,DI,
SL,2013,DI,
SL,2014,DI,
SL,2015,DI,
TB,2006,DI,
TB,2007,DI,
TB,2008,DI,
TB,2009,DI,18.01859799713877
TB,2010,DI,17.77318285065304
TB,2011,DI,
TB,2012,DI,
TB,2013,DI,
TB,2014,DI,
TB,2015,DI,
TB,2016,DI,40.07616197512392
TB,2017,DI,
TB,2018,DI,
TB,2019,DI,15.598672307484586
TB,2020,DI,11.494866524195887
TB,2021,DI,12.837374134187947
TB,2022,DI,0.5607301369006689
TB,2023,DI,
TB,2024,DI,
TEN,2006,DI,
TEN,2007,DI,
TEN,2008,DI,
TEN,2009,DI,
TEN,2010,DI,
TEN,2011,DI,
TEN,2012,DI,
TEN,2013,DI,
TEN,2014,DI,12.320761245674742
TEN,2015,DI,9.959129446726687
TEN,2016,DI,17.379064234734336
TEN,2017,DI,
TEN,2018,DI,
TEN,2019,DI,10.609055921260175
TEN,2020,DI,
TEN,2021,DI,14.751948972360028
TEN,2022,DI,
TEN,2023,DI,24.210871275366042
TEN,2024,DI,
WAS,2006,DI,
WAS,2007,DI,
WAS,2008,DI,1.6245129100027107
WAS,2009,DI,1.1403808593750002
WAS,2010,DI,
WAS,2011,DI,
WAS,2012,DI,
WAS,2013,DI,
WAS,2014,DI,
WAS,2015,DI,
WAS,2016,DI,
WAS,2017,DI,
WAS,2018,DI,
WAS,2019,DI,
WAS,2020,DI,
WAS,2021,DI,
WAS,2022,DI,
WAS,2023,DI,
WAS,2024,DI,
ARZ,2006,LB,
ARZ,2007,LB,
ARZ,2008,LB,
ARZ,2009,LB,
ARZ,2010,LB,
ARZ,2011,LB,
ARZ,2012,LB,
ARZ,2013,LB,
ARZ,2014,LB,
ARZ,2015,LB,
ARZ,2016,LB,
ARZ,2017,LB,
ARZ,2018,LB,3.029525032092426
ARZ,2019,LB,2.072315164597949
ARZ,2020,LB,16.957141798785006
ARZ,2021,LB,5.697736943907156
ARZ,2022,LB,9.662890462307372
ARZ,2023,LB,2.6834862385321103
ARZ,2024,LB,
ATL,2006,LB,
ATL,2007,LB,
ATL,2008,LB,
ATL,2009,LB,
ATL,2010,LB,
ATL,2011,LB,
ATL,2012,LB,
ATL,2013,LB,6.406820950060901
ATL,2014,LB,
ATL,2015,LB,2.676619886533293
ATL,2016,LB,
ATL,2017,LB,9.250428326670473
ATL,2018,LB,
ATL,2019,LB,
ATL,2020,LB,2.8911331117213472
ATL,2021,LB,
ATL,2022,LB,
ATL,2023,LB,
ATL,2024,LB,
BLT,2006,LB,
BLT,2007,LB,
BLT,2008,LB,
BLT,2009,LB,
BLT,2010,LB,
BLT,2011,LB,
BLT,2012,LB,16.71980941909474
BLT,2013,LB,
BLT,2014,LB,
BLT,2015,LB,22.409972299168977
BLT,2016,LB,19.148500728704764
BLT,2017,LB,3.5797647058823525
BLT,2018,LB,5.790137837313143
BLT,2019,LB,7.898594564408042
BLT,2020,LB,4.487433564543735
BLT,2021,LB,3.9105084244753177
BLT,2022,LB,
BLT,2023,LB,
BLT,2024,LB,
BUF,2006,LB,
BUF,2007,LB,
BUF,2008,LB,
BUF,2009,LB,
BUF,2010,LB,
BUF,2011,LB,
BUF,2012,LB,
BUF,2013,LB,
BUF,2014,LB,
BUF,2015,LB,
BUF,2016,LB,11.186888924507132
BUF,2017,LB,
BUF,2018,LB,6.237903225806452
BUF,2019,LB,
BUF,2020,LB,6.465180443659639
BUF,2021,LB,1.861558182595072
BUF,2022,LB,
BUF,2023,LB,2.662399492170969
BUF,2024,LB,
CAR,2006,LB,
CAR,2007,LB,
CAR,2008,LB,
CAR,2009,LB,
CAR,2010,LB,
CAR,2011,LB,
CAR,2012,LB,
CAR,2013,LB,
CAR,2014,LB,
CAR,2015,LB,
CAR,2016,LB,
CAR,2017,LB,10.901396529834955
CAR,2018,LB,
CAR,2019,LB,2.404687618902671
CAR,2020,LB,4.678684894579763
CAR,2021,LB,6.24673861480076
CAR,2022,LB,13.303847854931448
CAR,2023,LB,8.395677875763155
CAR,2024,LB,0.5936945543878804
CHI,2006,LB,
CHI,2007,LB,
CHI,2008,LB,
CHI,2009,LB,
CHI,2010,LB,
CHI,2011,LB,
CHI,2012,LB,
CHI,2013,LB,
CHI,2014,LB,
CHI,2015,LB,
CHI,2016,LB,0.8298370996209601
CHI,2017,LB,6.088735339576325
CHI,2018,LB,9.420468327912232
CHI,2019,LB,
CHI,2020,LB,2.2249706883239444
CHI,2021,LB,
CHI,2022,LB,
CHI,2023,LB,
CHI,2024,LB,
CIN,2006,LB,
CIN,2007,LB,
CIN,2008,LB,
CIN,2009,LB,
CIN,2010,LB,
CIN,2011,LB,
CIN,2012,LB,
CIN,2013,LB,15.882014356011014
CIN,2014,LB,
CIN,2015,LB,
CIN,2016,LB,
CIN,2017,LB,
CIN,2018,LB,7.6697555474552335
CIN,2019,LB,
CIN,2020,LB,7.010535557506585
CIN,2021,LB,
CIN,2022,LB,
CIN,2023,LB,
CIN,2024,LB,
CLV,2006,LB,
CLV,2007,LB,
CLV,2008,LB,
CLV,2009,LB,
CLV,2010,LB,
CLV,2011,LB,
CLV,2012,LB,
CLV,2013,LB,12.912487052281525
CLV,2014,LB,
CLV,2015,LB,18.29636694949035
CLV,2016,LB,
CLV,2017,LB,
CLV,2018,LB,
CLV,2019,LB,
CLV,2020,LB,3.137578463728726
CLV,2021,LB,6.688938085659618
CLV,2022,LB,
CLV,2023,LB,15.351943300156078
CLV,2024,LB,
DAL,2006,LB,1.4479467258601553
DAL,2007,LB,
DAL,2008,LB,
DAL,2009,LB,
DAL,2010,LB,
DAL,2011,LB,
DAL,2012,LB,
DAL,2013,LB,0.3151658767772512
DAL,2014,LB,
DAL,2015,LB,
DAL,2016,LB,8.270929948742983
DAL,2017,LB,10.915944066869775
DAL,2018,LB,8.452631814921089
DAL,2019,LB,
DAL,2020,LB,5.343937855123384
DAL,2021,LB,3.714889069814777
DAL,2022,LB,
DAL,2023,LB,
DAL,2024,LB,16.046990224661293
DEN,2006,LB,
DEN,2007,LB,
DEN,2008,LB,
DEN,2009,LB,
DEN,2010,LB,
DEN,2011,LB,
DEN,2012,LB,
DEN,2013,LB,
DEN,2014,LB,
DEN,2015,LB,
DEN,2016,LB,
DEN,2017,LB,
DEN,2018,LB,16.779784681237434
DEN,2019,LB,15.577548317177435
DEN,2020,LB,2.0366552766089634
DEN,2021,LB,1.2930695663566094
DEN,2022,LB,
DEN,2023,LB,
DEN,2024,LB,
DET,2006,LB,
DET,2007,LB,
DET,2008,LB,
DET,2009,LB,
DET,2010,LB,
DET,2011,LB,
DET,2012,LB,
DET,2013,LB,
DET,2014,LB,11.835880933226065
DET,2015,LB,
DET,2016,LB,
DET,2017,LB,6.826147611445413
DET,2018,LB,12.611870933474968
DET,2019,LB,
DET,2020,LB,8.7490426662055
DET,2021,LB,5.377585377585377
DET,2022,LB,2.971643905176791
DET,2023,LB,4.453024679286608
DET,2024,LB,8.692024886877828
GB,2006,LB,
GB,2007,LB,
GB,2008,LB,
GB,2009,LB,
GB,2010,LB,
GB,2011,LB,
GB,2012,LB,
GB,2013,LB,
GB,2014,LB,
GB,2015,LB,
GB,2016,LB,
GB,2017,LB,13.949288783523485
GB,2018,LB,5.158166876376219
GB,2019,LB,
GB,2020,LB,
GB,2021,LB,
GB,2022,LB,5.813798035070266
GB,2023,LB,
GB,2024,LB,
HST,2006,LB,
HST,2007,LB,
HST,2008,LB,
HST,2009,LB,
HST,2010,LB,
HST,2011,LB,
HST,2012,LB,
HST,2013,LB,4.0351033211525404
HST,2014,LB,1.9899078907990557
HST,2015,LB,
HST,2016,LB,
HST,2017,LB,
HST,2018,LB,
HST,2019,LB,5.656597774244833
HST,2020,LB,5.5848056310580025
HST,2021,LB,
HST,2022,LB,7.687513336652677
HST,2023,LB,5.536543168199848
HST,2024,LB,
IND,2006,LB,
IND,2007,LB,
IND,2008,LB,
IND,2009,LB,
IND,2010,LB,
IND,2011,LB,
IND,2012,LB,
IND,2013,LB,2.0470290268914657
IND,2014,LB,1.925898238564687
IND,2015,LB,2.680952907974102
IND,2016,LB,3.2591783813293302
IND,2017,LB,
IND,2018,LB,
IND,2019,LB,
IND,2020,LB,
IND,2021,LB,1.5810948656919412
IND,2022,LB,
IND,2023,LB,10.946768567091844
IND,2024,LB,
JAX,2006,LB,
JAX,2007,LB,
JAX,2008,LB,
JAX,2009,LB,
JAX,2010,LB,
JAX,2011,LB,
JAX,2012,LB,
JAX,2013,LB,
JAX,2014,LB,2.0560041501263084
JAX,2015,LB,0.5324032936437415
JAX,2016,LB,1.4209899811526634
JAX,2017,LB,16.778478300789622
JAX,2018,LB,0.5454969306084388
JAX,2019,LB,0.867609936149
JAX,2020,LB,0.48420501345013933
JAX,2021,LB,20.8313877341837
JAX,2022,LB,
JAX,2023,LB,1.0773327708492628
JAX,2024,LB,
KC,2006,LB,
KC,2007,LB,
KC,2008,LB,
KC,2009,LB,
KC,2010,LB,
KC,2011,LB,
KC,2012,LB,
KC,2013,LB,
KC,2014,LB,3.7981712508792063
KC,2015,LB,
KC,2016,LB,
KC,2017,LB,3.971573004201681
KC,2018,LB,
KC,2019,LB,
KC,2020,LB,8.411604255634272
KC,2021,LB,4.890336615011997
KC,2022,LB,
KC,2023,LB,1.6166398066075747
KC,2024,LB,3.6951127084250164
LA,2016,LB,10.717225665776516
LA,2017,LB,11.034330541822218
LA,2018,LB,1.6547515494182885
LA,2019,LB,5.612181479179615
LA,2020,LB,
LA,2021,LB,7.1097744914100725
LA,2022,LB,5.450514827687011
LA,2023,LB,
LA,2024,LB,6.0966196433324455
LAC,2017,LB,
LAC,2018,LB,
LAC,2019,LB,
LAC,2020,LB,18.213933618139993
LAC,2021,LB,5.248939479638009
LAC,2022,LB,5.462086397058824
LAC,2023,LB,0.7771263380528848
LAC,2024,LB,2.848044222796371
LV,2020,LB,9.139975990396158
LV,2021,LB,8.750681102082396
LV,2022,LB,1.5892774432607688
LV,2023,LB,
LV,2024,LB,
MIA,2006,LB,
MIA,2007,LB,
MIA,2008,LB,
MIA,2009,LB,
MIA,2010,LB,
MIA,2011,LB,
MIA,2012,LB,
MIA,2013,LB,1.388986320589267
MIA,2014,LB,
MIA,2015,LB,
MIA,2016,LB,7.449322223604029
MIA,2017,LB,9.340303672974736
MIA,2018,LB,7.052434540889526
MIA,2019,LB,11.400099874516634
MIA,2020,LB,7.8290148192953275
MIA,2021,LB,7.29863690876649
MIA,2022,LB,6.761866399006841
MIA,2023,LB,
MIA,2024,LB,
MIN,2006,LB,
MIN,2007,LB,
MIN,2008,LB,
MIN,2009,LB,
MIN,2010,LB,
MIN,2011,LB,
MIN,2012,LB,
MIN,2013,LB,
MIN,2014,LB,
MIN,2015,LB,
MIN,2016,LB,
MIN,2017,LB,4.3589473930215705
MIN,2018,LB,
MIN,2019,LB,
MIN,2020,LB,4.509110247872734
MIN,2021,LB,4.048836111984901
MIN,2022,LB,1.7429193899782134
MIN,2023,LB,12.614608014834657
MIN,2024,LB,
NE,2006,LB,
NE,2007,LB,4.329576956670338
NE,2008,LB,
NE,2009,LB,
NE,2010,LB,
NE,2011,LB,2.1918695574906697
NE,2012,LB,
NE,2013,LB,13.24138594391245
NE,2014,LB,
NE,2015,LB,
NE,2016,LB,
NE,2017,LB,0.946964598196258
NE,2018,LB,6.8968364883750475
NE,2019,LB,21.115740308267164
NE,2020,LB,
NE,2021,LB,
NE,2022,LB,
NE,2023,LB,
NE,2024,LB,
NO,2006,LB,
NO,2007,LB,
NO,2008,LB,0.37782554882418085
NO,2009,LB,
NO,2010,LB,
NO,2011,LB,
NO,2012,LB,
NO,2013,LB,
NO,2014,LB,
NO,2015,LB,
NO,2016,LB,
NO,2017,LB,
NO,2018,LB,19.39483030317285
NO,2019,LB,11.187877790060446
NO,2020,LB,
NO,2021,LB,3.2966921874157546
NO,2022,LB,
NO,2023,LB,
NO,2024,LB,
NYG,2006,LB,
NYG,2007,LB,
NYG,2008,LB,
NYG,2009,LB,
NYG,2010,LB,
NYG,2011,LB,
NYG,2012,LB,
NYG,2013,LB,3.0793789634813034
NYG,2014,LB,
NYG,2015,LB,2.2981875286265785
NYG,2016,LB,
NYG,2017,LB,6.668102634312152
NYG,2018,LB,3.482225410489399
NYG,2019,LB,
NYG,2020,LB,
NYG,2021,LB,6.637603658064016
NYG,2022,LB,
NYG,2023,LB,
NYG,2024,LB,
NYJ,2006,LB,
NYJ,2007,LB,
NYJ,2008,LB,
NYJ,2009,LB,
NYJ,2010,LB,
NYJ,2011,LB,
NYJ,2012,LB,
NYJ,2013,LB,42.2041105598866
NYJ,2014,LB,44.083480439610504
NYJ,2015,LB,
NYJ,2016,LB,8.019155789116798
NYJ,2017,LB,24.146790013374943
NYJ,2018,LB,17.99017540377602
NYJ,2019,LB,
NYJ,2020,LB,
NYJ,2021,LB,
NYJ,2022,LB,1.1987853412776923
NYJ,2023,LB,2.531283971494142
NYJ,2024,LB,
OAK,2006,LB,
OAK,2007,LB,
OAK,2008,LB,
OAK,2009,LB,
OAK,2010,LB,
OAK,2011,LB,
OAK,2012,LB,
