player,player_id,position,team_name,player_game_count,grades_offense,grades_pass_block,grades_run_block,snap_counts_offense,year
Michael Roos,2258,T,TEN,16,84.8,80.0,82.0,1075,2013
Chance Warmack,7791,G,TEN,16,73.4,67.6,71.7,1075,2013
Andy Levitre,4974,G,TEN,16,82.1,77.7,81.4,1069,2013
David Stewart,2330,T,TEN,12,70.3,72.6,61.6,800,2013
Brian Schwenke,7889,C,TEN,9,68.8,55.7,73.5,567,2013
Robert Turner,4085,C,TEN,6,59.7,57.9,58.6,394,2013
Craig Stevens,4399,TE,TEN,15,65.8,77.1,74.4,420,2013
Nate Washington,2832,WR,TEN,16,77.9,,80.1,887,2013
Delanie Walker,3120,TE,TEN,15,68.0,49.3,72.9,763,2013
Kendall Wright,7026,WR,TEN,16,81.5,,72.1,808,2013
Ryan Fitzpatrick,2467,QB,TEN,11,68.0,,60.0,680,2013
Taylor Thompson,7140,TE,TEN,16,66.9,83.1,72.2,272,2013
Jake Locker,6160,QB,TEN,7,70.2,,60.0,395,2013
Mike Otto,3839,T,TEN,4,55.4,42.9,61.0,154,2013
Byron Stingily,6327,T,TEN,2,57.6,60.9,53.6,140,2013
Chris Spencer,2243,C,TEN,3,70.4,62.4,72.0,120,2013
Chris Johnson,4338,HB,TEN,16,62.4,70.7,43.5,798,2013
Justin Hunter,7815,WR,TEN,14,68.5,,69.0,334,2013
Collin Mooney,7256,FB,TEN,12,87.4,28.4,85.9,135,2013
Damian Williams,5601,WR,TEN,10,70.0,70.2,74.0,231,2013
Kenny Britt,4953,WR,TEN,12,44.1,,72.1,299,2013
Quinn Johnson,5069,FB,TEN,4,50.2,69.2,58.7,55,2013
Jackie Battle,3885,HB,TEN,10,57.8,89.8,54.0,113,2013
Mike Preston,6413,WR,TEN,7,66.5,,87.3,61,2013
Shonn Greene,4988,HB,TEN,11,65.5,59.1,59.7,154,2013
Leon Washington,3062,HB,TEN,1,59.0,66.0,,14,2013
Visanthe Shiancoe,1406,TE,TEN,1,57.7,,47.7,26,2013
Zach Brown,7055,LB,TEN,1,60.0,,60.0,1,2013
Colin McCarthy,6261,LB,TEN,1,60.0,,60.0,1,2013
Daimion Stafford,8031,S,TEN,1,60.0,,60.0,1,2013
Tommie Campbell,6403,CB,TEN,1,60.0,,60.0,1,2013
Beau Brinkley,7418,LS,TEN,1,60.0,,60.0,1,2013
George Wilson,2210,S,TEN,1,60.0,,60.0,1,2013
Andy Levitre,4974,G,TEN,16,71.4,71.6,73.1,966,2014
Chance Warmack,7791,G,TEN,16,81.3,77.6,81.5,965,2014
Michael Oher,4946,T,TEN,11,64.1,67.8,58.6,651,2014
Brian Schwenke,7889,C,TEN,11,63.6,64.7,64.7,647,2014
Taylor Lewan,8646,T,TEN,10,81.0,78.6,87.4,353,2014
Chris Spencer,2243,C,TEN,9,63.7,66.0,65.6,332,2014
Michael Roos,2258,T,TEN,5,80.3,84.2,77.5,289,2014
Delanie Walker,3120,TE,TEN,15,74.1,72.4,79.7,772,2014
Byron Stingily,6327,T,TEN,9,66.5,58.5,75.7,243,2014
Nate Washington,2832,WR,TEN,16,64.8,,71.9,767,2014
Jamon Meredith,5086,T,TEN,6,53.1,55.2,60.2,210,2014
Justin Hunter,7815,WR,TEN,12,62.9,,70.0,593,2014
Will Svitek,2404,T,TEN,3,56.2,48.0,60.6,188,2014
Kendall Wright,7026,WR,TEN,14,70.8,,59.0,663,2014
Charlie Whitehurst,3026,QB,TEN,7,68.7,,60.0,357,2014
Jake Locker,6160,QB,TEN,7,47.8,,60.0,298,2014
Derek Hagan,3027,WR,TEN,16,58.9,74.3,61.6,311,2014
Zach Mettenberger,8813,QB,TEN,7,56.7,,60.0,307,2014
Jackie Battle,3885,FB,TEN,16,77.3,54.3,72.9,112,2014
Chase Coffman,5021,TE,TEN,13,59.8,36.5,64.6,161,2014
Brett Brackett,6630,TE,TEN,8,53.3,44.3,60.4,88,2014
Matthew Mulligan,4701,TE,TEN,4,54.9,82.3,56.3,58,2014
Leon Washington,3062,HB,TEN,16,60.4,66.2,,236,2014
Craig Stevens,4399,TE,TEN,5,71.3,76.1,70.7,68,2014
Terren Jones,8047,T,TEN,1,56.7,60.9,64.5,42,2014
Bishop Sankey,8689,HB,TEN,16,64.7,30.6,58.9,356,2014
Taylor Thompson,7140,TE,TEN,3,64.6,,61.5,51,2014
Kris Durham,6259,WR,TEN,4,56.0,,61.3,108,2014
Shonn Greene,4988,HB,TEN,13,46.0,27.7,60.1,163,2014
Dexter McCluster,5561,HB,TEN,14,66.9,34.2,75.1,231,2014
Eric Olsen,5706,G,TEN,5,61.0,71.8,59.3,16,2014
Karl Klug,6294,DI,TEN,8,91.3,,86.5,14,2014
Antonio Andrews,9014,HB,TEN,3,77.6,71.8,71.3,12,2014
Jordan Palmer,3821,QB,TEN,1,46.1,,60.0,5,2014
Byron Bell,6848,G,TEN,16,61.0,68.6,51.9,1024,2015
Taylor Lewan,8646,T,TEN,15,76.3,82.8,66.8,906,2015
Chance Warmack,7791,G,TEN,14,74.8,69.2,73.6,829,2015
Andy Gallik,9641,C,TEN,12,40.8,37.4,41.1,505,2015
Joe Looney,7117,C,TEN,8,47.6,43.6,47.7,425,2015
Jeremiah Poutasi,9499,T,TEN,8,59.9,48.4,68.2,394,2015
Jamon Meredith,5086,T,TEN,10,65.4,53.2,72.9,393,2015
Quinton Spain,10110,G,TEN,7,61.9,78.9,48.9,383,2015
Craig Stevens,4399,TE,TEN,16,88.9,69.8,86.5,430,2015
Brian Schwenke,7889,C,TEN,5,63.0,71.9,60.3,303,2015
Anthony Fasano,2998,TE,TEN,16,69.3,62.6,83.4,547,2015
Marcus Mariota,9435,QB,TEN,12,62.0,,60.0,731,2015
Harry Douglas,4398,WR,TEN,14,60.1,78.2,65.9,714,2015
Delanie Walker,3120,TE,TEN,15,88.0,77.2,79.6,687,2015
Dorial Green-Beckham,9473,WR,TEN,16,71.1,66.3,61.0,580,2015
Justin Hunter,7815,WR,TEN,9,63.1,,70.1,373,2015
Kendall Wright,7026,WR,TEN,10,69.6,,72.1,412,2015
Jalston Fowler,9541,FB,TEN,16,85.2,67.7,84.0,145,2015
Antonio Andrews,9014,HB,TEN,14,68.3,84.3,67.5,422,2015
Zach Mettenberger,8813,QB,TEN,7,38.4,,60.0,271,2015
Phillip Supernaw,7324,TE,TEN,13,53.0,72.7,65.3,66,2015
Dexter McCluster,5561,HB,TEN,11,61.6,70.0,49.2,303,2015
David Cobb,9571,HB,TEN,7,55.8,69.7,72.5,116,2015
Bishop Sankey,8689,HB,TEN,12,51.3,81.2,59.8,177,2015
Tre McBride,9678,WR,TEN,5,52.0,,56.1,55,2015
Alex Tanney,7610,QB,TEN,1,80.1,,60.0,30,2015
Rico Richardson,8216,WR,TEN,4,50.4,,58.9,41,2015
Karl Klug,6294,DI,TEN,2,66.4,69.2,66.3,5,2015
Andrew Turzilli,10112,WR,TEN,3,60.2,,77.1,23,2015
Jack Conklin,10642,T,TEN,16,80.6,80.9,74.0,1062,2016
Ben Jones,7099,C,TEN,16,72.9,78.1,70.4,1061,2016
Taylor Lewan,8646,T,TEN,16,87.0,85.1,87.5,991,2016
Josh Kline,8230,G,TEN,14,70.4,75.8,65.6,929,2016
Quinton Spain,10110,G,TEN,14,84.2,77.6,80.8,821,2016
Anthony Fasano,2998,TE,TEN,16,78.6,77.9,85.1,533,2016
Marcus Mariota,9435,QB,TEN,15,66.8,61.2,60.0,964,2016
Rishard Matthews,7211,WR,TEN,16,81.4,61.6,88.3,782,2016
Tajae Sharpe,10774,WR,TEN,16,60.8,,65.4,790,2016
Brian Schwenke,7889,G,TEN,5,60.5,67.9,55.8,248,2016
Delanie Walker,3120,TE,TEN,15,76.0,76.4,66.9,708,2016
Phillip Supernaw,7324,TE,TEN,15,57.2,83.7,56.2,302,2016
DeMarco Murray,6223,HB,TEN,16,69.5,83.6,85.6,862,2016
Jalston Fowler,9541,FB,TEN,16,67.1,85.0,64.2,190,2016
Dennis Kelly,7146,T,TEN,15,60.7,59.2,62.5,146,2016
Chance Warmack,7791,G,TEN,2,54.3,71.0,44.6,134,2016
Andre Johnson,1319,WR,TEN,8,55.0,,69.6,218,2016
Harry Douglas,4398,WR,TEN,11,66.3,,60.1,236,2016
Kendall Wright,7026,WR,TEN,11,72.1,65.4,57.8,308,2016
Derrick Henry,10679,HB,TEN,15,67.0,81.4,65.2,270,2016
Matt Cassel,2447,QB,TEN,4,51.0,,60.0,98,2016
Jace Amaro,8684,TE,TEN,3,80.6,,67.8,34,2016
Marc Mariani,5745,WR,TEN,4,72.4,,87.1,12,2016
Sebastian Tretola,10827,G,TEN,1,59.2,71.1,58.9,3,2016
Beau Brinkley,7418,LS,TEN,2,60.0,62.1,60.0,2,2016
Antonio Andrews,9014,HB,TEN,4,84.1,,60.0,9,2016
David Bass,8016,ED,TEN,1,60.0,,60.0,1,2016
LeShaun Sims,10791,CB,TEN,1,60.0,,60.0,1,2016
Nate Palmer,7974,LB,TEN,1,60.0,,60.0,1,2016
Aaron Wallace,10856,ED,TEN,1,60.0,,60.0,1,2016
Wesley Woodyard,4583,LB,TEN,1,60.0,,60.0,1,2016
DaQuan Jones,8747,DI,TEN,1,60.0,62.1,,1,2016
Brett Kern,4580,P,TEN,2,33.1,,60.0,2,2016
Sean Spence,7087,LB,TEN,1,60.0,,60.0,1,2016
Kevin Byard,10698,S,TEN,1,60.0,,60.0,1,2016
Karl Klug,6294,DI,TEN,1,60.0,62.1,,1,2016
Ben Jones,7099,C,TEN,18,71.6,67.9,73.7,1153,2017
Josh Kline,8230,G,TEN,18,69.5,81.2,60.1,1152,2017
Jack Conklin,10642,T,TEN,18,72.4,73.8,69.0,1099,2017
Taylor Lewan,8646,T,TEN,18,76.4,85.3,64.9,1066,2017
Quinton Spain,10110,G,TEN,16,66.9,77.1,62.4,1007,2017
Jonnu Smith,11855,TE,TEN,18,53.6,66.0,55.0,591,2017
Marcus Mariota,9435,QB,TEN,17,76.2,,60.0,1074,2017
Eric Decker,5611,WR,TEN,18,69.4,79.5,86.3,838,2017
Delanie Walker,3120,TE,TEN,18,78.0,67.8,70.8,849,2017
Rishard Matthews,7211,WR,TEN,16,71.9,,66.4,858,2017
Dennis Kelly,7146,T,TEN,17,58.2,48.6,62.2,234,2017
Corey Davis,11760,WR,TEN,13,63.2,,36.2,625,2017
Phillip Supernaw,7324,TE,TEN,15,48.8,60.2,50.5,214,2017
Luke Stocker,6256,TE,TEN,14,61.3,74.3,61.9,204,2017
Brian Schwenke,7889,G,TEN,4,60.3,66.4,55.5,148,2017
DeMarco Murray,6223,HB,TEN,15,63.3,81.8,74.7,647,2017
Derrick Henry,10679,HB,TEN,18,73.0,76.5,57.1,533,2017
Jalston Fowler,9541,FB,TEN,10,63.0,83.2,62.1,94,2017
Taywan Taylor,11827,WR,TEN,18,55.9,,58.8,260,2017
Matt Cassel,2447,QB,TEN,2,42.2,,60.0,77,2017
David Fluellen,9184,HB,TEN,9,55.4,72.4,55.6,24,2017
Harry Douglas,4398,WR,TEN,3,45.0,21.1,33.1,27,2017
Eric Weems,4097,WR,TEN,7,61.4,,45.9,17,2017
Tye Smith,9603,CB,TEN,1,60.0,,60.0,1,2017
Nate Palmer,7974,LB,TEN,1,60.0,,60.0,1,2017
Beau Brinkley,7418,LS,TEN,1,60.0,,60.0,1,2017
Daren Bates,8077,LB,TEN,1,60.0,,60.0,1,2017
Brynden Trawick,8471,S,TEN,1,60.0,,60.0,1,2017
Adoree' Jackson,11773,CB,TEN,4,48.2,,60.0,12,2017
Wesley Woodyard,4583,LB,TEN,1,60.0,,60.0,1,2017
Brett Kern,4580,P,TEN,1,60.0,,60.0,1,2017
Ben Jones,7099,C,TEN,16,72.7,73.7,70.8,986,2018
Josh Kline,8230,G,TEN,16,60.9,67.5,56.7,975,2018
Quinton Spain,10110,G,TEN,15,67.7,75.6,63.8,856,2018
Taylor Lewan,8646,T,TEN,15,76.4,79.2,68.4,852,2018
Jack Conklin,10642,T,TEN,9,66.8,69.2,66.2,498,2018
Dennis Kelly,7146,T,TEN,9,75.4,77.4,71.3,376,2018
Luke Stocker,6256,TE,TEN,16,76.1,77.9,66.6,481,2018
Corey Davis,11760,WR,TEN,16,76.4,,72.5,872,2018
Jonnu Smith,11855,TE,TEN,13,55.1,53.9,56.6,611,2018
Marcus Mariota,9435,QB,TEN,14,76.8,,61.6,775,2018
Tajae Sharpe,10774,WR,TEN,16,61.7,67.6,64.8,591,2018
Taywan Taylor,11827,WR,TEN,13,70.0,,81.6,446,2018
Kevin Pamphile,8784,T,TEN,3,55.6,73.3,46.2,155,2018
MyCole Pruitt,9576,TE,TEN,14,80.6,79.6,68.0,192,2018
Corey Levin,11972,G,TEN,9,54.3,39.3,58.5,140,2018
Dion Lewis,6301,HB,TEN,16,65.3,64.8,57.6,600,2018
Tyler Marz,11329,T,TEN,3,59.6,56.1,58.6,99,2018
Blaine Gabbert,6162,QB,TEN,8,33.6,,61.8,211,2018
Darius Jennings,10038,WR,TEN,16,55.5,65.7,55.1,179,2018
Cameron Batson,47669,WR,TEN,10,62.3,,58.9,178,2018
Derrick Henry,10679,HB,TEN,16,85.3,83.7,59.2,401,2018
Anthony Firkser,51837,TE,TEN,12,69.6,81.5,55.0,181,2018
Delanie Walker,3120,TE,TEN,1,79.4,,57.5,39,2018
Cole Wick,11139,TE,TEN,3,33.8,,59.6,11,2018
Austin Pasztor,7689,T,TEN,1,59.2,69.0,58.4,4,2018
David Fluellen,9184,HB,TEN,2,52.7,72.4,,6,2018
Brett Kern,4580,P,TEN,1,60.0,,,1,2018
Wesley Woodyard,4583,LB,TEN,1,60.0,,,1,2018
Beau Brinkley,7418,LS,TEN,1,60.0,,,1,2018
Brynden Trawick,8471,S,TEN,1,60.0,,,1,2018
Will Compton,8308,LB,TEN,1,60.0,,,1,2018
Daren Bates,8077,LB,TEN,1,60.0,,,1,2018
Jack Conklin,10642,T,TEN,19,80.5,73.9,83.7,1108,2019
Rodger Saffold,5558,G,TEN,19,77.4,75.5,75.0,1101,2019
Ben Jones,7099,C,TEN,18,79.3,83.8,74.5,1093,2019
Nate Davis,46808,G,TEN,16,46.6,44.8,53.6,899,2019
Taylor Lewan,8646,T,TEN,15,80.2,83.5,80.7,886,2019
Jonnu Smith,11855,TE,TEN,19,70.9,43.5,52.3,851,2019
MyCole Pruitt,9576,TE,TEN,19,66.4,79.0,60.7,522,2019
Jamil Douglas,9547,G,TEN,10,59.0,45.3,64.1,390,2019
Dennis Kelly,7146,T,TEN,15,71.7,75.2,58.8,358,2019
Corey Davis,11760,WR,TEN,18,70.4,68.1,65.0,854,2019
A.J. Brown,48327,WR,TEN,19,81.8,66.2,67.7,837,2019
Ryan Tannehill,7014,QB,TEN,15,90.2,,60.4,809,2019
Tajae Sharpe,10774,WR,TEN,18,72.3,71.3,56.1,486,2019
Marcus Mariota,9435,QB,TEN,10,64.8,,60.6,357,2019
Dion Lewis,6301,HB,TEN,19,59.8,65.4,56.5,402,2019
Khari Blasingame,44889,FB,TEN,9,60.0,84.5,53.0,110,2019
Adam Humphries,10075,WR,TEN,13,71.4,69.4,48.0,386,2019
Derrick Henry,10679,HB,TEN,18,79.2,65.0,59.9,721,2019
Anthony Firkser,51837,TE,TEN,18,72.3,30.8,61.3,242,2019
Kalif Raymond,11028,WR,TEN,10,81.3,,56.9,106,2019
Delanie Walker,3120,TE,TEN,7,64.0,23.3,57.7,193,2019
Darius Jennings,10038,WR,TEN,9,61.0,,72.9,59,2019
David Quessenberry,7957,T,TEN,4,91.4,65.9,70.5,7,2019
Cody Hollister,12052,WR,TEN,3,60.9,,58.0,6,2019
Beau Brinkley,7418,LS,TEN,4,60.0,79.9,60.0,4,2019
Daren Bates,8077,LB,TEN,5,58.9,83.8,57.8,5,2019
David Fluellen,9184,FB,TEN,1,49.0,62.7,46.1,4,2019
Wesley Woodyard,4583,LB,TEN,3,60.0,98.9,,3,2019
Kamalei Correa,10676,ED,TEN,3,60.0,94.2,,3,2019
David Long Jr.,29367,LB,TEN,2,60.0,72.5,,2,2019
Dalyn Dawkins,39541,HB,TEN,2,55.3,74.9,,19,2019
Austin Johnson,10677,DI,TEN,1,60.0,,60.0,1,2019
Kevin Byard,10698,S,TEN,3,71.5,60.9,,3,2019
Reggie Gilbert,11147,ED,TEN,1,60.0,62.7,,1,2019
Joshua Kalu,51203,CB,TEN,2,58.8,62.0,,2,2019
Cody Parkey,9030,,TEN,1,60.0,,60.0,1,2019
Nate Davis,46808,G,TEN,17,71.1,53.9,73.8,1124,2020
Dennis Kelly,7146,T,TEN,17,65.9,62.1,65.1,1099,2020
Ben Jones,7099,C,TEN,17,78.6,69.5,79.3,1092,2020
Rodger Saffold,5558,G,TEN,16,72.8,57.3,77.3,922,2020
Ryan Tannehill,7014,QB,TEN,17,90.6,,60.8,1102,2020
David Quessenberry,7957,T,TEN,11,61.7,61.8,59.0,487,2020
Jonnu Smith,11855,TE,TEN,16,74.0,36.4,62.1,779,2020
Ty Sambrailo,9492,T,TEN,9,65.6,57.9,69.8,415,2020
A.J. Brown,48327,WR,TEN,15,90.4,,73.7,805,2020
Corey Davis,11760,WR,TEN,15,85.3,,66.9,751,2020
Geoff Swaim,9679,TE,TEN,11,60.1,49.1,60.8,384,2020
Taylor Lewan,8646,T,TEN,5,61.8,55.9,61.1,239,2020
MyCole Pruitt,9576,TE,TEN,12,69.5,52.9,71.1,277,2020
Aaron Brewer,46014,G,TEN,11,76.2,66.2,81.1,152,2020
Khari Blasingame,44889,FB,TEN,16,53.0,78.8,51.9,174,2020
Cameron Batson,47669,WR,TEN,13,58.7,,62.5,297,2020
Kalif Raymond,11028,WR,TEN,16,52.2,,51.3,251,2020
Nick Westbrook-Ikhine,47861,WR,TEN,15,64.7,,84.3,174,2020
Anthony Firkser,51837,TE,TEN,17,78.6,46.6,62.8,360,2020
Jamil Douglas,9547,G,TEN,9,37.6,7.9,46.0,95,2020
Derrick Henry,10679,HB,TEN,17,91.8,57.0,57.4,746,2020
Jeremy McNichols,11917,HB,TEN,17,58.1,60.1,57.0,276,2020
Adam Humphries,10075,WR,TEN,7,69.9,,56.7,228,2020
Cody Hollister,12052,WR,TEN,2,62.4,,54.9,31,2020
Marshall Newhouse,5692,T,TEN,4,49.1,75.1,57.8,17,2020
Logan Woodside,46517,QB,TEN,6,66.4,,60.0,22,2020
Darrynton Evans,40692,HB,TEN,6,56.9,48.7,60.0,35,2020
D'Onta Foreman,11844,HB,TEN,5,66.6,78.4,,29,2020
Nick Dzubnar,10127,LB,TEN,3,60.0,99.9,60.0,3,2020
Isaiah Wilson,59704,T,TEN,1,60.0,,60.0,3,2020
Will Compton,8308,LB,TEN,3,60.0,94.5,60.0,3,2020
Daren Bates,8077,LB,TEN,3,60.0,88.3,60.0,3,2020
Beau Brinkley,7418,LS,TEN,2,60.0,91.9,,2,2020
Senorise Perry,9035,HB,TEN,3,71.2,63.8,60.0,4,2020
Daniel Munyer,10174,G,TEN,1,59.0,,58.5,2,2020
Matt Overton,6979,LS,TEN,2,60.0,61.5,60.0,2,2020
Chris Milton,10914,CB,TEN,3,59.6,,60.0,3,2020
Brett Kern,4580,P,TEN,3,53.8,,60.0,3,2020
Stephen Gostkowski,3063,K,TEN,1,60.0,62.1,,1,2020
David Quessenberry,7957,T,TEN,18,79.2,61.6,86.6,1237,2021
Ben Jones,7099,C,TEN,18,76.4,66.3,79.9,1213,2021
Nate Davis,46808,G,TEN,15,69.2,49.5,71.9,1004,2021
Rodger Saffold,5558,G,TEN,16,68.1,46.7,74.4,906,2021
Taylor Lewan,8646,T,TEN,14,70.0,70.2,63.9,899,2021
Geoff Swaim,9679,TE,TEN,17,55.7,57.0,53.6,764,2021
Ryan Tannehill,7014,QB,TEN,18,83.7,60.9,60.7,1222,2021
Aaron Brewer,46014,G,TEN,13,57.9,48.7,62.6,511,2021
MyCole Pruitt,9576,TE,TEN,16,71.5,62.6,62.7,480,2021
Nick Westbrook-Ikhine,47861,WR,TEN,17,68.0,64.5,60.8,680,2021
A.J. Brown,48327,WR,TEN,14,86.3,,61.2,650,2021
Julio Jones,6158,WR,TEN,11,76.5,,58.0,434,2021
Chester Rogers,10918,WR,TEN,17,57.0,,50.6,478,2021
Dillon Radunz,30551,T,TEN,6,49.7,39.5,57.3,124,2021
Ty Sambrailo,9492,T,TEN,3,59.1,59.5,55.6,123,2021
Anthony Firkser,51837,TE,TEN,16,54.3,33.1,55.1,410,2021
Marcus Johnson,11074,WR,TEN,7,63.0,,49.3,200,2021
Kendall Lamm,10017,T,TEN,8,46.9,46.7,57.3,87,2021
Cody Hollister,12052,WR,TEN,3,59.3,,58.6,147,2021
Khari Blasingame,44889,FB,TEN,12,48.4,75.2,65.2,96,2021
Jeremy McNichols,11917,HB,TEN,14,60.4,27.7,60.0,269,2021
Racey McMath,61401,WR,TEN,10,48.7,,59.0,109,2021
Tory Carter,57063,FB,TEN,8,72.9,57.8,74.2,64,2021
Derrick Henry,10679,HB,TEN,9,77.3,54.4,71.9,441,2021
Tommy Hudson,47412,TE,TEN,4,76.0,80.2,58.4,65,2021
Corey Levin,11972,G,TEN,7,52.4,7.3,59.7,46,2021
Dez Fitzpatrick,42349,WR,TEN,4,64.7,,53.6,99,2021
D'Onta Foreman,11844,HB,TEN,10,72.1,60.7,49.1,242,2021
Cameron Batson,47669,WR,TEN,3,65.2,,70.1,62,2021
Dontrell Hilliard,45691,HB,TEN,8,59.9,31.7,58.1,209,2021
Ryan Izzo,47327,TE,TEN,2,56.6,45.9,61.1,26,2021
Kevin Hogan,10796,QB,TEN,1,60.0,,60.0,7,2021
Mason Kinsey,115664,WR,TEN,1,59.1,,55.6,3,2021
Logan Woodside,46517,QB,TEN,5,62.5,,60.0,9,2021
Darrynton Evans,40692,HB,TEN,1,60.8,73.0,,6,2021
Jeffery Simmons,43742,DI,TEN,1,60.0,,60.0,1,2021
Olasunkanmi Adeniyi,50154,ED,TEN,1,60.0,61.4,,1,2021
Morgan Cox,6020,LS,TEN,1,60.0,60.8,,1,2021
Nick Dzubnar,10127,LB,TEN,1,60.0,61.4,,1,2021
Aaron Brewer,46014,G,TEN,17,59.9,45.4,63.3,1031,2022
Dennis Daley,60063,T,TEN,17,46.1,45.5,46.5,942,2022
Nicholas Petit-Frere,82003,T,TEN,16,52.3,50.0,57.0,937,2022
Nate Davis,46808,G,TEN,12,70.6,66.8,69.8,682,2022
Ben Jones,7099,C,TEN,12,71.9,68.4,73.7,682,2022
Geoff Swaim,9679,TE,TEN,17,58.5,58.2,62.0,578,2022
Nick Westbrook-Ikhine,47861,WR,TEN,17,59.8,38.3,69.5,777,2022
Robert Woods,7822,WR,TEN,17,68.0,,76.4,810,2022
Dillon Radunz,30551,G,TEN,10,40.3,78.1,39.7,280,2022
Ryan Tannehill,7014,QB,TEN,12,74.9,,61.1,685,2022
Corey Levin,11972,C,TEN,9,68.3,81.6,64.6,251,2022
Jordan Roos,12266,G,TEN,3,52.7,24.6,61.0,202,2022
Chigoziem Okonkwo,84000,TE,TEN,17,75.4,67.6,55.3,378,2022
Austin Hooper,10715,TE,TEN,17,68.8,24.2,46.7,525,2022
Treylon Burks,99218,WR,TEN,11,74.1,,75.8,393,2022
Cody Hollister,12052,WR,TEN,11,61.7,65.2,59.7,170,2022
Le'Raven Clark,10716,T,TEN,5,57.2,60.1,52.1,114,2022
Kevin Rader,30887,TE,TEN,14,61.7,70.0,61.5,122,2022
Malik Willis,60341,QB,TEN,8,51.9,,60.6,211,2022
Derrick Henry,10679,HB,TEN,16,85.9,66.9,79.7,648,2022
Chris Conley,9509,WR,TEN,9,53.8,,54.6,151,2022
Taylor Lewan,8646,T,TEN,2,67.3,79.4,64.5,64,2022
Joshua Dobbs,11890,QB,TEN,2,62.3,,60.0,140,2022
Tory Carter,57063,FB,TEN,6,56.9,66.5,56.3,54,2022
Hassan Haskins,83701,HB,TEN,14,59.2,52.3,58.8,154,2022
Dontrell Hilliard,45691,HB,TEN,12,67.1,56.7,59.1,200,2022
Josh Gordon,7618,WR,TEN,2,47.0,,62.2,24,2022
Racey McMath,61401,WR,TEN,4,56.1,,61.5,64,2022
Kyle Philips,84463,WR,TEN,4,63.7,,52.5,64,2022
C.J. Board,12088,WR,TEN,1,54.4,,60.3,16,2022
Xavier Newman,58525,G,TEN,1,69.0,,67.4,4,2022
Mason Kinsey,115664,WR,TEN,1,55.8,,60.0,13,2022
Zack Johnson,18569,T,TEN,1,52.0,,47.1,4,2022
Dez Fitzpatrick,42349,WR,TEN,1,41.1,,60.0,5,2022
Julius Chestnut,109239,HB,TEN,4,63.4,72.4,60.0,29,2022
Aaron Brewer,46014,C,TEN,17,71.6,52.5,78.7,1050,2023
Peter Skoronski,129737,G,TEN,14,61.6,63.5,58.6,863,2023
Dillon Radunz,30551,T,TEN,13,67.2,59.7,78.7,774,2023
Daniel Brunskill,34807,G,TEN,14,67.1,67.7,62.5,768,2023
Calvin Throckmorton,28238,G,TEN,10,47.9,57.8,41.1,564,2023
Andre Dillard,29250,T,TEN,12,51.0,47.4,56.6,562,2023
Chris Hubbard,8051,T,TEN,9,68.2,67.8,62.7,473,2023
Trevon Wesco,42018,TE,TEN,15,48.9,61.2,55.5,423,2023
Jaelyn Duncan,81722,T,TEN,8,32.9,29.2,41.5,364,2023
Chris Moore,10741,WR,TEN,17,64.9,73.6,54.9,597,2023
Chigoziem Okonkwo,84000,TE,TEN,17,62.1,63.9,57.9,693,2023
Nick Westbrook-Ikhine,47861,WR,TEN,14,59.4,79.6,44.6,611,2023
DeAndre Hopkins,7808,WR,TEN,17,81.0,62.3,54.5,758,2023
Andrew Rupcich,156082,G,TEN,4,58.4,68.6,54.9,208,2023
Will Levis,83542,QB,TEN,9,63.7,,60.8,528,2023
Ryan Tannehill,7014,QB,TEN,9,68.7,60.9,60.7,499,2023
Treylon Burks,99218,WR,TEN,11,52.4,74.6,50.5,442,2023
Tyjae Spears,97195,HB,TEN,17,77.0,79.6,48.1,558,2023
Nicholas Petit-Frere,82003,T,TEN,3,35.5,27.8,55.4,117,2023
Kevin Rader,30887,TE,TEN,14,35.6,50.1,44.3,147,2023
Josh Whyle,54037,TE,TEN,11,62.0,79.0,38.0,157,2023
Derrick Henry,10679,HB,TEN,17,90.1,79.1,58.0,556,2023
John Ojukwu,58530,T,TEN,3,64.4,50.0,65.4,66,2023
Colton Dowell,63721,WR,TEN,9,54.4,,54.0,51,2023
Mason Kinsey,115664,WR,TEN,6,56.9,,53.3,25,2023
Kyle Philips,84463,WR,TEN,9,72.8,,59.5,133,2023
Corey Levin,11972,C,TEN,3,48.8,74.1,50.5,9,2023
Jonathan Ward,25859,HB,TEN,4,64.2,,60.0,11,2023
Jeffery Simmons,43742,DI,TEN,4,80.5,64.9,54.5,6,2023
Malik Willis,60341,QB,TEN,3,45.9,,60.0,22,2023
Julius Chestnut,109239,HB,TEN,2,59.3,70.6,60.0,7,2023
Matthew Jackson,57797,S,TEN,2,60.0,,60.3,2,2023
Morgan Cox,6020,LS,TEN,2,60.0,,60.0,2,2023
Rashad Weaver,42495,ED,TEN,1,60.0,,60.0,1,2023
JoJo Domann,42446,LB,TEN,1,60.0,,60.0,1,2023
Mike Brown,56054,S,TEN,1,60.0,,60.0,1,2023
Garret Wallow,60761,LB,TEN,1,60.0,,60.0,1,2023
Otis Reese IV,83219,LB,TEN,1,60.0,,60.0,1,2023
Ryan Stonehouse,52045,P,TEN,1,60.0,,60.0,1,2023
Luke Gifford,50675,LB,TEN,1,60.0,,60.0,1,2023
Jack Gibbens,57662,LB,TEN,1,60.0,,60.0,1,2023
Kendall Sheffield,34105,CB,TEN,1,60.0,,60.0,1,2023
