player,year_signed,years,value,apy,guaranteed,apy_cap_pct,inflated_value,inflated_apy,inflated_guaranteed,gsis_id,season,team,position,depth_chart_position,jersey_number,birth_date,draft_club,draft_number,age
Luke Farrell,2021,4,3.83802,0.959505,0.35802,0.005,5.371125,1.342781,0.501032,00-0036887,2023,JAX,TE,TE,89.0,1997-10-14,JAX,145.0,26.0
Sammis Reyes,2023,1,0.87,0.87,0.0,0.004,0.988425,0.988425,0.0,00-0036474,2023,JAX,TE,TE,19.0,,,,
Josh Pederson,2023,1,0.75,0.75,0.0,0.003,0.852091,0.852091,0.0,00-0036674,2023,JAX,TE,TE,87.0,1997-09-22,,,26.0
Cam Robinson,2022,3,52.75,17.583333,33.0,0.084,64.708694,21.569564,40.481268,00-0033889,2023,JAX,OL,T,74.0,1995-10-09,JAX,34.0,28.0
Walker Little,2021,4,7.621702,1.905426,4.569497,0.01,10.666207,2.666552,6.394792,00-0036975,2023,JAX,OL,T,72.0,1999-04-01,JAX,45.0,25.0
Ezra Cleveland,2020,4,5.537216,1.384304,3.058756,0.007,7.135242,1.783811,3.941505,00-0036327,2023,JAX,OL,G,76.0,1998-05-08,MIN,58.0,25.0
Cole Van Lanen,2023,1,0.94,0.94,0.0,0.004,1.067954,1.067954,0.0,00-0036655,2023,JAX,OL,G,70.0,1998-04-23,GB,214.0,26.0
Chandler Brewer,2023,1,1.1125,1.1125,0.15,0.005,1.263935,1.263935,0.170418,00-0035623,2023,JAX,OL,T,67.0,1997-06-21,,,26.0
Tyler Shatley,2022,2,4.8,2.4,2.35,0.012,5.888184,2.944092,2.882757,00-0030827,2023,JAX,OL,G,69.0,1991-05-05,,,32.0
Luke Fortner,2022,4,5.500062,1.375016,1.180044,0.007,6.746954,1.686739,1.447566,00-0037814,2023,JAX,OL,C,79.0,1998-05-15,JAX,65.0,25.0
Jimmy Murray,2023,1,1.995,0.9975,0.0,0.004,2.266561,1.133281,0.0,00-0034295,2023,JAX,OL,C,64.0,1995-05-05,,,28.0
Darryl Williams,2023,1,0.75,0.75,0.0,0.003,0.852091,0.852091,0.0,00-0035892,2023,JAX,OL,C,60.0,1997-06-10,,,26.0
Brandon Scherff,2022,3,49.5,16.5,30.0,0.079,60.721902,20.240634,36.801153,00-0032053,2023,JAX,OL,G,68.0,1991-12-26,WAS,5.0,32.0
Bobby Evans,2023,1,1.08,1.08,0.0,0.005,1.227011,1.227011,0.0,00-0035666,2023,JAX,OL,G,61.0,1997-03-24,LA,97.0,27.0
Keaton Sutherland,2023,1,0.94,0.94,0.0,0.004,1.067954,1.067954,0.0,00-0035400,2023,JAX,OL,G,78.0,1997-02-12,,,27.0
Blake Hance,2023,1,0.95,0.95,0.01,0.004,1.079315,1.079315,0.011361,00-0035355,2023,JAX,OL,G,73.0,1996-01-11,,,28.0
Anton Harrison,2023,4,13.198522,3.299631,13.198522,0.015,14.995118,3.74878,14.995118,00-0038934,2023,JAX,OL,T,77.0,2002-02-02,JAX,27.0,22.0
Cooper Hodges,2023,4,3.945492,0.986373,0.105492,0.004,4.482556,1.120639,0.119852,00-0038630,2023,JAX,OL,G,75.0,2000-07-13,JAX,226.0,23.0
Samuel Jackson,2023,3,2.703,0.901,0.058,0.004,3.070935,1.023645,0.065895,00-0038670,2023,JAX,OL,T,62.0,,,,
Davon Hamilton,2023,3,34.5,11.5,23.0,0.051,39.196174,13.065391,26.130783,00-0036262,2023,JAX,DL,DT,52.0,1997-02-01,JAX,73.0,27.0
Folorunso Fatukasi,2022,3,30.0,10.0,20.0,0.048,36.801153,12.267051,24.534102,00-0034275,2023,JAX,DL,DT,94.0,1995-03-04,NYJ,180.0,29.0
Roy Robertson-Harris,2023,3,21.6,7.2,14.4,0.032,24.540214,8.180071,16.360142,00-0032667,2023,JAX,DL,DT,95.0,1993-07-23,,,30.0
Angelo Blackson,2023,1,1.165,1.165,0.0,0.005,1.323581,1.323581,0.0,00-0032107,2023,JAX,DL,DT,90.0,1992-11-14,TEN,100.0,31.0
Adam Gotsis,2023,2,2.88,1.44,1.25,0.006,3.272028,1.636014,1.420151,00-0033064,2023,JAX,DL,DE,96.0,1992-09-23,DEN,63.0,31.0
